geography_code,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00057427,0.7,1,1.5,96.3,0.5
E00057428,1.3,1.3,0.3,97,0
E00057429,0.4,1.6,3.2,94.8,0
E00057902,5.2,4.9,3.1,85.3,1.5
E00057903,2,9.6,3.5,83.5,1.4
E00057904,3.2,10.4,6,80.4,0
E00057905,0,2.1,2.7,95.1,0
E00057911,1.5,1.8,3.3,93,0.3
E00057913,3.7,7.7,4.8,82.7,1.1
E00057914,1.4,5.8,1.8,88.8,2.2
E00057916,0,7.7,2.6,89.4,0.2
E00057917,3.2,7.5,3,84.2,2.1
E00057918,0,0.9,2.6,96.6,0
E00057919,3.2,9.4,4,81.8,1.6
E00057920,3.4,16.5,2.8,77.1,0.3
E00057935,3.8,5,3,84.6,3.5
E00057936,2.4,5.1,3.1,86.3,3.1
E00057937,0.7,3.9,3.9,91.5,0
E00057938,1.2,7,2.1,86.4,3.3
E00057939,3.4,7.5,4.1,84.5,0.5
E00057940,6.7,0.3,1.5,91.6,0
E00057941,2.3,0,1,95.7,1
E00057942,1.4,10.3,2.1,86.3,0
E00057943,3.4,2.6,3.9,90.1,0
E00057944,2.3,12.3,7.4,78,0
E00057945,1.7,0,0,97.7,0.6
E00057946,0,10.5,4,84.7,0.9
E00057947,1.7,9,3.4,83.3,2.6
E00057949,0,15,2.1,77.4,5.6
E00057950,3.9,0,2,94.1,0
E00057951,3.1,15.6,3.5,77.8,0
E00057952,1.7,8.7,3.7,84.7,1.2
E00057955,4.4,0.6,0.3,94.6,0
E00057956,3.8,19.7,0.9,74.7,0.9
E00057957,0.7,0.4,2.5,96.4,0
E00057959,0.6,4.3,0.9,94.2,0
E00057960,4,7.2,2.1,86.7,0
E00057961,3.6,0,1.8,94.3,0.2
E00057962,3,1,0.7,95.4,0
E00057963,3.4,0.6,1.5,94.5,0
E00057965,0.2,2.8,1.2,95.1,0.8
E00057966,1.1,0.4,2.7,95.8,0
E00057967,0,0,0.9,99.1,0
E00057968,1.8,1.1,3.3,93.1,0.7
E00057969,1.9,0,3.1,94.9,0
E00057970,6,0,0,93.5,0.4
E00058126,4.2,0.3,3.5,91.7,0.3
E00058127,0.3,1,1,97.7,0
E00058128,10.6,1.2,1.4,84.6,2.2
E00058129,0.3,0,1.3,98.3,0
E00058130,2.2,0,1.5,96.3,0
E00058131,3.3,1,0.3,93.2,2.3
E00058132,6.5,0.9,2.4,87.8,2.4
E00058133,6.5,2.1,0,90.2,1.2
E00058134,8.8,0,2.8,88.3,0
E00058136,4.5,0,1.7,93.6,0.3
E00058137,3.9,1.6,8.2,86.4,0
E00058138,4.3,0,1.6,93.8,0.3
E00058139,2.6,0,1.5,95.2,0.7
E00058140,0.7,0.4,0,98.9,0
E00058141,4.5,2.4,3.3,88.6,1.2
E00058142,0.6,1.1,3.7,93.7,0.9
E00058143,6.9,0,0,93.1,0
E00058145,1.6,2.2,0.6,94.3,1.3
E00058147,2.6,0,3.4,93.6,0.4
E00058148,0.6,0.3,0.3,98.7,0
E00058149,2.2,1.1,1.8,92.8,2.2
E00058150,0,0,0.7,99.3,0
E00058151,0,2.2,4.8,91.4,1.6
E00058152,3.3,5.6,0.6,90.5,0
E00058153,0.4,0.4,1.1,98.1,0
E00058154,1.5,0,0,98.5,0
E00058155,0,1.1,2.2,96.7,0
E00058156,2.3,1.2,1.4,95.1,0
E00058158,6.2,0,0.5,91,2.3
E00058159,0,0,0,100,0
E00058160,1,0.3,1.9,96.8,0
E00058161,4.7,0,0.6,94.4,0.3
E00058163,4.2,0,2,93.8,0
E00058164,2,0,0.6,97.4,0
E00058165,4.3,0,1.6,92.7,1.4
E00058166,3.9,0,1.3,94.4,0.4
E00058167,0,0,0.4,99.6,0
E00058168,2,0,3.3,94.6,0
E00058169,0,0.3,0,99.7,0
E00058170,3.3,0,1.5,94.1,1.1
E00058171,3.3,0,2.5,93.9,0.4
E00058172,14.1,1.4,0.7,83.8,0
E00058173,3.9,0,0.3,94.9,0.9
E00058174,3.9,0.4,1.1,94.6,0
E00058175,4.8,8.2,1.4,84.1,1.4
E00058186,6.6,1,1.8,89.8,0.8
E00058213,2.1,2.4,1.7,92.4,1.4
E00058223,8.2,0.6,0.9,88.8,1.5
E00058224,4.6,9.9,0.3,84.5,0.7
E00058605,4.6,1.7,4.2,83.9,5.7
E00058606,2,0.7,0.7,96.3,0.3
E00058627,10.9,4.9,4.3,79.3,0.5
E00058628,3.6,0.6,2.1,92.9,0.9
E00058629,0.4,0,1.1,98.5,0
E00058630,0.3,0,0,99.7,0
E00058631,3.1,0,2.7,93.3,0.9
E00058632,0.7,0,0.7,96.7,1.9
E00058633,3.9,0,0.9,95.2,0
E00058634,1.8,0,1.4,94.9,1.8
E00058636,2.9,0.6,1.6,94.9,0
E00058637,0,0.3,0,99.7,0
E00058638,0,1.9,0,97.8,0.4
E00058639,8.3,1.5,1.5,88.8,0
E00058640,0.5,0,0,99.2,0.3
E00058642,0.7,0,0.3,98.4,0.7
E00059320,2.5,3.1,0,94.2,0.3
E00059344,1.4,3,0.5,94.2,0.8
E00059345,3.2,0,0.5,95.9,0.5
E00059346,1,1.3,0.8,97,0
E00059347,0,0,0,100,0
E00059348,0.3,0,0,98.7,1
E00059349,1.4,0,2,95.9,0.7
E00059350,2,0.4,1.2,96,0.4
E00059351,1,0,1.3,96.8,1
E00059353,1.1,1.1,0.4,96.7,0.7
E00059354,1.5,1.5,1.2,94.6,1.2
E00059355,0,1.7,1.4,97,0
E00059356,1,1.3,0.3,97.4,0
E00059357,2.7,0,1.8,95.6,0
E00059358,0,1.9,0,97.7,0.4
E00059359,0.3,0,0.3,98.7,0.6
E00059360,1.5,0,1.8,96,0.6
E00059361,1.6,3.6,1.6,93.2,0
E00059362,0,0.3,0,98.6,1
E00059363,0,0,2.4,97.6,0
E00059468,0.9,0,1.2,97.8,0
