geography_code,in_full_time_education-001,in_full_time_education-002
E00057427,17.5,82.5
E00057428,18.5,81.5
E00057429,27,73
E00057902,25.2,74.8
E00057903,25.1,74.9
E00057904,20.7,79.3
E00057905,14.4,85.6
E00057911,18.4,81.6
E00057913,23.9,76.1
E00057914,20.5,79.5
E00057916,28.3,71.8
E00057917,25.9,74.1
E00057918,12.7,87.3
E00057919,31.7,68.3
E00057920,25.7,74.3
E00057935,23.5,76.5
E00057936,24.8,75.2
E00057937,14.2,85.8
E00057938,28.5,71.5
E00057939,21.8,78.2
E00057940,26.1,73.9
E00057941,18.5,81.5
E00057942,29.1,70.9
E00057943,27.7,72.3
E00057944,26.6,73.4
E00057945,12.1,87.9
E00057946,38.5,61.5
E00057947,28.2,71.8
E00057949,32.1,67.9
E00057950,14.5,85.5
E00057951,30.9,69.1
E00057952,30.6,69.4
E00057955,19.8,80.2
E00057956,26.5,73.5
E00057957,18.7,81.3
E00057959,26,74
E00057960,23.2,76.8
E00057961,23.5,76.5
E00057962,18.9,81.1
E00057963,24.8,75.2
E00057965,22.9,77.1
E00057966,15.2,84.8
E00057967,12.7,87.3
E00057968,12.6,87.4
E00057969,16,84
E00057970,16.8,83.2
E00058126,21.9,78.1
E00058127,12.9,87.1
E00058128,18.8,81.2
E00058129,15,85
E00058130,21.9,78.1
E00058131,18.1,81.9
E00058132,21.6,78.4
E00058133,18.8,81.3
E00058134,15.4,84.6
E00058136,22.8,77.2
E00058137,18.3,81.7
E00058138,17.9,82.1
E00058139,14.9,85.1
E00058140,19.5,80.5
E00058141,29.1,70.9
E00058142,23.4,76.6
E00058143,17.8,82.2
E00058145,16.9,83.1
E00058147,20.1,79.9
E00058148,14.8,85.2
E00058149,15.3,84.7
E00058150,14.8,85.2
E00058151,25.6,74.4
E00058152,20,80
E00058153,15.5,84.5
E00058154,14,86
E00058155,16.3,83.7
E00058156,18.6,81.4
E00058158,20.1,79.9
E00058159,5.2,94.8
E00058160,17.7,82.3
E00058161,14.5,85.5
E00058163,15.9,84.1
E00058164,20.8,79.2
E00058165,18.9,81.1
E00058166,12.6,87.4
E00058167,9.2,90.8
E00058168,18.2,81.8
E00058169,15.1,84.9
E00058170,15.8,84.2
E00058171,14.8,85.2
E00058172,22,78
E00058173,20.8,79.2
E00058174,20.9,79.1
E00058175,24.9,75.1
E00058186,19.3,80.7
E00058213,22.6,77.4
E00058223,18.8,81.2
E00058224,16.8,83.2
E00058605,17.7,82.3
E00058606,10.6,89.4
E00058627,20.3,79.7
E00058628,20.5,79.5
E00058629,13.7,86.3
E00058630,15.1,84.9
E00058631,12.3,87.7
E00058632,25.8,74.2
E00058633,15.4,84.6
E00058634,9.6,90.4
E00058636,16.2,83.8
E00058637,13.3,86.7
E00058638,12.2,87.8
E00058639,14.3,85.7
E00058640,21.1,78.9
E00058642,14.1,85.9
E00059320,17.8,82.2
E00059344,18.6,81.4
E00059345,12.1,87.9
E00059346,22.4,77.6
E00059347,11.5,88.5
E00059348,16.3,83.7
E00059349,18.2,81.8
E00059350,21.4,78.6
E00059351,19.6,80.4
E00059353,26.5,73.5
E00059354,12.4,87.6
E00059355,12.6,87.4
E00059356,17.7,82.3
E00059357,11.7,88.3
E00059358,7,93
E00059359,15.3,84.7
E00059360,15.9,84.1
E00059361,24.1,75.9
E00059362,10.5,89.5
E00059363,21.9,78.1
E00059468,17.7,82.3
E00059469,18.8,81.3
E00059470,12.6,87.4
E00059471,19,81
E00059472,18.2,81.8
E00059473,7.7,92.3
E00059474,24.1,75.9
E00059475,24.4,75.6
E00059476,16.5,83.5
E00059477,21.2,78.8
E00059478,27,73
E00059479,23.6,76.4
E00059480,10.8,89.2
E00059481,15.2,84.8
E00059482,8.7,91.3
E00059483,13.3,86.7
E00059484,17.3,82.7
E00059485,22.9,77.1
E00059486,20.7,79.3
E00059487,9.9,90.1
E00059488,16.1,83.9
E00059489,11.2,88.8
E00059490,18.6,81.4
E00059491,20.5,79.5
E00059492,19.1,80.9
E00059493,18.2,81.8
E00059494,14.2,85.8
E00059495,9.4,90.6
E00059496,13.8,86.2
E00059497,24.5,75.5
