geography_code,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00057427,5.9,24.7,69.4
E00057428,3.7,24.1,72.2
E00057429,5.5,17.6,76.9
E00057902,4.9,17.4,77.8
E00057903,6.2,22.5,71.3
E00057904,9.2,35.9,55
E00057905,2.3,35.1,62.6
E00057911,0.8,21.7,77.5
E00057913,8.8,32.7,58.4
E00057914,4.2,54.2,41.5
E00057916,10.1,24.7,65.2
E00057917,5.1,41.6,53.3
E00057918,0.8,34.2,65
E00057919,10.6,14.4,75
E00057920,7.4,22.2,70.4
E00057935,7.2,24.8,68
E00057936,5.4,18.8,75.9
E00057937,4.2,26.8,69
E00057938,5,17.1,77.9
E00057939,6,32.7,61.3
E00057940,0,13.1,86.9
E00057941,3.2,20.8,76
E00057942,6.4,20.9,72.7
E00057943,9.1,21.6,69.3
E00057944,9,33.6,57.5
E00057945,1.2,55.3,43.5
E00057946,8.3,13.3,78.5
E00057947,11.2,34.7,54.1
E00057949,10.3,24.7,64.9
E00057950,7.9,26.1,66.1
E00057951,9.3,23.3,67.4
E00057952,7.5,21.5,71
E00057955,1.3,30.7,68
E00057956,3.4,21.8,74.8
E00057957,5.2,20.9,73.9
E00057959,5.4,19.6,75
E00057960,4.8,21.1,74.1
E00057961,2.8,25.4,71.8
E00057962,0,21.5,78.5
E00057963,6.3,26.8,66.9
E00057965,3.3,29,67.6
E00057966,4.8,23.8,71.4
E00057967,3.6,37.8,58.6
E00057968,0.7,31.1,68.1
E00057969,6.4,22,71.6
E00057970,4.4,23.3,72.2
E00058126,2.5,32.2,65.3
E00058127,2.1,45.9,52.1
E00058128,7.6,16.6,75.8
E00058129,3,32.6,64.4
E00058130,3.3,21.4,75.2
E00058131,4.2,16.8,79
E00058132,5.7,23.3,71
E00058133,3.4,8.4,88.2
E00058134,1.5,32.1,66.4
E00058136,4.3,22.5,73.2
E00058137,3.6,29.1,67.3
E00058138,3,27.8,69.2
E00058139,7.3,39.8,52.8
E00058140,2.4,30.7,66.9
E00058141,4.3,9.6,86.1
