areacd,country_of_birth_3a-001,country_of_birth_3a-002
W00002284,95.9,4.1
W00002285,95.6,4.4
W00002286,98,2
W00002287,94.2,5.8
W00002478,92.1,7.9
W00002479,100,0
W00002480,96.3,3.7
W00002481,93.8,6.2
W00002482,99.7,0.3
W00002483,96.3,3.7
W00002484,96.8,3.2
W00002485,92,8
W00002486,94.5,5.5
W00002487,91.1,8.9
W00002488,84.4,15.6
W00002505,97,3
W00002506,94.3,5.7
W00002507,93,7
W00002508,98.7,1.3
W00002509,94.1,5.9
W00002510,96.8,3.2
W00002511,96.8,3.2
W00002598,98.4,1.6
W00002736,84.7,15.3
W00002737,82.2,17.8
W00002738,74.3,25.7
W00002739,65.5,34.5
W00002740,73.1,26.9
W00002741,76,24
W00002742,59.6,40.4
W00002743,80.1,19.9
W00002744,84.4,15.6
W00002745,77.9,22.1
W00002746,74.3,25.7
W00002747,85.8,14.2
W00002748,79.8,20.2
W00002751,76.8,23.2
W00002752,80.2,19.8
W00002753,95.8,4.2
W00002754,95.7,4.3
W00002755,95.4,4.6
W00002756,92.1,7.9
W00002757,92.5,7.5
W00002758,88.5,11.5
W00002759,94.2,5.8
W00002760,87.6,12.4
W00002761,93,7
W00002762,95.7,4.3
W00002763,79,21
W00002764,80.3,19.7
W00002765,79.4,20.6
W00002766,77.7,22.3
W00002767,83.5,16.5
W00002768,91.3,8.7
W00002769,88.7,11.3
W00002770,91,9
W00002771,73.8,26.2
W00002781,93.1,6.9
W00002782,97.2,2.8
W00002784,97.2,2.8
W00002785,98,2
W00002791,95.2,4.8
W00002797,96.2,3.8
W00002798,96.6,3.4
W00002799,96.8,3.2
W00002805,80.4,19.6
W00002806,88.3,11.7
W00002807,87.5,12.5
W00002808,90.4,9.6
W00002809,96.7,3.3
W00002811,91.8,8.2
W00002812,84.1,15.9
W00002813,83,17
W00002814,87.5,12.5
W00002815,88.4,11.6
W00002816,85.5,14.5
W00002818,76.9,23.1
W00002819,89.4,10.6
W00002825,92.6,7.4
W00002826,90,10
W00002827,87.2,12.8
W00002828,84.8,15.2
W00002829,90.2,9.8
W00002831,77.8,22.2
W00002851,94.3,5.7
W00002852,94.2,5.8
W00002853,94.6,5.4
W00002854,94.6,5.4
W00002855,93,7
W00002856,96.7,3.3
W00002857,96.8,3.2
W00002858,97.2,2.8
W00002859,96.8,3.2
W00002860,98.1,1.9
W00002861,96.5,3.5
W00002862,95.4,4.6
W00002863,96.8,3.2
W00002864,98.1,1.9
W00002865,96.3,3.7
W00002866,98.8,1.2
W00002867,98,2
W00002868,94.3,5.7
W00002869,95.6,4.4
W00002870,94.9,5.1
W00002871,92.4,7.6
W00002872,98.1,1.9
W00002873,97.8,2.2
W00002874,96.4,3.6
W00002875,98.9,1.1
W00002876,98.9,1.1
W00002877,96.7,3.3
W00002878,97.3,2.7
W00002879,96,4
W00002880,97,3
W00002881,95,5
W00002882,95.2,4.8
W00002884,96.7,3.3
W00002885,97,3
W00002886,97.5,2.5
W00002887,96.8,3.2
W00002888,97,3
W00002889,89.3,10.7
W00002890,97.5,2.5
W00002891,95.3,4.7
W00002892,96.4,3.6
W00002893,97.2,2.8
W00002894,97.7,2.3
W00002895,96.5,3.5
W00002896,95.1,4.9
W00002897,95.6,4.4
W00002898,93.2,6.8
W00002899,95.5,4.5
W00002900,97.5,2.5
W00002901,95.9,4.1
W00002902,100,0
W00002903,96.1,3.9
W00002904,94.6,5.4
W00002905,98.5,1.5
W00002906,94.8,5.2
W00002907,96,4
W00002908,93.2,6.8
W00002909,96.2,3.8
W00002929,95.7,4.3
W00002930,94.3,5.7
W00002931,92,8
W00002932,97.5,2.5
W00002933,96.1,3.9
W00002934,94,6
W00002935,93.5,6.5
W00002936,97.4,2.6
W00002937,93,7
W00002938,92.6,7.4
W00002939,94.8,5.2
W00002940,95,5
W00002941,97.6,2.4
W00002942,95.9,4.1
W00002943,97.8,2.2
W00002944,98.4,1.6
W00002950,97.5,2.5
W00002951,97.1,2.9
W00002952,94.9,5.1
W00002953,97,3
W00002954,95.8,4.2
W00002955,96.3,3.7
W00003492,93.6,6.4
W00003496,96.8,3.2
W00003656,93.8,6.2
W00003768,86.9,13.1
W00003769,89.6,10.4
W00003770,95.6,4.4
W00003771,76.8,23.2
W00003772,94.7,5.3
W00003773,95.7,4.3
W00003774,94,6
W00003775,93.7,6.3
W00003776,93,7
W00010052,87.9,12.1
W00010054,89.6,10.4
W00010057,81.1,18.9
W00010058,86.3,13.7
W00010060,79.6,20.4
W00010061,86.6,13.4
W00010063,95.3,4.7
W00010064,80.7,19.3
W00010066,87.5,12.5
W00010067,69.2,30.8
W00010659,83.7,16.3
W00010681,85.1,14.9
