areacd,in_full_time_education-001,in_full_time_education-002
W00002284,13.2,86.8
W00002285,14.3,85.7
W00002286,16.4,83.6
W00002287,15.7,84.3
W00002478,15.5,84.5
W00002479,12.5,87.5
W00002480,17.8,82.2
W00002481,21.1,78.9
W00002482,19.9,80.1
W00002483,19.3,80.7
W00002484,15.4,84.6
W00002485,8.9,91.1
W00002486,11.9,88.1
W00002487,10.9,89.1
W00002488,14.8,85.2
W00002505,11.3,88.7
W00002506,13.9,86.1
W00002507,10,90
W00002508,7.9,92.1
W00002509,15.7,84.3
W00002510,15,85
W00002511,10.1,89.9
W00002598,11.7,88.3
W00002736,24.7,75.3
W00002737,39.2,60.8
W00002738,41.2,58.8
W00002739,48.3,51.7
W00002740,54.5,45.5
W00002741,54,46
W00002742,52.7,47.3
W00002743,52.7,47.3
W00002744,66.9,33.1
W00002745,43.9,56.1
W00002746,44.2,55.8
W00002747,23.7,76.3
W00002748,43.5,56.5
W00002751,61.7,38.3
W00002752,51.7,48.3
W00002753,24.6,75.4
W00002754,18,82
W00002755,29.8,70.2
W00002756,21.4,78.6
W00002757,20.9,79.1
W00002758,21.1,78.9
W00002759,20.1,79.9
W00002760,23.8,76.2
W00002761,26.6,73.4
W00002762,21,79
W00002763,36.4,63.6
W00002764,44.8,55.2
W00002765,41.3,58.7
W00002766,32.7,67.3
W00002767,27.8,72.2
W00002768,2.4,97.6
W00002769,26.8,73.2
W00002770,12.9,87.1
W00002771,49.1,50.9
W00002781,12.7,87.3
W00002782,13.9,86.1
W00002784,19.2,80.8
W00002785,18.7,81.3
W00002791,17.6,82.4
W00002797,15.7,84.3
W00002798,16.4,83.6
W00002799,13.1,86.9
W00002805,25.4,74.6
W00002806,11.2,88.8
W00002807,26.4,73.6
W00002808,18.9,81.1
W00002809,25.2,74.8
W00002811,15.7,84.3
W00002812,23.8,76.2
W00002813,26.6,73.4
W00002814,19.1,80.9
W00002815,24.9,75.1
W00002816,25,75
W00002818,26.8,73.2
W00002819,20.1,79.9
W00002825,21.8,78.2
W00002826,9.8,90.2
W00002827,23.2,76.8
W00002828,24.3,75.7
W00002829,22.6,77.4
W00002831,76.5,23.5
W00002851,16.9,83.1
W00002852,18.4,81.6
W00002853,15.5,84.5
W00002854,19.3,80.7
W00002855,24.2,75.8
W00002856,16.5,83.5
W00002857,16.7,83.3
W00002858,13.5,86.5
W00002859,14.4,85.6
W00002860,21.1,78.9
W00002861,12.7,87.3
W00002862,11.4,88.6
W00002863,18.5,81.5
W00002864,18.6,81.4
W00002865,13.3,86.7
W00002866,10.5,89.5
W00002867,8.6,91.4
W00002868,16.3,83.7
W00002869,12.7,87.3
W00002870,14.6,85.4
W00002871,17.6,82.4
W00002872,14.7,85.3
W00002873,12.2,87.8
W00002874,15.6,84.4
W00002875,13.6,86.4
W00002876,19.3,80.7
W00002877,15.3,84.7
W00002878,15.2,84.8
W00002879,16,84
W00002880,7.8,92.2
W00002881,12.9,87.1
W00002882,8.3,91.7
W00002884,15.7,84.3
W00002885,8.7,91.3
W00002886,10.4,89.6
W00002887,10.5,89.5
W00002888,17,83
W00002889,15.9,84.1
W00002890,14.4,85.6
W00002891,18,82
W00002892,15.2,84.8
W00002893,14.1,85.9
W00002894,15.9,84.1
W00002895,19.3,80.7
W00002896,13.9,86.1
W00002897,14,86
W00002898,11.5,88.5
W00002899,10.7,89.3
W00002900,19.6,80.4
W00002901,17.3,82.7
W00002902,17,83
W00002903,18,82
W00002904,22.3,77.7
W00002905,18.9,81.1
W00002906,17.9,82.1
W00002907,20.3,79.7
W00002908,11,89
W00002909,14.6,85.4
W00002929,14.2,85.8
W00002930,15.2,84.8
W00002931,11.7,88.3
W00002932,23.2,76.8
W00002933,18.6,81.4
W00002934,17.7,82.3
W00002935,17.1,82.9
W00002936,11.2,88.8
W00002937,13.3,86.7
W00002938,21.2,78.8
W00002939,14.1,85.9
W00002940,21.4,78.6
W00002941,10.5,89.5
W00002942,20.7,79.3
W00002943,15.7,84.3
W00002944,11.8,88.2
W00002950,17.1,82.9
W00002951,21.3,78.8
W00002952,17,83
W00002953,15.6,84.4
W00002954,10.8,89.2
W00002955,16,84
W00003492,14.3,85.7
W00003496,9.8,90.2
W00003656,21.1,78.9
W00003768,16.5,83.5
W00003769,22.6,77.4
W00003770,10.3,89.7
W00003771,21.7,78.3
W00003772,10.6,89.4
W00003773,18.4,81.6
W00003774,17.2,82.8
W00003775,15.8,84.2
W00003776,17.6,82.4
W00010052,78.4,21.6
W00010054,69.3,30.7
W00010057,54.8,45.2
W00010058,70.2,29.8
W00010060,23,77
W00010061,30.6,69.4
W00010063,19.2,80.8
W00010064,23.9,76.1
W00010066,30.7,69.3
W00010067,69.6,30.4
W00010659,21.1,78.9
W00010681,96.3,3.7
