areacd,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
W00002284,23.4,39.1,7.4,28.8,1.3
W00002285,19.8,40.1,9,28.1,3
W00002286,17.7,35.1,5.2,37.1,4.8
W00002287,17.2,40.7,8.1,32.6,1.4
W00002478,17.4,43.7,5.2,30.5,3.3
W00002479,36,34.9,5.8,19.6,3.7
W00002480,15.8,39.2,8.6,33.3,3.2
W00002481,18,41.2,5.2,32.7,2.8
W00002482,20.2,39.1,6.9,30.5,3.4
W00002483,23.1,44.4,8.3,23.6,0.5
W00002484,18.5,43,6.4,29.8,2.3
W00002485,28.8,36.5,8.3,19.9,6.4
W00002486,21.1,35.8,6.3,36.3,0.5
W00002487,19.5,41,8,29,2.5
W00002488,23.8,35.9,7.8,29.9,2.6
W00002505,22.1,41.3,6.8,27.2,2.6
W00002506,15.6,38.9,5.7,38.4,1.4
W00002507,19.6,37.1,6.9,33.8,2.5
W00002508,16.2,42.6,2.8,38,0.5
W00002509,20.7,44.2,4.8,26.9,3.4
W00002510,15.7,36.3,5.4,38.2,4.4
W00002511,24.3,37.6,5.8,30.7,1.6
W00002598,20.5,43.2,6.8,28.2,1.4
W00002736,4.5,29.5,3,62.2,0.9
W00002737,7.6,44.9,2.5,43.2,1.7
W00002738,10.2,38.6,2.1,47,2.1
W00002739,10,45.6,6.5,36,1.9
W00002740,6.9,54.8,2,35.1,1.2
W00002741,6.5,56.7,2.6,31.6,2.6
W00002742,5.3,49,2,42.7,1
W00002743,6.4,57.4,1.4,32.3,2.5
W00002744,2.4,68.5,2,26.6,0.4
W00002745,7,48.1,2.7,41.2,1.1
W00002746,11.8,46.3,3.1,38.4,0.4
W00002747,5.8,38.1,2.1,51.9,2.1
W00002748,10.3,40.5,3.3,42.5,3.3
W00002751,4.8,67.9,2.4,23,1.9
W00002752,7.1,49.5,3,38.4,2
W00002753,20.1,44.9,6.9,25.9,2.2
W00002754,15.7,45.2,8.3,30.4,0.5
W00002755,24.8,45,7.6,21.4,1.3
W00002756,10.4,37.7,4.7,46.2,0.9
W00002757,13.6,42,4.9,37.7,1.9
W00002758,16,41.8,7.7,32.5,2.1
W00002759,16.2,52.3,3.2,25.7,2.7
W00002760,18.3,41.1,8.9,29.7,2
W00002761,18.3,50.9,7.3,21.6,1.8
W00002762,20.5,44.5,7.6,25.5,1.9
W00002763,13,41.2,3.1,38.9,3.8
W00002764,5.5,44.1,2.3,46.4,1.8
W00002765,11.5,41.8,4.3,36.5,5.8
W00002766,13.1,40.4,1.5,41.2,3.7
W00002767,11,42.4,8.7,34.9,2.9
W00002768,26,32.5,6.5,29.3,5.7
W00002769,3.8,32.1,3.8,59.5,0.8
W00002770,16.8,29.4,5,48.9,0
W00002771,5.8,45.2,2.3,44.1,2.6
W00002781,12,32.3,6.4,45,4.4
W00002782,19.2,34.6,7,35,4.2
W00002784,10.7,25.9,7.6,54.5,1.4
W00002785,11.5,37.6,5.1,43.4,2.4
W00002791,9.5,35.4,8.2,44.2,2.7
W00002797,18.2,43.8,4.1,33.6,0.3
W00002798,17.3,39.8,5.8,35.4,1.8
W00002799,20,34.5,6.8,35.5,3.2
W00002805,6,33.2,2.8,55.8,2.3
W00002806,8.6,29.2,8.3,46.8,7
W00002807,9,37.8,4.7,46.8,1.7
W00002808,10.1,33.1,4.2,50.6,1.9
W00002809,27.3,41.6,5.7,23.4,1.9
W00002811,21.1,32.6,4.1,39.4,2.8
W00002812,24.9,37.3,5,30.7,2.1
W00002813,18.2,36.5,11.8,31.2,2.4
W00002814,20.7,34.8,6.2,34.8,3.6
W00002815,21.1,47.4,3.3,26.8,1.4
W00002816,24.5,41.8,2.3,29.5,1.8
W00002818,26.7,39.3,4.7,25.3,4
W00002819,24.6,40.4,4.4,29.5,1.1
W00002825,17.9,39.8,4.5,35.3,2.5
W00002826,16.8,31.5,5.4,45.6,0.7
W00002827,5.6,42.1,4.6,47.2,0.5
W00002828,5.5,33.2,3.3,57.7,0.4
W00002829,12.6,35.8,5.7,45.3,0.6
W00002831,2.6,64.3,1.9,27.8,3.4
W00002851,8.6,36.7,6.8,46.7,1.2
W00002852,14.2,35.8,7.3,40.7,2
W00002853,11.4,39.8,6.1,42.7,0
W00002854,9.5,41.9,4.8,40,3.8
W00002855,13.9,41.3,6.3,36.3,2.2
W00002856,15.7,39.8,9.7,31.1,3.7
W00002857,12.9,46.8,7.3,30.5,2.6
W00002858,15.9,43.4,5.5,32.7,2.6
W00002859,16,43.2,3.1,34,3.7
W00002860,23.9,40.5,6.3,26.3,2.9
W00002861,14.7,44.2,7,32.2,1.9
W00002862,15.8,34.6,10.7,34.6,4.4
W00002863,16.6,39.1,7.1,34,3.2
W00002864,16.1,40.6,5.9,34.6,2.8
W00002865,16.4,41.4,5.5,34.5,2.3
W00002866,13.2,49.3,4.6,30.1,2.7
W00002867,13.5,36.7,8.3,38,3.5
W00002868,12,29.1,5.1,48.7,5.1
W00002869,12,36.5,4,46,1.5
W00002870,12.7,30.9,8.5,46.7,1.2
W00002871,12.4,39.3,4.5,43.8,0
W00002872,18.3,36,4.6,37.7,3.4
W00002873,11.8,42.5,8.5,34,3.3
W00002874,13.8,34.1,11.4,40.7,0
W00002875,12.8,41.2,6,38,2
W00002876,20.3,36.2,5.2,34.9,3.4
W00002877,17.4,36.3,3.9,36.7,5.8
W00002878,15.3,43.4,6.4,32.4,2.5
W00002879,10.7,37.7,6,42.7,2.8
W00002880,16.6,43.6,6.5,30,3.3
W00002881,20.1,36.8,7.8,32,3.3
W00002882,16.2,37.3,4.8,39.5,2.2
W00002884,14.9,41.6,6.8,35.2,1.4
W00002885,13.4,40.1,6.8,37.3,2.4
W00002886,18.7,38.2,5.2,32.3,5.6
W00002887,26.7,35.5,7.4,29,1.4
W00002888,10.1,48,2.8,35.9,3.2
W00002889,22.9,39.9,10.1,27.1,0
W00002890,21.4,34.3,7.6,36.2,0.5
W00002891,23.9,36.3,4.5,31.3,4
W00002892,18.4,40.6,6.3,32.4,2.4
W00002893,14.2,37.6,6.9,39.4,1.8
W00002894,16.4,42.1,3.8,37.7,0
W00002895,17,40.8,3.8,36,2.4
W00002896,16.1,37.2,9.4,31.9,5.4
W00002897,16.7,38.5,6.7,35.6,2.5
W00002898,11,34.9,5.5,44.5,4.1
W00002899,19.7,44.8,5.4,28.3,1.8
W00002900,17.5,39.1,5.2,36.3,1.8
W00002901,14.1,43.4,3.6,36.8,2
