areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
W00002284,48.2,2.9,48.9
W00002285,60.4,1.5,38.1
W00002286,55.7,2,42.3
W00002287,64.8,2.1,33.1
W00002478,56.2,3.8,40
W00002479,37,3.1,59.9
W00002480,57.5,2.3,40.3
W00002481,55,1.9,43.1
W00002482,53.2,3.8,43
W00002483,57.7,2.3,40
W00002484,49,1.1,49.8
W00002485,48.7,2.6,48.7
W00002486,48.4,3.2,48.4
W00002487,60.3,3,36.7
W00002488,57.8,3.4,38.8
W00002505,52.1,1.3,46.6
W00002506,58.1,2.3,39.5
W00002507,41.4,0,58.6
W00002508,49.3,2.8,47.9
W00002509,56.9,4.3,38.9
W00002510,45,1.5,53.5
W00002511,53.1,0.5,46.4
W00002598,60.4,0.4,39.1
W00002736,51,2.9,46
W00002737,52.3,5.9,41.8
W00002738,52.5,3.8,43.6
W00002739,46.7,7.7,45.6
W00002740,40.8,7.6,51.6
W00002741,42,11.3,46.8
W00002742,50.3,10.2,39.5
W00002743,49.1,7.1,43.8
W00002744,35.2,6,58.8
W00002745,42.8,8.6,48.7
W00002746,50.7,3.5,45.9
W00002747,48.1,3.2,48.7
W00002748,40,5,55
W00002751,31.6,12.4,56
W00002752,41.4,7.5,51
W00002753,59.1,2.5,38.4
W00002754,57.9,0.5,41.7
W00002755,54.6,3.4,42
W00002756,65.1,1.9,33
W00002757,58.8,3,38.2
W00002758,52.4,5.2,42.4
W00002759,59.3,3.6,37.1
W00002760,57.3,1,41.7
W00002761,54.2,2.8,43.1
W00002762,54.4,2.7,43
W00002763,48.1,8.8,43.1
W00002764,45.5,11.4,43.2
W00002765,45,4.3,50.7
W00002766,45.9,6.4,47.7
W00002767,63.3,4,32.8
W00002768,19.5,0.8,79.7
W00002769,57.9,3.8,38.3
W00002770,52.3,2.3,45.5
W00002771,43.6,10.8,45.6
W00002781,50.6,2,47.4
W00002782,47.6,0.5,51.9
W00002784,55.1,1.7,43.2
W00002785,56.6,1.7,41.7
W00002791,62.5,0.3,37.2
W00002797,58.8,3.8,37.4
