areacd,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
W00002284,4.8,27.5,67.7
W00002285,8.5,27.9,63.6
W00002286,3.1,22,74.8
W00002287,7.8,24.1,68.1
W00002478,0.8,38,61.2
W00002479,0,58.5,41.5
W00002480,1.7,30,68.3
W00002481,4.5,33,62.5
W00002482,3.7,31.9,64.4
W00002483,0,31.4,68.6
W00002484,3.1,43.8,53.1
W00002485,0,63.2,36.8
W00002486,2.3,61.4,36.4
W00002487,4,49.2,46.8
W00002488,3.7,57.9,38.4
W00002505,5.1,40.6,54.3
W00002506,2.8,22.2,75
W00002507,3.8,31.4,64.7
W00002508,5.4,28.6,66.1
W00002509,1.7,45.7,52.6
W00002510,7.4,33.3,59.3
W00002511,6.4,38.5,55
W00002598,3.7,25.2,71
W00002736,8.2,28.7,63.2
W00002737,21.4,32.5,46.2
W00002738,19.4,47.6,33.1
W00002739,25.4,43.8,30.8
W00002740,31.9,32.7,35.4
W00002741,32.7,39.6,27.7
W00002742,16,55,29
W00002743,27.9,38.8,33.3
W00002744,41.3,40,18.8
W00002745,12.4,57,30.6
W00002746,25,41.3,33.7
W00002747,7,39,54
W00002748,21.8,41.8,36.4
W00002751,12.7,55.6,31.7
W00002752,30.5,26.7,42.7
W00002753,2.7,32.9,64.4
W00002754,2.5,33.1,64.4
W00002755,2.5,24.8,72.7
W00002756,2.9,30,67.1
W00002757,1,41.6,57.4
W00002758,2.7,29.7,67.6
W00002759,5.2,38.1,56.7
W00002760,3.7,24.3,72
W00002761,5,30,65
W00002762,4.2,26.8,69
W00002763,22.2,45.9,31.9
W00002764,26.5,46.2,27.4
W00002765,22.5,36.3,41.2
W00002766,17.3,54.1,28.6
W00002767,13.2,31.9,54.9
W00002768,1.1,74.7,24.2
W00002769,14.6,46.3,39
W00002770,2.6,36.8,60.5
W00002771,34.5,36.6,29
W00002781,3.7,35.3,61
W00002782,4.8,37.6,57.6
W00002784,5.5,24,70.5
W00002785,0.7,28.5,70.9
W00002791,5,18.6,76.4
W00002797,5.5,30.3,64.1
W00002798,5.2,31.3,63.5
W00002799,7.3,26.6,66.1
W00002805,7.5,26.2,66.4
W00002806,6.5,28.5,65
W00002807,6.5,36.6,56.9
W00002808,3.8,25,71.2
W00002809,3.4,29.9,66.7
W00002811,7.2,30.6,62.2
W00002812,5.1,39.9,55.1
W00002813,4.3,42.6,53.2
W00002814,5.3,34.9,59.8
W00002815,3.2,30.2,66.7
W00002816,7.7,36.8,55.6
W00002818,5.9,44.7,49.4
W00002819,3.4,52.1,44.4
W00002825,6.3,41.1,52.7
W00002826,5.1,34.2,60.8
W00002827,10.7,34.8,54.5
W00002828,8.1,19.3,72.6
W00002829,8.2,56.7,35.1
W00002831,4.1,30.9,64.9
W00002851,3,24,73.1
W00002852,4.9,23,72.1
W00002853,4.5,33.1,62.4
W00002854,8.4,30.8,60.7
W00002855,2.5,31.4,66.1
W00002856,2.9,30.8,66.3
W00002857,7,21.1,71.9
W00002858,7.6,35.4,57
W00002859,3.8,30,66.3
W00002860,9.3,24.3,66.4
W00002861,8.9,20.3,70.7
W00002862,8.9,23,68.1
W00002863,0.7,38.1,61.2
W00002864,8.5,31.8,59.7
W00002865,7.8,34.8,57.4
W00002866,8,22.3,69.6
W00002867,7.7,29.9,62.4
W00002868,3.7,31.7,64.6
W00002869,5.8,32.7,61.5
W00002870,8.7,31.5,59.8
W00002871,5.2,42.7,52.1
W00002872,4.3,29,66.7
W00002873,5.3,28.9,65.8
W00002874,4.4,34.1,61.5
W00002875,7.8,22.6,69.6
W00002876,3.4,28,68.6
W00002877,7.9,25.2,66.9
W00002878,7.6,32.3,60.1
W00002879,3.4,26,70.5
W00002880,5.4,24.2,70.5
W00002881,8.1,26.5,65.4
W00002882,10.5,28.9,60.5
W00002884,7.6,31.3,61.1
W00002885,2.4,32.5,65.1
W00002886,10.7,25,64.3
W00002887,2.4,42.5,55.1
W00002888,5.3,21.2,73.5
W00002889,4.6,28.4,67
W00002890,3.6,28.2,68.2
W00002891,2.6,38.6,58.8
W00002892,10,30.9,59.1
W00002893,5.8,23.3,70.9
W00002894,3.2,33,63.8
W00002895,5.6,28.2,66.2
W00002896,9.1,23.1,67.8
W00002897,4.1,26.8,69.1
W00002898,6.6,32.9,60.5
W00002899,1.3,34.4,64.3
W00002900,5.6,30.4,64
W00002901,5.2,23.4,71.4
W00002902,5.2,39.2,55.7
W00002903,3.5,32.2,64.3
W00002904,4.7,26.2,69.2
W00002905,4.5,19.4,76.1
W00002906,6.1,28.1,65.8
W00002907,7.9,22.8,69.3
W00002908,5.8,26.7,67.4
W00002909,2.8,27.1,70.1
W00002929,10.9,23.6,65.5
W00002930,6.1,35.7,58.3
W00002931,7.3,30.9,61.8
W00002932,5.3,25,69.7
W00002933,0,24.1,75.9
W00002934,6.1,48.7,45.2
W00002935,3.1,28.7,68.2
W00002936,2.3,25.6,72.1
W00002937,7.6,34.8,57.6
W00002938,1.8,28.6,69.6
