areacd,hours_per_week_worked_3a-001,hours_per_week_worked_3a-002
W00002284,35.8,64.2
W00002285,32.2,67.8
W00002286,35.5,64.5
W00002287,30.9,69.1
W00002478,41,59
W00002479,28.4,71.6
W00002480,29.1,70.9
W00002481,28.2,71.8
W00002482,38.7,61.3
W00002483,35.9,64.1
W00002484,39.2,60.8
W00002485,28.9,71.1
W00002486,42.2,57.8
W00002487,40.2,59.8
W00002488,43,57
W00002505,26,74
W00002506,30.3,69.7
W00002507,34.8,65.2
W00002508,42.5,57.5
W00002509,28.2,71.8
W00002510,23.7,76.3
W00002511,40.2,59.8
W00002598,27.3,72.7
W00002736,29.1,70.9
W00002737,46.4,53.6
W00002738,50.8,49.2
W00002739,45.1,54.9
W00002740,48,52
W00002741,48.5,51.5
W00002742,45.3,54.7
W00002743,52.5,47.5
W00002744,49.4,50.6
W00002745,47.6,52.4
W00002746,53,47
W00002747,32.6,67.4
W00002748,46.7,53.3
W00002751,43.7,56.3
W00002752,49.2,50.8
W00002753,35.6,64.4
W00002754,28.8,71.2
W00002755,43.1,56.9
W00002756,25.4,74.6
W00002757,31.3,68.7
W00002758,31.6,68.4
W00002759,36.6,63.4
W00002760,41.5,58.5
W00002761,33.6,66.4
W00002762,35.5,64.5
W00002763,51.2,48.8
W00002764,49,51
W00002765,44.6,55.4
W00002766,52,48
W00002767,39.6,60.4
W00002768,33.3,66.7
W00002769,30.7,69.3
W00002770,28.3,71.7
W00002771,58.4,41.6
W00002781,30,70
W00002782,39.2,60.8
W00002784,36,64
W00002785,34.7,65.3
W00002791,25.1,74.9
W00002797,28.8,71.2
W00002798,37,63
W00002799,35.4,64.6
W00002805,29.2,70.8
W00002806,24,76
W00002807,38.8,61.2
W00002808,36.7,63.3
W00002809,49.1,50.9
W00002811,29.1,70.9
W00002812,36,64
W00002813,33.3,66.7
W00002814,35.1,64.9
W00002815,42.1,57.9
W00002816,29.1,70.9
W00002818,43,57
W00002819,33.8,66.2
W00002825,33.7,66.3
W00002826,36.2,63.8
W00002827,25.8,74.2
W00002828,26.1,73.9
W00002829,29.9,70.1
W00002831,52.5,47.5
W00002851,30.1,69.9
W00002852,28.2,71.8
W00002853,29.1,70.9
W00002854,24.8,75.2
W00002855,29.3,70.7
W00002856,25.2,74.8
W00002857,26.5,73.5
W00002858,31.4,68.6
W00002859,31.9,68.1
W00002860,31.5,68.5
W00002861,40.8,59.2
W00002862,30.2,69.8
W00002863,35.4,64.6
W00002864,28.7,71.3
W00002865,31,69
W00002866,39.2,60.8
W00002867,30,70
W00002868,41,59
W00002869,37.6,62.4
W00002870,36.3,63.8
W00002871,25.3,74.7
W00002872,31.7,68.3
W00002873,31.6,68.4
W00002874,35.5,64.5
W00002875,28.4,71.6
W00002876,26.2,73.8
W00002877,26.7,73.3
W00002878,30.1,69.9
W00002879,30.2,69.8
W00002880,31.5,68.5
W00002881,27.1,72.9
W00002882,38.8,61.2
W00002884,30.5,69.5
W00002885,25,75
W00002886,36.4,63.6
W00002887,33.6,66.4
W00002888,27.3,72.7
W00002889,21.5,78.5
W00002890,31.4,68.6
W00002891,34.4,65.6
W00002892,27.1,72.9
W00002893,22.5,77.5
W00002894,28.3,71.7
W00002895,36.5,63.5
W00002896,35.5,64.5
W00002897,39.2,60.8
W00002898,36.1,63.9
W00002899,30.9,69.1
W00002900,31.1,68.9
W00002901,32.7,67.3
W00002902,38,62
W00002903,39.7,60.3
W00002904,29.7,70.3
W00002905,30.9,69.1
W00002906,22.8,77.2
W00002907,36.8,63.2
W00002908,34.8,65.2
W00002909,30.9,69.1
W00002929,33.7,66.3
W00002930,29.4,70.6
W00002931,36.4,63.6
W00002932,35.2,64.8
W00002933,25,75
W00002934,34.6,65.4
W00002935,28.3,71.7
W00002936,31,69
W00002937,33.7,66.3
W00002938,26,74
W00002939,22.3,77.7
W00002940,28.1,71.9
W00002941,29,71
W00002942,38.2,61.8
W00002943,31.6,68.4
W00002944,33.1,66.9
W00002950,32.1,67.9
W00002951,30.5,69.5
W00002952,29.9,70.1
W00002953,35,65
W00002954,31,69
W00002955,25.6,74.4
W00003492,39.7,60.3
W00003496,29.2,70.8
W00003656,22.9,77.1
W00003768,26.1,73.9
W00003769,38.6,61.4
W00003770,38,62
W00003771,27.7,72.3
W00003772,27.1,72.9
W00003773,25.8,74.2
W00003774,22.3,77.7
W00003775,27.7,72.3
W00003776,34.9,65.1
W00010052,69.1,30.9
W00010054,48.6,51.4
W00010057,44.2,55.8
W00010058,53,47
W00010060,24.3,75.7
W00010061,18.4,81.6
W00010063,37,63
W00010064,36.2,63.8
W00010066,29.9,70.1
W00010067,46.7,53.3
W00010659,30.8,69.2
W00010681,84.7,15.3
