areacd,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
W00000014,0,0.4,0.8,96.2,2.7
W00000015,0.4,0,0,99.6,0
W00000016,0,0,0,99.5,0.5
W00000017,2.7,0,0,97.3,0
W00000018,0.5,0,2.3,97.2,0
W00000019,1.3,0,1.3,97.3,0
W00000020,2.1,0,0.5,97.4,0
W00000021,0,0,0,100,0
W00000032,0.5,0.5,0,97.6,1.5
W00000033,1.5,0.8,0.8,96.9,0
W00000034,4.1,0,0,95.9,0
W00000035,2,0.9,0,97.1,0
W00000036,4.6,0,0,95.4,0
W00000048,1.1,0.4,1.1,97.3,0
W00000049,0,3.1,6.3,90.6,0
W00000050,2.5,0,0,97,0.5
W00000051,3.5,0,0.3,94.7,1.6
W00000057,1.6,0.2,1.2,97,0
W00000058,0,0,0,99.6,0.4
W00000059,1.3,0.3,2,96.4,0
W00000060,0,0,2.8,96.4,0.8
W00000061,0,0.4,1.5,98.1,0
W00000062,0,0,0,100,0
W00000063,0,0,0.4,99.6,0
W00000070,0.5,0,0.5,98.8,0.2
W00000071,4.5,0,2.9,92.6,0
W00000072,0,0.4,0,98.4,1.2
W00000073,0.9,0,0.5,98.6,0
W00000074,0,0,2.1,97.9,0
W00000127,0.7,0.3,1.4,97.6,0
W00000128,0,0,1.4,98.6,0
W00000129,0.3,0,1.7,97.7,0.3
W00000130,0.6,0,0.6,98.2,0.6
W00000131,0,0,1,99,0
W00000174,0,0,3.9,95.3,0.8
W00000175,0,0.3,0.5,99.2,0
W00000176,0,0,0.7,99,0.3
W00000177,2.6,0,1.3,94.7,1.3
W00000178,0.3,0.3,2.3,96.6,0.6
W00000179,0,0,1.5,98.5,0
W00000213,0,0.6,4,95.1,0.3
W00000214,2.6,0,2.9,91.9,2.6
W00000215,5.6,0,1.6,92.9,0
W00000216,1.1,0,1.1,95.1,2.8
W00000217,0,1.3,2.3,93,3.4
W00000218,2,2,2.8,93.3,0
W00000219,4.7,0,0,95.3,0
W00000254,0.5,0,0.5,98.4,0.5
W00000255,0.6,1.2,2.1,87.5,8.5
W00000256,0.8,0.4,0,98.8,0
W00000257,0,0,0,97.7,2.3
W00000258,0,0,1,98,1
W00000259,0,0,0.3,99.7,0
W00000260,1,0,1.7,95.8,1.4
W00000261,8,0,0.4,91.7,0
W00000262,0,0,0.9,99.1,0
W00000264,0.4,0,0,99.6,0
W00000265,0,0,2.7,97.3,0
W00000266,0,0,0,100,0
W00000267,0,0,0,100,0
W00000268,0.4,0,0.4,98.8,0.4
W00000269,0.9,0.4,0,98.7,0
W00000270,0,0,0.3,99.7,0
W00000278,0.8,0,0.4,98.9,0
W00000279,4.2,0,3.4,92.2,0.3
W00000280,0.3,0.3,1.5,97.5,0.3
W00000281,0,0.3,1,98.3,0.3
W00000282,0,0,0.4,99.6,0
W00000283,0,0.4,1.8,97.9,0
W00000314,0,0,0.3,99.7,0
W00000315,0,0.3,0,99.7,0
W00000316,0,0,0.3,99.7,0
W00000317,14.8,10.2,2.1,68.7,4.2
W00000318,16,2.2,3.3,71,7.6
W00000319,2.7,3.1,3.9,87.1,3.1
W00000322,0,0.3,1.6,97.8,0.3
W00000323,0.8,0,1,98.2,0
W00000324,0,0,1.2,97.9,0.9
W00000325,0,0,1.5,98.5,0
W00000326,0,0,1.3,98.3,0.3
W00000327,0.4,0.4,0,99.1,0
W00000328,7.4,0,2.9,89.7,0
W00000329,7.4,1.7,0.7,88.2,2
W00000330,13.6,0,3.2,80.1,3.2
W00000331,14.3,1.3,0.6,78.8,5
W00000332,8,1,1,88.2,1.7
W00000333,0.8,0,1.2,98,0
W00000334,0,0,1.4,98.6,0
W00000335,0.4,0,0,99.6,0
W00000336,0,0,0,100,0
W00000339,0.3,0,1,97.1,1.6
W00000340,1.1,0,0,98.9,0
W00000362,3.3,3.3,2.5,89.6,1.4
W00000363,0,1,2.4,96.6,0
W00000364,0.4,0,1.4,97.9,0.4
W00000365,0.3,0,2.2,97.5,0
W00000366,0,0.3,0,99.7,0
W00000367,0,0.3,0.3,99.4,0
W00000368,0,0.3,0.9,98.5,0.3
W00000369,1.7,0,1.4,97,0
W00000370,3.5,0,2.3,93.5,0.8
W00000371,6,1.8,2.5,87.3,2.5
W00000372,5,2,2.3,90.7,0
W00000373,10,0,3.3,80.8,5.9
W00000374,5.7,0.4,1.1,92.9,0
W00000375,8.2,0,0.4,91.5,0
W00000388,0.4,0.4,0,99.3,0
