areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
W00000014,95.1,1.9,3
W00000015,95.2,1.3,3.5
W00000016,95.2,1.4,3.4
W00000017,88.2,7.5,4.3
W00000018,95.8,0.9,3.3
W00000019,92.8,4.6,2.6
W00000020,99,0,1
W00000021,96.5,0.6,2.9
W00000032,96.6,2.9,0.5
W00000033,96.6,0,3.4
W00000034,96.7,1.5,1.8
W00000035,97.1,1.3,1.6
W00000036,96.9,1.1,1.9
W00000048,88.9,2.7,8.4
W00000049,89.3,4,6.7
W00000050,89.5,3,7.5
W00000051,93.4,2.2,4.4
W00000057,95.8,1.6,2.6
W00000058,94,4.9,1.1
W00000059,91.7,4,4.3
W00000060,92.1,2.4,5.5
W00000061,96.3,1.5,2.2
W00000062,95.6,2.3,2.1
W00000063,91.8,5.4,2.9
W00000070,98.6,1.4,0
W00000071,95.7,2.1,2.1
W00000072,95.7,1.2,3.2
W00000073,98.2,1.8,0
W00000074,98.4,0,1.6
W00000127,97.2,1.4,1.4
W00000128,99.3,0.4,0.4
W00000129,97.4,1,1.6
W00000130,95.9,0.6,3.5
W00000131,94.5,3.5,2
W00000174,95.3,0,4.7
W00000175,96.6,2.3,1
W00000176,97.3,0.7,2
W00000177,96.9,0.4,2.6
W00000178,95.7,2.8,1.4
W00000179,98.9,0.7,0.4
W00000213,91.5,3,5.5
W00000214,90.8,2.6,6.6
W00000215,94.8,2.8,2.4
W00000216,96.4,1.4,2.1
W00000217,92.6,1,6.4
W00000218,95.2,2.4,2.4
W00000219,96.8,2.5,0.7
W00000254,94.2,2.6,3.2
W00000255,85.2,0.9,13.9
W00000256,97.6,0.8,1.6
W00000257,94.8,2.3,2.9
W00000258,89.7,1.8,8.5
W00000259,96.3,0.3,3.4
W00000260,89.9,2.1,8
W00000261,77.5,4.7,17.8
W00000262,97.9,0,2.1
W00000264,97.7,0,2.3
W00000265,91.5,0,8.5
W00000266,96,3.6,0.4
W00000267,98.9,0.7,0.4
W00000268,99.6,0,0.4
W00000269,93.8,2.7,3.6
W00000270,98.7,1,0.3
W00000278,96.6,0.8,2.7
W00000279,95.5,0.6,3.9
W00000280,98.1,0.9,0.9
W00000281,98.7,0.7,0.7
W00000282,99.2,0.4,0.4
W00000283,94.6,0.7,4.7
W00000314,95.8,1.8,2.4
W00000315,96.2,1.6,2.2
W00000316,93.7,3.3,3
W00000317,68.4,0.7,30.9
W00000318,72,2.4,25.5
W00000319,81.3,4.7,14
W00000322,99.2,0.3,0.5
W00000323,99.7,0,0.3
W00000324,98.5,0,1.5
W00000325,86.6,6.2,7.2
W00000326,93.3,4.7,2
W00000327,92.8,5.1,2.1
W00000328,89.3,3,7.7
W00000329,85.9,1,13.1
W00000330,87.7,2.8,9.5
W00000331,86.2,0.8,13
W00000332,91.6,0,8.4
W00000333,94,2,4
W00000334,98.9,0.4,0.7
W00000335,93.3,0.8,5.9
W00000336,97.5,1.6,0.8
W00000339,94.1,1.3,4.6
W00000340,97.4,1.1,1.5
W00000362,82.1,4.1,13.8
W00000363,93.9,2,4.1
W00000364,95.4,1.1,3.5
W00000365,96.2,0.6,3.2
W00000366,96.5,1.6,1.9
W00000367,94.1,4.2,1.7
