areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00061016,73,20.1,6.9
E00061017,77.3,14.1,8.7
E00061213,74.3,22,3.7
E00061214,74.8,18.9,6.3
E00061216,73,20.7,6.3
E00061217,78.2,17.3,4.5
E00061218,80.5,14.8,4.7
E00061219,81.7,13.3,4.9
E00061220,75.7,17,7.3
E00061221,83.2,14.6,2.2
E00061222,70,23.9,6.1
E00061223,84.8,11.5,3.7
E00061224,75.9,18.2,5.9
E00061225,80.3,13,6.7
E00061227,87.5,10.2,2.2
E00061228,84.3,11.1,4.6
E00061229,81.3,14.1,4.6
E00061230,75.6,17.6,6.9
E00061231,83.5,13.1,3.4
E00061292,66,24.2,9.8
E00061293,76.5,15.2,8.3
E00061294,79.8,15.2,4.9
E00061295,86,9.6,4.3
E00061296,77.1,15.5,7.4
E00061297,84.9,12,3.1
E00061298,77.2,18.3,4.6
E00061299,79.1,16.2,4.7
E00061300,70.2,15.7,14.1
E00061301,82.7,14.2,3.1
E00061302,77.6,16.1,6.3
E00061303,77.4,15.9,6.6
E00061304,72.7,20.8,6.5
E00061305,72.9,23.1,4.1
E00061306,73.5,19.4,7.1
E00061307,71.8,19.1,9.1
E00061308,67.7,22.2,10.1
E00061309,61.5,24.6,14
E00061310,59.3,25.8,14.8
E00061311,81,14.7,4.2
E00061312,80.5,15,4.5
E00061313,81,12.2,6.7
E00061314,76.9,15.6,7.5
E00061315,83.5,11.8,4.7
E00061316,87.3,8,4.7
E00061317,65.5,23.3,11.2
E00061318,72.8,20.5,6.7
E00061319,65.4,17.3,17.3
E00061320,66.7,20.6,12.7
E00061321,76.3,16.5,7.1
E00061322,71.1,22,6.8
E00061323,76.8,15.5,7.7
E00061324,80.8,14.2,5
E00061325,79.2,12.8,7.9
E00061326,78.7,15.4,5.9
E00061327,82.1,12.3,5.6
E00061328,73.3,21.2,5.5
E00061329,64.6,24.1,11.3
E00061330,79.5,15,5.6
E00061331,76.1,14.5,9.4
E00061332,70.6,21.6,7.8
E00061333,66.8,23.5,9.7
E00061334,87.2,8.8,4
E00061335,72.5,15.6,11.9
E00061406,88.2,9.8,2.1
E00061408,81.2,12,6.8
E00061413,61.2,27.8,11
E00061414,64.9,22.4,12.7
E00061415,74.3,17.1,8.6
E00061416,55.9,31.1,13
E00061417,83.9,10.5,5.6
E00061420,85.2,11.7,3.1
E00061421,90.1,8.2,1.7
E00061423,86.1,10.4,3.5
E00061425,87.2,8.9,3.9
E00061426,86.3,8.9,4.8
E00061446,81.4,12,6.6
E00061447,75.5,20.3,4.2
E00061448,60.8,25.3,13.8
E00061449,79.6,16,4.5
E00061450,74.3,18.1,7.6
E00061451,73.5,18.8,7.7
E00061452,80.7,14.4,4.9
E00061453,81.1,15.2,3.7
E00061454,81.8,12.8,5.4
E00061455,82.2,13.6,4.2
E00061456,66.7,19.4,14
E00061457,77.2,13.5,9.3
E00165770,62.8,29.9,7.3
E00174120,93.5,4.9,1.6
E00174128,88,10.4,1.6
E00174130,90.6,6.9,2.5
E00174133,80,14,6
E00188266,90.5,6.9,2.6
E00188292,94.1,5.6,0.3
