areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00061016,62.5,28.9,0,8.6
E00061017,55.2,28.8,0.8,15.2
E00061213,64.5,30.6,0,4.8
E00061214,64.9,24.6,1.8,8.8
E00061216,39.1,28.2,23.6,9.1
E00061217,54.2,44.4,0.7,0.7
E00061218,41.4,29.3,1.7,27.6
E00061219,18.3,28.3,12.5,40.8
E00061220,57.1,29.4,3.4,10.1
E00061221,56.1,41.5,0,2.4
E00061222,62.6,27,0,10.4
E00061223,57,41.6,0.7,0.7
E00061224,62.1,29,0.8,8.1
E00061225,56.5,33.1,3.2,7.3
E00061227,61.3,32.3,0,6.5
E00061228,51.6,35.7,2.4,10.3
E00061229,56.9,28.5,0.8,13.8
E00061230,34.6,21.5,7.7,36.2
E00061231,55.3,31.7,1.6,11.4
E00061292,55.2,19,5.2,20.7
E00061293,58.4,27.2,8,6.4
E00061294,42.5,25.5,19.8,12.3
E00061295,62.5,33.6,2.3,1.6
E00061296,37.5,38.3,13.3,10.8
E00061297,62.3,33.6,2.5,1.6
E00061298,32.5,21.9,0,45.6
E00061299,60.8,30.4,0.8,8
E00061300,25,17.1,35.5,22.4
E00061301,36.4,38.1,11.9,13.6
E00061302,65.2,23.5,0,11.3
E00061303,64.1,27.4,2.6,6
E00061304,37.8,15.1,8.4,38.7
E00061305,82.5,10.5,3.5,3.5
E00061306,71.1,20.2,0.9,7.9
E00061307,54.9,24.6,4.9,15.6
E00061308,34.4,23.2,27.8,14.6
E00061309,5.7,8.2,72.1,13.9
E00061310,15,16.8,46.9,21.2
E00061311,45.6,32,4.8,17.6
E00061312,53.5,31.6,0,14.9
E00061313,25.6,42.3,24.4,7.7
E00061314,60,30,1.5,8.5
E00061315,51.5,40.8,0.8,6.9
E00061316,71.3,24,0.8,3.9
E00061317,34.6,14.5,8.2,42.8
E00061318,31.4,15,18.3,35.3
E00061319,19.4,10.4,37.3,32.8
E00061320,16.8,8,23.4,51.8
E00061321,30,25,11.7,33.3
E00061322,68.8,12,14.1,5.1
E00061323,34.8,29.5,14.4,21.2
E00061324,53.6,28.2,9.1,9.1
E00061325,30.9,28.1,0.7,40.3
E00061326,41.8,30.6,3,24.6
E00061327,56,31.2,0.8,12
E00061328,52.4,25.5,4.8,17.2
E00061329,61.8,17.9,1.6,18.7
E00061330,35.8,35.8,0,28.4
E00061331,24.4,31.5,32.3,11.8
E00061332,55.1,19.1,21.3,4.4
E00061333,44.4,25,11.1,19.4
E00061334,66.7,30.4,3,0
E00061335,18.8,24.8,26.5,29.9
E00061406,51.6,47.6,0,0.8
E00061408,48.5,37.9,0.8,12.9
E00061413,67.5,16.7,2.4,13.5
E00061414,62.7,22.2,0.8,14.3
E00061415,69,17.2,0,13.8
E00061416,58.4,17.7,3.5,20.4
E00061417,56.3,31.1,1.7,10.9
E00061420,56.8,32.4,0.9,9.9
E00061421,68.6,29.7,0,1.7
E00061423,36.1,42.6,4.9,16.4
E00061425,36.4,59.1,0,4.5
E00061426,27.1,42.4,6.3,24.3
E00061446,28.2,32.7,21.8,17.3
E00061447,36.2,36.2,11.2,16.4
E00061448,47.9,31.4,6.6,14
E00061449,49.2,34.4,1.6,14.8
E00061450,51.2,26,4.1,18.7
E00061451,51.1,32.3,1.5,15
E00061452,37.4,40.7,2.4,19.5
E00061453,61.2,31.8,0,7
E00061454,40.6,36.8,2.3,20.3
E00061455,36.5,42.9,0,20.6
E00061456,29.7,18.8,41.4,10.2
E00061457,24.4,35.3,26.1,14.3
E00165770,70,17,0,13
E00174120,17.9,64.9,9,8.2
E00174128,26.2,59,9,5.7
E00174130,36.5,55.7,0.9,7
E00174133,46.9,31.9,1.8,19.5
E00188266,17,68.2,8,6.8
E00188292,15.1,70.5,5,9.4
