areacd,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00061016,0,0,0,100,0
E00061017,0.4,0,0,98.9,0.7
E00061213,0.4,0,0,99.6,0
E00061214,0,0,0,100,0
E00061216,0,0,2.7,97.3,0
E00061217,0,0.3,2.1,97.6,0
E00061218,0,0,0,100,0
E00061219,0.8,0,0,97.7,1.5
E00061220,1.6,0,0,98.4,0
E00061221,0,0,0,100,0
E00061222,1.3,0.4,1.3,97,0
E00061223,0,0,0,100,0
E00061224,0,0,2,98,0
E00061225,0.7,0,0.4,98.9,0
E00061227,0.3,0,1.3,98.1,0.3
E00061228,0,0.4,0,99.6,0
E00061229,0,0,1.2,98.1,0.8
E00061230,0.8,0.8,0.4,95.8,2.3
E00061231,0,0,0.3,99.7,0
E00061292,0.5,0,0,99.5,0
E00061293,0.4,0,0.7,98.9,0
E00061294,0.4,0.4,1.3,97.3,0.4
E00061295,0.3,0,0,99.7,0
E00061296,0,0,1.3,98.7,0
E00061297,0,0.3,0,99.7,0
E00061298,0,0,0,100,0
E00061299,0,0,0,100,0
E00061300,0.3,0,0.3,98.7,0.7
E00061301,1.2,0.4,3.9,94.5,0
E00061302,0,0,0,100,0
E00061303,0,0,1.8,98.2,0
E00061304,0,1.2,0,98,0.8
E00061305,0.5,0,1.4,98.2,0
E00061306,0,0,0,100,0
E00061307,0,0,0,99.6,0.4
E00061308,0.3,0,0,99.7,0
E00061309,0,0,0.6,99.4,0
E00061310,0,0,0,100,0
E00061311,0.3,0,0,99.7,0
E00061312,0,0.8,0,99.2,0
E00061313,1.6,0,3.2,95.2,0
E00061314,2,0,1.6,96.4,0
E00061315,0.4,0,0.4,99.3,0
E00061316,0.7,0,0,98.2,1.1
E00061317,1.6,0,0.4,96.8,1.2
E00061318,0,0.4,0,99.2,0.4
E00061319,0,0.5,0,99.1,0.5
E00061320,3,0,0,95.5,1.5
E00061321,2.2,0,2.2,95.6,0
E00061322,0.8,0,0,99.2,0
E00061323,1.7,0,1,97.3,0
E00061324,0.8,0.4,1.5,97.3,0
E00061325,1.1,0.4,2.6,95.9,0
E00061326,2.1,0,2.1,95.5,0.3
E00061327,0,0,1.1,98.9,0
E00061328,1.5,0,3,95.1,0.3
E00061329,0.6,0,0,99.1,0.3
E00061330,0.8,0,0.4,97.9,0.8
E00061331,0,0,1.7,98.3,0
E00061332,0.7,0,1.8,97.5,0
E00061333,0.3,0.6,2.5,96.7,0
E00061334,0.6,0,0,99.4,0
E00061335,0.5,0,1.8,97.7,0
E00061406,0.3,0,0.3,99.4,0
E00061408,0.3,0,1,98.7,0
E00061413,2.4,0,1.4,96.2,0
E00061414,0,0.5,1,98.5,0
E00061415,0,0,0,100,0
E00061416,0,0,0,100,0
E00061417,0.7,0,0,99.3,0
E00061420,0,0,0,100,0
E00061421,0,0.3,0.3,99.3,0
E00061423,0,0,0,100,0
E00061425,2.5,0,0.4,96.1,1.1
E00061426,0,0.6,0,99.4,0
E00061446,1.2,0,0.8,97.5,0.4
E00061447,0,0.4,0.4,99.2,0
E00061448,1.8,0,2.3,95.9,0
E00061449,0.4,0.4,1.9,97.4,0
E00061450,1.7,0,2.6,95.7,0
E00061451,0.7,0.4,3,95.9,0
E00061452,0.3,0,1.6,96.4,1.6
E00061453,0,0.3,0.3,99.3,0
E00061454,1,0,0.7,98.3,0
E00061455,0,0,1.9,98.1,0
E00061456,0,0,0.4,99.2,0.4
E00061457,0,0.8,0.4,98.8,0
E00165770,0,0,0,100,0
E00174120,0.3,0.3,2.3,96.1,1
E00174128,0.3,0,1.6,98.1,0
E00174130,0,0,0,100,0
E00174133,0.4,0.4,0,99.2,0
E00188266,3,0,0,97,0
E00188292,0,0,0.8,99.2,0
