areacd,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00061016,64,36
E00061017,64.5,35.5
E00061213,64,36
E00061214,61.8,38.2
E00061216,44.4,55.6
E00061217,56.8,43.2
E00061218,43,57
E00061219,26.4,73.6
E00061220,55.1,44.9
E00061221,61.7,38.3
E00061222,53.8,46.2
E00061223,60.6,39.4
E00061224,58,42
E00061225,49.8,50.2
E00061227,62.9,37.1
E00061228,54.6,45.4
E00061229,64,36
E00061230,31,69
E00061231,61.8,38.2
E00061292,39.1,60.9
E00061293,46.3,53.7
E00061294,51.7,48.3
E00061295,61.2,38.8
E00061296,48.1,51.9
E00061297,55.8,44.2
E00061298,30.9,69.1
E00061299,58.1,41.9
E00061300,31.7,68.3
E00061301,38.8,61.2
E00061302,56,44
E00061303,45,55
E00061304,31.4,68.6
E00061305,57.7,42.3
E00061306,51.8,48.2
E00061307,54.1,45.9
E00061308,39.8,60.2
E00061309,12,88
E00061310,31.1,68.9
E00061311,53.8,46.2
E00061312,40.1,59.9
E00061313,46.7,53.3
E00061314,53.1,46.9
E00061315,55.3,44.7
E00061316,61.8,38.2
E00061317,23.7,76.3
E00061318,38.2,61.8
E00061319,30.6,69.4
E00061320,18.7,81.3
E00061321,39.8,60.2
E00061322,58.6,41.4
E00061323,44.9,55.1
E00061324,48.6,51.4
E00061325,46.5,53.5
E00061326,40.8,59.2
E00061327,53.6,46.4
E00061328,40.4,59.6
E00061329,51.7,48.3
E00061330,39.3,60.7
E00061331,35.3,64.7
E00061332,47.2,52.8
E00061333,36.2,63.8
E00061334,73,27
E00061335,28.1,71.9
E00061406,63.4,36.6
E00061408,55.4,44.6
E00061413,44.8,55.2
E00061414,47.7,52.3
E00061415,56.9,43.1
E00061416,42.3,57.7
E00061417,57.1,42.9
E00061420,56.8,43.2
E00061421,74.7,25.3
E00061423,56.3,43.7
E00061425,54.5,45.5
E00061426,40.4,59.6
E00061446,42,58
E00061447,43.1,56.9
E00061448,47.5,52.5
E00061449,53.2,46.8
E00061450,43,57
E00061451,55.3,44.7
E00061452,50.6,49.4
E00061453,57.1,42.9
E00061454,43.1,56.9
E00061455,44.3,55.7
E00061456,37,63
E00061457,46.5,53.5
E00165770,55.9,44.1
E00174120,53.5,46.5
E00174128,65.9,34.1
E00174130,55.6,44.4
E00174133,52.3,47.7
E00188266,41.1,58.9
E00188292,45.9,54.1
