areacd,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00061016,89.7,3.3,2.6,4.4
E00061017,86.9,7.1,1.9,4.1
E00061213,86.4,4.7,4.7,4.3
E00061214,90.2,3.4,2.1,4.3
E00061216,92.6,3.7,1.4,2.3
E00061217,89.4,4.7,3.4,2.5
E00061218,88.3,5.2,4,2.4
E00061219,90.5,4.1,2.1,3.3
E00061220,89.3,5.4,1.7,3.7
E00061221,90.1,5.3,2.3,2.3
E00061222,87.1,4.4,3.6,4.9
E00061223,89,6.4,1.9,2.8
E00061224,84.7,8.3,2.9,4.1
E00061225,90.2,5.9,1.2,2.7
E00061227,88.5,8.5,1,2
E00061228,89.7,6.6,0.7,3
E00061229,86.9,6,2.8,4.4
E00061230,92,3.2,2,2.8
E00061231,85.3,7.3,1.7,5.6
E00061292,88.9,4.2,1.6,5.3
E00061293,87.8,6.7,1.1,4.4
E00061294,93.6,3.7,1.4,1.4
E00061295,90,6.2,1,2.8
E00061296,89.1,5.6,2.8,2.5
E00061297,90.9,3.1,2.1,3.8
E00061298,91.1,4.2,0.9,3.7
E00061299,93.1,2.8,0.8,3.3
E00061300,88.2,5.7,2.7,3.4
E00061301,95,1.2,2.1,1.7
E00061302,87.4,5.3,2,5.3
E00061303,88,4.9,1.8,5.3
E00061304,89.8,5.1,3.4,1.7
E00061305,87.2,6,1.4,5.5
E00061306,89.5,3.8,3.3,3.3
E00061307,88.6,5.5,2.5,3.4
E00061308,85,4.8,3.4,6.8
E00061309,93,3.5,2.9,0.6
E00061310,90.3,2.8,2.8,4
E00061311,87,4.8,3.4,4.8
E00061312,86.5,5.9,3,4.6
E00061313,89.7,5.3,1.7,3.2
E00061314,84,9.2,3.4,3.4
E00061315,88.5,6.7,1.9,3
E00061316,90.7,3.3,1.1,4.8
E00061317,91.8,4.5,1.6,2
E00061318,86.9,4.4,4,4.8
E00061319,88.1,3.3,1.4,7.1
E00061320,91.6,3.5,1,4
E00061321,92.1,3.7,1.9,2.3
E00061322,87.2,5.1,2.3,5.4
E00061323,86.2,5.5,3.4,4.8
E00061324,91.9,3.7,0.8,3.7
E00061325,84.4,6.6,1.6,7.4
E00061326,84.6,8.1,2.2,5.1
E00061327,88.1,6.9,1.1,3.8
E00061328,90.5,5.4,0.9,3.2
E00061329,89.6,6.8,0.9,2.7
E00061330,88.6,7,1.8,2.6
E00061331,91.8,2.7,3.8,1.7
E00061332,88.5,7.2,0.7,3.6
E00061333,91.3,5.8,1.2,1.7
E00061334,90.7,5,0.6,3.7
E00061335,91.5,5.2,1.4,1.9
E00061406,91.8,4,0.6,3.7
E00061408,90.4,3.6,0.7,5.3
E00061413,84.6,3.8,3.8,7.7
E00061414,88.9,4.5,2.5,4
E00061415,83.7,8.4,1.9,6
E00061416,92.6,1.7,0.6,5.1
E00061417,85,7.3,2.9,4.7
E00061420,87.8,7.3,2,2.9
E00061421,89.3,7.5,1.1,2.1
E00061423,90.9,5.1,1.3,2.7
E00061425,87,7.2,2.9,2.9
E00061426,89.7,6.3,2.3,1.7
E00061446,90.5,6.5,0.9,2.2
E00061447,84.9,7.2,4.4,3.6
E00061448,80.3,10.3,3.3,6.1
E00061449,85.9,7.6,1.5,4.9
E00061450,85.9,6,2.6,5.6
E00061451,87.7,4,2,6.3
E00061452,89.1,3.9,2.1,4.9
E00061453,87.6,8.6,1,2.8
E00061454,90.5,3.9,2.1,3.5
E00061455,90.1,5.5,2.4,2
E00061456,89.1,2.1,3.8,5
E00061457,83.3,7.3,4.9,4.5
E00165770,88.3,3.1,1.2,7.4
E00174120,93.9,3.9,1.1,1.1
E00174128,90.6,5.5,2.3,1.6
E00174130,92.1,4.6,1,2.3
E00174133,88.9,6.6,0.8,3.7
E00188266,92.5,4,1.5,2
E00188292,92.9,4.4,1.4,1.4
