geography_code,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
W00005185,3,17.9,68.7,10.4
W00005189,1.9,17.3,28.8,51.9
W00005191,3.6,25.9,62.5,8
W00005192,0,10.9,74.8,14.3
W00005318,4.5,41.8,43.6,10
W00005319,10.5,35.3,33.8,20.3
W00005320,11.2,29.6,53.3,5.9
W00005321,6.5,52.5,28.1,12.9
W00005322,7.5,44.3,34.9,13.2
W00005324,0.8,12.9,75.8,10.5
W00005325,8.4,20.6,43,28
W00005326,12.1,17.2,58.6,12.1
W00005327,0.9,8.8,55.3,35
W00005329,8.3,39.6,44.8,7.3
W00005330,0,11.9,60.7,27.4
W00005331,2.4,6.3,85,6.3
W00005332,2.8,43,47.7,6.5
W00005333,0.8,30.5,50,18.8
W00005334,1.6,13.6,73.6,11.2
W00005335,0.9,7.9,63.2,28.1
W00005338,0,2.6,60.5,36.8
W00005506,2.2,13.2,51.5,33.1
W00005510,17.6,22.1,35.3,25
W00005511,0,8.9,81.2,9.9
W00005512,1.6,14.8,45.9,37.7
W00005513,2,11.8,58.8,27.5
W00005514,3.1,32.7,49,15.3
W00005515,0,34.1,57.3,8.5
W00005516,0.7,3.5,11.1,84.7
W00006105,3.8,10.5,75.2,10.5
W00006106,12.2,16.9,56.8,14.2
W00006107,0.9,4.3,79.3,15.5
W00006108,3,26.3,64.6,6.1
W00006109,0,35,58.3,6.7
W00006110,2.8,33,51.9,12.3
W00006111,7.8,39.1,46.1,7
W00006112,3,80.3,10.6,6.1
W00006113,3.1,51.5,33.1,12.3
W00006114,2.2,49.6,43.9,4.3
W00006115,0,33.6,35.2,31.3
W00006116,0,30.5,38.9,30.5
W00006117,6.9,27.5,33.3,32.4
W00006118,2,14,76,8
W00006119,0.8,49.2,38.3,11.7
W00006120,4.6,15.4,45.6,34.4
W00006121,2.7,21.2,58.4,17.7
W00006122,1.7,35.8,38.6,23.9
W00006123,4.3,19.6,56.5,19.6
W00006124,23,1.1,62.1,13.8
W00006125,0.7,17.9,61.2,20.1
W00006126,0.9,43.6,49.1,6.4
W00006127,2.8,28.9,55.6,12.7
W00006129,0,4.4,87.6,8
W00006174,7.5,33.6,54.5,4.5
W00006175,2.3,34.1,58.9,4.7
W00006176,0,7.2,85.6,7.2
W00006177,44.7,13,31.7,10.6
W00006178,8.6,39,49.5,2.9
W00006179,1.6,20.9,71.3,6.2
W00006180,1.8,13.2,78.1,7
W00006181,3,24.4,66.7,5.9
W00006182,0.9,12.1,81.9,5.2
W00006183,0.7,18,70.5,10.8
W00006184,0,36.4,60.2,3.4
W00006185,1.4,11.9,69.9,16.8
W00006186,1.6,23.8,73.8,0.8
W00006187,1.6,12.8,75.2,10.4
W00006188,0,16.5,77.4,6
W00006189,0,13.2,68.6,18.2
W00006190,15.5,34.1,38,12.4
W00006191,21,21,47.6,10.5
W00006192,3.4,22.9,61.9,11.9
W00006193,0.8,32.8,63.9,2.5
W00006209,1.3,9.2,46.1,43.4
W00006210,0.8,5.8,84.3,9.1
W00006211,7.6,6.4,72,14
W00006212,0.8,16.3,74.8,8.1
W00006213,13.2,14.9,65.8,6.1
W00006214,4,21.3,65.3,9.3
W00006215,4.1,15.2,63.4,17.2
W00006216,35.7,11.6,50,2.7
W00006217,1.8,33,59.6,5.5
W00006218,3.1,12.4,72.9,11.6
W00006219,4.3,26.5,62.4,6.8
W00006230,15.8,18.8,53.4,12
W00006233,7.3,30.1,52.8,9.8
W00006234,1.6,35.2,58.6,4.7
W00006235,11.1,46.3,37,5.6
W00006236,0,13.4,65.5,21
W00006237,2.4,46.3,42.3,8.9
W00006238,0,35.4,44.4,20.2
W00006265,0.6,26.8,35.1,37.5
W00006266,7.6,12.7,68.4,11.4
W00006268,3.4,11.8,29.4,55.4
W00006269,0,30.8,21.2,48.1
W00006270,1.9,39.8,38,20.4
W00006271,0,18.4,71.1,10.5
W00006272,1.6,7.2,70.4,20.8
W00006273,10.4,16.9,60.1,12.6
W00006274,0.6,13,53.8,32.5
W00006275,21.2,29.1,47.7,2
W00006276,0,5.5,70.1,24.4
W00006277,6.3,45.8,36.5,11.5
W00006278,0,18.1,58.3,23.6
W00006280,0,17.1,58.5,24.4
W00006281,0.9,11.2,67.2,20.7
W00006282,23.2,28.4,47.4,1.1
W00006283,5.6,29.8,50,14.6
W00006284,1.1,24.6,45.9,28.4
W00006286,1.7,26.4,49.6,22.3
