geography_code,sex-001,sex-002
W00005185,54,46
W00005189,49.6,50.4
W00005191,52.8,47.2
W00005192,51.6,48.4
W00005318,54.5,45.5
W00005319,50,50
W00005320,48.7,51.3
W00005321,53.7,46.3
W00005322,50.3,49.7
W00005324,49.7,50.3
W00005325,54.3,45.7
W00005326,46.3,53.7
W00005327,50.6,49.4
W00005329,55.1,44.9
W00005330,51.2,48.8
W00005331,47.6,52.4
W00005332,53.8,46.2
W00005333,53.1,46.9
W00005334,53.6,46.4
W00005335,51.1,48.9
W00005338,48.9,51.1
W00005506,50.3,49.7
W00005510,50.7,49.3
W00005511,50.4,49.6
W00005512,45.5,54.5
W00005513,50,50
W00005514,51.8,48.2
W00005515,50,50
W00005516,49.5,50.5
W00006105,52.3,47.7
W00006106,52.4,47.6
W00006107,52.9,47.1
W00006108,52.6,47.4
W00006109,49.1,50.9
W00006110,56.1,43.9
W00006111,49,51
W00006112,50,50
W00006113,57.6,42.4
W00006114,51.6,48.4
W00006115,46.6,53.4
W00006116,53.2,46.8
W00006117,48.5,51.5
W00006118,53.2,46.8
W00006119,51.8,48.2
W00006120,52.7,47.3
W00006121,52,48
W00006122,50,50
W00006123,54.3,45.7
W00006124,48,52
W00006125,52,48
W00006126,51.8,48.2
W00006127,49.1,50.9
W00006129,50.9,49.1
W00006174,46.7,53.3
W00006175,55.9,44.1
W00006176,52,48
W00006177,46.2,53.8
W00006178,54.1,45.9
W00006179,47.8,52.2
W00006180,46.7,53.3
W00006181,48.2,51.8
W00006182,51.8,48.2
W00006183,48.3,51.7
W00006184,56,44
W00006185,50.5,49.5
W00006186,49.5,50.5
W00006187,46.1,53.9
W00006188,47.4,52.6
W00006189,46.6,53.4
W00006190,48.2,51.8
W00006191,47.1,52.9
W00006192,54.3,45.7
W00006193,53.9,46.1
W00006209,51.9,48.1
W00006210,50.5,49.5
W00006211,49.2,50.8
W00006212,49.6,50.4
W00006213,46.2,53.8
W00006214,48,52
W00006215,53.5,46.5
W00006216,51.8,48.2
W00006217,52.7,47.3
W00006218,53.9,46.1
W00006219,48.4,51.6
W00006230,49.2,50.8
W00006233,50.8,49.2
W00006234,53.1,46.9
W00006235,55.5,44.5
W00006236,51.9,48.1
W00006237,50.6,49.4
W00006238,51.7,48.3
W00006265,51.6,48.4
W00006266,55.3,44.7
W00006268,52.1,47.9
W00006269,51,49
W00006270,49.4,50.6
W00006271,47.3,52.7
W00006272,48.3,51.7
W00006273,52,48
W00006274,50.2,49.8
W00006275,54.8,45.2
W00006276,51.3,48.7
W00006277,55.3,44.7
W00006278,50.1,49.9
W00006280,48.7,51.3
W00006281,53.7,46.3
W00006282,51.6,48.4
W00006283,51.9,48.1
W00006284,49.9,50.1
W00006286,49.6,50.4
W00006287,50.4,49.6
W00006289,53.1,46.9
W00006290,48.7,51.3
W00006291,50.7,49.3
W00006292,49.4,50.6
W00006293,48.3,51.7
W00006294,54.9,45.1
W00006295,52.6,47.4
W00006296,51.3,48.7
W00006297,49.8,50.2
W00006298,51.8,48.2
W00006299,51.9,48.1
W00006309,51.1,48.9
W00006314,51.7,48.3
W00006316,50.2,49.8
W00006400,50,50
W00006401,54.1,45.9
W00006402,54.8,45.2
W00006403,53.1,46.9
W00006404,52.5,47.5
W00006405,50.2,49.8
W00006406,53.4,46.6
W00006407,55.4,44.6
W00006408,44.8,55.2
W00006409,55.6,44.4
W00006410,50.3,49.7
W00006411,50.4,49.6
W00006412,54.5,45.5
W00006413,49.7,50.3
W00006414,51.7,48.3
W00006415,50.2,49.8
W00006416,51.3,48.7
W00006417,47.7,52.3
W00006418,58.6,41.4
W00006429,52.2,47.8
W00006430,50.4,49.6
W00006431,54.4,45.6
W00006432,49.3,50.7
W00006433,52,48
W00006434,52.5,47.5
W00006435,52.8,47.2
W00006437,51.9,48.1
W00006438,50.6,49.4
W00006439,54.7,45.3
W00006440,50.6,49.4
W00006441,53.2,46.8
W00006442,51.8,48.2
W00006443,50.7,49.3
W00006444,49.7,50.3
W00006445,51.1,48.9
W00006446,51.1,48.9
W00006447,49.5,50.5
W00006448,44.6,55.4
W00006449,51.7,48.3
W00006450,52.4,47.6
W00006451,56.9,43.1
W00006453,51.2,48.8
W00006454,54.4,45.6
W00006455,49.6,50.4
W00006456,52.9,47.1
W00006457,51.5,48.5
W00006458,52.5,47.5
W00006459,46.8,53.2
W00006460,52,48
W00006461,54.9,45.1
W00006462,52.2,47.8
W00006463,53.2,46.8
W00006466,42.9,57.1
W00006467,50.6,49.4
W00006468,50.3,49.7
W00006469,51.6,48.4
W00006470,48.4,51.6
W00006471,54.6,45.4
W00006472,50.9,49.1
W00006473,51.5,48.5
W00006474,50,50
W00006475,48,52
W00006476,49.8,50.2
W00006484,48,52
W00006485,54.1,45.9
W00006486,52,48
