geography_code,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
W00005185,99.1,0.9,0
W00005189,97.5,0,2.5
W00005191,99.6,0.4,0
W00005192,99.5,0.3,0.3
W00005318,98.6,0.5,0.9
W00005319,98.6,1.1,0.4
W00005320,96.4,0.9,2.7
W00005321,99.2,0,0.8
W00005322,99,0.5,0.5
W00005324,99.3,0,0.7
W00005325,96.8,0.9,2.3
W00005326,94.5,1.5,4
W00005327,97,2,0.9
W00005329,98.6,0,1.4
W00005330,97.9,0,2.1
W00005331,96.9,0.3,2.8
W00005332,96.9,0,3.1
W00005333,98.3,0.7,1
W00005334,99.2,0,0.8
W00005335,97.5,0.7,1.8
W00005338,95.4,1.4,3.2
W00005506,94.9,1.5,3.6
W00005510,98.3,0.7,1
W00005511,98.1,0.4,1.6
W00005512,96.6,1.5,1.9
W00005513,96.2,0.8,3
W00005514,99.1,0.9,0
W00005515,96.6,1.7,1.7
W00005516,98.2,0.5,1.3
W00006105,98.8,0,1.2
W00006106,97.9,0,2.1
W00006107,99,0,1
W00006108,99.1,0.4,0.4
W00006109,98.6,0,1.4
W00006110,96.7,0.5,2.9
W00006111,96.9,1.4,1.7
W00006112,97.3,0,2.7
W00006113,96.8,0,3.2
W00006114,95.5,0.3,4.2
W00006115,97.3,0,2.7
W00006116,95.7,0,4.3
W00006117,97.5,0.4,2.1
W00006118,96.4,0.4,3.2
W00006119,97.8,0.4,1.8
W00006120,96.9,0.7,2.4
W00006121,97,1.3,1.7
W00006122,99.2,0,0.8
W00006123,100,0,0
W00006124,99.5,0,0.5
W00006125,98,0.6,1.4
W00006126,100,0,0
W00006127,98.8,0,1.2
W00006129,98,0.9,1.2
W00006174,95,0.8,4.2
W00006175,99.2,0.4,0.4
W00006176,100,0,0
W00006177,100,0,0
W00006178,96.6,0.5,2.9
W00006179,97,2,1
W00006180,98.7,0,1.3
W00006181,98.4,0,1.6
W00006182,98,0,2
W00006183,99.7,0,0.3
W00006184,97,0,3
W00006185,97.6,0,2.4
W00006186,99.3,0.7,0
W00006187,98,0,2
W00006188,98.2,0.7,1.1
W00006189,100,0,0
W00006190,98.2,1.1,0.7
W00006191,99.6,0,0.4
W00006192,97.7,0.4,1.9
W00006193,98.8,0.4,0.8
W00006209,97.6,0.7,1.7
W00006210,98.6,0,1.4
W00006211,94.6,1.4,4.1
W00006212,98.9,0.4,0.7
W00006213,100,0,0
W00006214,99.4,0,0.6
W00006215,96.8,0.6,2.6
W00006216,99.5,0,0.5
W00006217,97.5,0,2.5
W00006218,99.7,0.3,0
W00006219,94.2,1.1,4.7
W00006230,93.4,0.3,6.3
W00006233,92.5,1.2,6.3
W00006234,93,1.9,5.2
W00006235,96.2,0.5,3.3
W00006236,94.5,0.3,5.1
W00006237,94.9,2,3.2
W00006238,98.1,1,1
W00006265,96.7,0,3.3
W00006266,81.2,1,17.8
W00006268,94.8,3.4,1.7
W00006269,97.8,0.8,1.4
W00006270,98.3,0.4,1.3
W00006271,98.5,1.5,0
W00006272,97.3,0.3,2.4
W00006273,96.1,0.3,3.6
W00006274,94.6,1.3,4.1
W00006275,99.1,0,0.9
W00006276,98.8,0.6,0.6
W00006277,99.5,0,0.5
W00006278,96.6,0.6,2.9
W00006280,97.4,1,1.6
W00006281,99.7,0.3,0
W00006282,98.9,0.5,0.5
W00006283,98.4,0.5,1.2
W00006284,98.4,0.5,1.1
W00006286,98.6,0,1.4
W00006287,96.5,1.6,2
W00006289,96.6,0.4,3
W00006290,97.1,0.6,2.2
W00006291,97.3,1.5,1.2
W00006292,95.6,1.2,3.2
W00006293,97.9,0,2.1
W00006294,94.6,0.7,4.8
W00006295,97.9,0.3,1.8
W00006296,98.2,0,1.8
W00006297,98.6,1.1,0.4
W00006298,97.9,0.7,1.4
W00006299,95.5,2.4,2.1
W00006309,97.2,2.1,0.7
W00006314,97.7,1,1.3
W00006316,97.7,0.4,1.9
W00006400,96.1,2.9,1.1
W00006401,95.3,0.9,3.8
W00006402,99.7,0,0.3
W00006403,98,0,2
W00006404,99.6,0,0.4
W00006405,100,0,0
W00006406,99.4,0,0.6
W00006407,99,0.5,0.5
W00006408,92,0.4,7.6
W00006409,98.1,1.2,0.8
W00006410,98,0,2
W00006411,99.3,0.4,0.4
W00006412,97.7,0.7,1.7
W00006413,99.7,0,0.3
W00006414,99.7,0,0.3
W00006415,94.7,0.3,5
W00006416,99.4,0.6,0
W00006417,99.7,0.3,0
W00006418,97.4,0,2.6
W00006429,96.7,1.4,1.9
W00006430,95.2,2.1,2.7
W00006431,97.6,2,0.4
W00006432,96.8,0.6,2.5
W00006433,96,1.8,2.2
W00006434,96.8,0.5,2.7
W00006435,97,1.4,1.6
W00006437,94.3,1.9,3.8
W00006438,96.3,1.5,2.2
W00006439,97,1.1,1.9
W00006440,97.8,1.5,0.7
W00006441,92.7,1.2,6
W00006442,93.9,3.8,2.3
W00006443,94.9,2.2,2.9
W00006444,97.5,0.3,2.2
W00006445,96,1.6,2.5
W00006446,94.1,3.4,2.5
W00006447,97.5,0.4,2.1
W00006448,93.6,1.2,5.2
W00006449,92.1,2,5.9
W00006450,98,0,2
W00006451,78.3,2.3,19.4
W00006453,97.3,0.6,2.1
W00006454,99.3,0.7,0
W00006455,97.2,1.2,1.6
W00006456,94.9,2.4,2.7
W00006457,96.3,0.4,3.4
W00006458,99.7,0.3,0
W00006459,92.9,0.4,6.7
W00006460,96.7,0.7,2.6
W00006461,99,0,1
W00006462,98.3,0,1.7
W00006463,97,0.4,2.7
W00006466,98.5,0.6,0.9
W00006467,100,0,0
W00006468,97.4,0,2.6
W00006469,99.3,0,0.7
W00006470,100,0,0
W00006471,98.4,1.1,0.5
W00006472,97.4,0.6,2.1
W00006473,100,0,0
W00006474,98.8,0,1.2
W00006475,98.8,0.4,0.8
W00006476,97.8,0,2.2
W00006484,98.4,0,1.6
W00006485,95.5,2.5,2
W00006486,99.3,0.4,0.4
W00006487,93.9,2.3,3.8
W00006488,95.9,0,4.1
W00006489,93.8,1.7,4.5
W00006490,95.5,0.3,4.2
W00006491,98.6,0,1.4
W00006492,98.9,0.7,0.4
W00006493,99.6,0,0.4
W00006494,95.5,2.4,2.1
W00006495,93.6,1.3,5
W00006496,96.8,1.1,2.1
W00006497,98.1,0.6,1.3
W00006498,97.9,1.8,0.3
W00006499,96,2.4,1.6
W00006527,89.4,1.6,9
W00006528,93.7,2.1,4.2
W00006529,95.7,1.9,2.3
W00006530,97.6,0,2.4
W00006531,94.2,0.6,5.3
W00006532,94.9,1,4.1
W00006533,99,0,1
W00006534,94.7,2.1,3.2
W00006535,97.1,0.4,2.6
W00006562,97.6,0.7,1.7
W00006564,97.2,0.7,2.1
W00006565,97,0.7,2.3
W00006566,98.7,0.3,1
W00006567,97.7,0,2.3
W00006568,96.7,0.4,2.9
W00006569,98.8,0.3,0.9
W00006570,97.2,1.4,1.4
W00006571,96.9,0,3.1
W00006572,95.5,0.8,3.8
W00006573,98.4,0,1.6
W00006574,95.8,1.9,2.3
W00006575,95.8,0.7,3.6
W00006576,98.3,0.3,1.4
W00006577,97.7,0.3,1.9
W00006578,94.7,0.4,5
W00006579,98.4,0,1.6
W00006580,97.2,0,2.8
W00006581,94.8,0.3,4.8
W00006583,97.7,0.4,1.9
