geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
W00005185,23.1,39.6,27.6,9.7
W00005189,7.8,37.3,33.3,21.6
W00005191,25.2,43.2,25.2,6.3
W00005192,17,38.1,38.1,6.8
W00005318,10.8,55.9,24.3,9
W00005319,11.9,44,33.6,10.4
W00005320,26.1,44.4,24.8,4.6
W00005321,20.9,42.4,31.7,5
W00005322,21.9,43.8,26.7,7.6
W00005324,6.5,41.9,38.7,12.9
W00005325,11.2,49.5,22.4,16.8
W00005326,30.7,42.6,12.9,13.9
W00005327,6.1,41.1,39.3,13.6
W00005329,22.4,49,19.4,9.2
W00005330,6,35.8,35.1,23.1
W00005331,17.2,47.7,30.5,4.7
W00005332,40.2,36.4,15,8.4
W00005333,9.4,47.7,34.4,8.6
W00005334,13.4,42.5,33.1,11
W00005335,11.3,40.9,35.7,12.2
W00005338,0.9,33,50.4,15.7
W00005506,5.1,36,33.1,25.7
W00005510,23.4,42.3,23.4,10.9
W00005511,22,47,21,10
W00005512,6.6,40.2,39.3,13.9
W00005513,7.8,43.1,33.3,15.7
W00005514,6.1,41.8,35.7,16.3
W00005515,8.8,46.3,35,10
W00005516,4.2,28,43.4,24.5
W00006105,23.3,43.6,27.1,6
W00006106,25.7,36.5,27.7,10.1
W00006107,7,43.5,30.4,19.1
W00006108,13.7,41.2,29.4,15.7
W00006109,7.4,39.7,40.5,12.4
W00006110,12.3,49.1,26.4,12.3
W00006111,14.2,39.4,35.4,11
W00006112,10.7,59.5,26,3.8
W00006113,7.8,46.5,34.9,10.9
W00006114,5,55.7,30.7,8.6
W00006115,10.9,36.7,35.2,17.2
W00006116,4.7,33.3,44.2,17.8
W00006117,7.8,34.3,41.2,16.7
W00006118,7,42,39,12
W00006119,7.4,43.8,35.5,13.2
W00006120,7.1,38.3,43.8,10.8
W00006121,10.7,44.6,33.9,10.7
W00006122,8.5,38.6,31.3,21.6
W00006123,23.9,39.1,19.6,17.4
W00006124,30.3,36,21.3,12.4
W00006125,3,34.8,45.9,16.3
W00006126,10,46.4,33.6,10
W00006127,6.9,45.1,29.9,18.1
W00006129,11.7,41.6,35,11.7
W00006174,24.6,53,20.1,2.2
W00006175,31.3,47.7,14.8,6.3
W00006176,12.7,49.2,27.8,10.3
W00006177,39.8,31.7,17.1,11.4
W00006178,46.7,40,9.5,3.8
W00006179,35.4,39.4,17.3,7.9
W00006180,40,40,15.7,4.3
W00006181,25.4,46.3,21.6,6.7
W00006182,29.3,47.4,21.6,1.7
W00006183,28.1,41.7,22.3,7.9
W00006184,44,40.5,12.1,3.4
W00006185,25.9,39.9,27.3,7
W00006186,10.3,40.5,38.9,10.3
W00006187,20,48.8,24,7.2
W00006188,26.5,48.5,16.7,8.3
W00006189,10,42.5,30.8,16.7
W00006190,38,39.5,16.3,6.2
W00006191,36.5,39.7,19,4.8
W00006192,19.3,47.4,27.2,6.1
W00006193,24.8,51.3,16.2,7.7
W00006209,11.7,24.7,48.1,15.6
W00006210,16.3,48.8,26.8,8.1
W00006211,25.5,39.5,26.1,8.9
W00006212,22,40.7,30.1,7.3
W00006213,27.7,36.6,30.4,5.4
W00006214,21.3,43.3,23.3,12
W00006215,21,39.2,32.2,7.7
W00006216,36.6,42,18.8,2.7
W00006217,44,36.7,17.4,1.8
W00006218,26.4,36.4,25.6,11.6
W00006219,43.6,33.3,17.9,5.1
W00006230,29.3,44.4,18.8,7.5
W00006233,35,41.5,20.3,3.3
W00006234,40.6,43.8,13.3,2.3
W00006235,32.1,49.5,14.7,3.7
W00006236,15.5,41.4,30.2,12.9
W00006237,35.8,43.9,15.4,4.9
W00006238,10,40,34,16
W00006265,7.6,38.2,42.4,11.8
W00006266,19.2,43.6,24.4,12.8
W00006268,4.4,26.8,48.8,20
W00006269,6.5,33.1,44.2,16.2
W00006270,4.6,43.1,43.1,9.2
W00006271,18.1,38.8,33.6,9.5
W00006272,8,48.8,32,11.2
W00006273,23.1,44,26.9,6
W00006274,8.8,30.6,35.9,24.7
W00006275,39.6,46.3,8.1,6
W00006276,14.8,35.2,35.2,14.8
W00006277,38.5,44.8,12.5,4.2
W00006278,5.1,31.8,48.5,14.6
W00006280,17.9,45.5,25.2,11.4
W00006281,14.7,50.9,28.4,6
W00006282,33,38.3,19.1,9.6
W00006283,21.9,37.1,33.1,7.9
W00006284,6.5,37.8,35.1,20.5
W00006286,15,39.2,30,15.8
W00006287,7.6,50.4,32.8,9.2
W00006289,25.4,46.6,22,5.9
W00006290,15.8,40.1,32.2,11.8
W00006291,23.3,43.8,26,6.8
W00006292,17.5,49.1,25.4,7.9
W00006293,4,45.6,40,10.4
W00006294,11.9,36.4,33.1,18.6
W00006295,5.7,34.8,39.7,19.9
W00006296,4.8,44.4,37.3,13.5
W00006297,6.8,35.6,39.8,17.8
W00006298,6.5,33.9,42.7,16.9
W00006299,6.3,48,35.4,10.2
W00006309,7,40.3,43.4,9.3
W00006314,7.3,43.1,40.9,8.8
W00006316,5.6,34.8,42.9,16.7
W00006400,22.5,33.3,31.7,12.5
W00006401,28.3,40.2,22,9.4
W00006402,17.8,48.1,25.2,8.9
W00006403,31.4,51.4,16.2,1
W00006404,25,37.9,28.4,8.6
W00006405,12.4,54.5,24,9.1
W00006406,21.4,48.1,20.6,9.9
W00006407,52.6,33.6,9.5,4.3
W00006408,31.8,45.7,16.3,6.2
W00006409,22.7,47.9,18.5,10.9
W00006410,46.6,39,11,3.4
W00006411,25,38.3,27.5,9.2
W00006412,25.2,36.6,28.2,9.9
W00006413,14,45,31.8,9.3
W00006414,28.1,40.5,19,12.4
W00006415,27.8,45.1,21.8,5.3
W00006416,24.3,44.1,24.3,7.4
W00006417,9.3,40.7,31.4,18.6
W00006418,37.9,37.9,13.6,10.7
W00006429,4.6,29.1,41.1,25.1
W00006430,7.8,45,39.4,7.8
W00006431,16.4,49.1,26.7,7.8
W00006432,5.7,32.7,40.3,21.3
W00006433,5.3,20.2,50,24.6
W00006434,3.9,38.8,38.8,18.4
W00006435,3,29.3,53.9,13.8
W00006437,6.8,35,41.7,16.5
W00006438,29.5,41.8,21.3,7.4
W00006439,5.5,47.2,39.9,7.3
W00006440,1.6,32.3,44.3,21.9
W00006441,28.1,45.5,19.8,6.6
W00006442,3.6,33.3,45.7,17.4
W00006443,18.5,49.2,26.9,5.4
W00006444,14.7,43.4,34.1,7.8
W00006445,1.5,29.1,56.2,13.3
W00006446,11.6,50,29.5,8.9
W00006447,11.7,45,30,13.3
W00006448,17.2,46.4,25.4,11
W00006449,19.3,40.7,31,9
W00006450,16.4,43.3,31.3,9
W00006451,27.5,51.4,15.5,5.6
W00006453,8.3,31.8,49.2,10.6
W00006454,16.4,39.1,30.5,14.1
W00006455,8.9,48.2,36.6,6.3
W00006456,10.9,47.4,28.5,13.1
W00006457,38.6,46.2,13.6,1.5
W00006458,29.1,45.4,15.6,9.9
W00006459,33.6,45,19.3,2.1
W00006460,18.9,56.1,19.7,5.3
W00006461,18,49.2,30.5,2.3
W00006462,13.5,37.3,33.3,15.9
W00006463,41,45.8,10.4,2.8
W00006466,16.5,39.4,35.4,8.7
W00006467,15.3,39.8,33.9,11
W00006468,18.5,38.5,32.3,10.8
W00006469,25.2,48.8,21.3,4.7
W00006470,21.7,36.7,23.3,18.3
W00006471,18.2,41.7,28,12.1
W00006472,24.2,43.5,23,9.3
W00006473,44.8,29.9,17.2,8
W00006474,40.2,41.4,13.8,4.6
W00006475,33.3,41.5,17.9,7.3
W00006476,8.8,38.4,40,12.8
W00006484,24.3,53.7,17.6,4.4
W00006485,16.4,46.2,28.7,8.8
W00006486,17.3,38.2,31.8,12.7
W00006487,21.1,38.3,35.9,4.7
W00006488,11.2,48,35.2,5.6
