geography_code,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
W00005185,29.8,45.2,5.2,19,0.8
W00005189,20,31.8,4.5,40.9,2.7
W00005191,42.9,38.8,4.1,10.5,3.7
W00005192,29.1,44.6,4.2,19.7,2.4
W00005318,24.7,40,5.8,23.2,6.3
W00005319,13.2,42.6,3.3,37.2,3.7
W00005320,28.4,43.9,4.4,21.4,1.8
W00005321,30.2,33.1,8.7,23.1,5
W00005322,22.5,37.6,8.4,27.5,3.9
W00005324,26.9,42.6,7.6,19.3,3.6
W00005325,20.2,37.2,5.3,34.6,2.7
W00005326,36.8,33.1,6.7,20.9,2.5
W00005327,18.4,40.1,6.3,31.3,3.9
W00005329,31.1,39,6.1,23.8,0
W00005330,18.2,40.9,7.1,31.1,2.7
W00005331,34.3,38.2,7.6,15.5,4.4
W00005332,20.6,46,7.9,22.2,3.2
W00005333,24.2,43.5,6.5,22.2,3.6
W00005334,19.5,44.1,7.2,26.3,3
W00005335,16,43.7,6.9,31.2,2.2
W00005338,14.1,39.8,6.2,36.9,2.9
W00005506,16.8,36.8,6.3,36.8,3.2
W00005510,21.1,40.1,5.4,31.4,2.1
W00005511,35.2,38.3,3.6,20.9,2
W00005512,18.6,37.2,6.5,35.9,1.7
W00005513,20,38.2,3.6,36.4,1.8
W00005514,14.4,46.5,5.4,28.7,5
W00005515,17.4,41.3,4.5,31,5.8
W00005516,9.3,42.9,4.6,40.4,2.8
W00006105,36.6,38.5,7,15.2,2.7
W00006106,33.8,41.1,5.5,17.5,2.2
W00006107,25.9,42.4,6.6,20.2,4.9
W00006108,24.9,40,5.4,25.4,4.4
W00006109,17.1,42.7,6.9,30.5,2.8
W00006110,33.2,39.5,6.3,18.4,2.6
W00006111,13.6,50.4,3.8,28.8,3.4
W00006112,15,51,5.8,28.2,0
W00006113,13.7,53.3,4.4,25.6,3.1
W00006114,9,41.5,7.7,40.2,1.7
W00006115,6.8,43.4,6.8,43,0
W00006116,9.9,44.9,6.1,38,1.1
W00006117,24.6,36.2,4.3,34.3,0.5
W00006118,15.8,45.4,4.1,34.7,0
W00006119,13,50,4.2,28.7,4.2
W00006120,13.7,42.7,5.3,36.4,1.9
W00006121,25.2,40.6,6.4,25.6,2.1
W00006122,23.6,39.4,8.7,25.9,2.3
W00006123,33,34,7.8,23.3,1.9
W00006124,26.7,42.4,4.2,21.8,4.8
