areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00054799,28.1,43.7,20,8.1
E00054800,23.9,42.2,30.3,3.7
E00054803,43.3,30.5,19.9,6.4
E00054826,7.5,35.6,38.5,18.4
E00055508,25.3,43.2,27.8,3.7
E00055509,33.7,45.9,12.2,8.2
E00055510,49.7,30.5,13.8,6
E00055511,23.1,47,22.2,7.7
E00055512,31.1,32.2,33.3,3.3
E00055513,39,35.4,14.6,11
E00055514,35.8,46.2,13.2,4.7
E00055515,16,51.3,23.5,9.2
E00055516,14,45.8,29.9,10.3
E00055517,34.2,47,15.4,3.4
E00055518,6.4,48.2,30,15.5
E00055519,16.9,39,33.9,10.2
E00055520,9.8,31.1,42.6,16.4
E00055521,19.4,39.6,30.9,10.1
E00055522,16,31.2,39.2,13.6
E00055523,8.3,39.2,44.2,8.3
E00055524,24.6,44.1,22.9,8.5
E00055525,11.6,44.6,34.8,8.9
E00055526,9.4,43,38.3,9.4
E00055527,15.4,36.2,35.4,13.1
E00055528,21.1,44.7,21.9,12.3
E00055529,25.6,45.5,22.3,6.6
E00055530,11.8,38.7,37,12.6
E00055531,29.8,47.4,15.8,7
E00055532,12.2,45.3,33.8,8.8
E00055533,7.7,47.4,35.9,9
E00055534,23,51.3,18.4,7.2
E00055535,55.6,37.7,6.2,0.6
E00055536,30.2,43.4,23.9,2.5
E00055537,25.8,49.2,21.1,3.9
E00055538,23.8,41.3,24.6,10.3
E00055539,23.1,42.7,24.8,9.4
E00055540,19.5,47.5,22,11
E00055541,8.4,45.8,31.3,14.5
E00055542,15.4,51.3,25.6,7.7
E00055543,35.6,39.4,18.1,6.9
E00055544,21,40,28,11
E00055545,29.1,40.7,22.1,8.1
E00055546,23,39.8,31.9,5.3
E00055547,19.3,50,20.5,10.2
E00055548,35.4,36.7,21.5,6.3
E00055549,26.7,35.2,30.5,7.6
E00055550,22.3,40.8,24.6,12.3
E00055551,14,44.7,32.5,8.8
E00055552,22.8,44.1,25.2,7.9
E00055553,25.4,43.8,20,10.8
E00055554,18.6,47.5,24.6,9.3
E00055555,27.4,48.7,23,0.9
E00055556,23.9,49.3,23.9,2.8
E00055557,11.5,30.3,45.9,12.3
E00055558,12.8,44.4,31.6,11.1
E00055559,12.5,45.5,30.4,11.6
E00055560,42.4,42.4,13,2.2
E00055561,7.4,50,35.2,7.4
E00055562,22.4,49.6,20,8
E00055563,31.8,48.8,14,5.4
E00055564,49.6,38.8,11.6,0
E00055565,19.8,53.6,24.5,2.1
E00055566,31,46,20.6,2.4
E00055567,15.5,55.4,23,6.1
E00055568,12.7,45.9,32.5,8.9
E00055569,12,43.7,34.1,10.2
E00055570,25.3,45.5,25.3,3.9
E00055571,17.5,49.2,27.8,5.6
E00055573,10.6,46.1,30.5,12.8
E00055574,40.8,34.2,17.1,7.9
E00055575,36.6,42.3,18.7,2.4
E00055576,29.2,42.5,21.2,7.1
E00055577,62.9,29.5,5.3,2.3
E00055579,41.1,43.6,12.9,2.5
E00055580,14.7,39.7,37.5,8.1
E00055582,53.6,28.3,13.3,4.8
E00055583,18.5,52.4,23.4,5.6
E00055584,52.6,33.3,12.3,1.8
E00055585,24.8,42.6,27,5.7
E00055586,41.5,37.4,18.1,2.9
E00055588,15.2,52.3,28.8,3.8
E00055589,27,49.2,16.4,7.4
E00055590,24.1,43.8,26.8,5.4
E00055591,33.1,40.9,18.9,7.1
E00055592,33.3,37,23.1,6.5
E00055593,18.8,33.3,33.3,14.5
E00055594,23.2,41.1,22.3,13.4
E00055595,23.5,42.2,19.6,14.7
E00055596,26.5,33.3,31.1,9.1
E00055597,24.7,41.7,24.7,9
E00055598,34.3,29.5,23.8,12.4
E00055599,40,32.4,21.9,5.7
E00055600,25.2,40.5,20.7,13.5
E00055602,31.1,43.7,21,4.2
E00055603,23.7,43.7,17,15.6
E00055604,25.3,44.7,22.7,7.3
E00055605,8.6,31,34.5,25.9
E00055606,18.5,34.7,30.6,16.1
E00055607,39.5,42.8,15.1,2.6
E00055608,14.3,44.7,29.8,11.2
E00055609,22.5,46.5,25.6,5.4
E00055610,17.9,49.1,32.1,0.9
E00055611,14.7,39.7,37.9,7.8
E00055612,37.2,48.6,12.2,2
E00055613,33.8,45.9,15.5,4.7
E00055614,21.6,49.3,17.2,11.9
E00055615,6.4,47.3,38.2,8.2
E00055616,21.4,53.6,20.7,4.3
E00055617,28.3,45.7,19.7,6.3
E00055618,46,34.5,15,4.4
E00055619,13.9,36.5,38.7,10.9
E00055620,49.3,31.9,14.5,4.3
E00055621,32.8,39.8,21.9,5.5
E00055672,10.5,36.8,33.3,19.3
E00055673,25.6,40.6,26.3,7.5
E00055674,11.7,41.7,35,11.7
E00055675,14.1,53.1,24.2,8.6
E00055678,42.2,45,12.8,0
E00055679,17.4,42.4,31,9.2
E00055680,9.8,45.1,37.6,7.5
E00055681,18.3,45,32.5,4.2
E00055682,19.7,41,28.2,11.1
E00055683,44.4,43.5,10.5,1.6
E00055684,5,43,42.1,9.9
E00055685,7.3,35.5,37.1,20.2
E00055686,25,35.9,32,7
E00055687,5.5,28.6,47.3,18.7
E00055698,12.2,39.7,38.9,9.2
E00055699,9.4,56.3,30.5,3.9
E00055700,17.5,45,23.3,14.2
E00055701,16.8,39.8,31,12.4
E00055702,6.9,31,50,12
E00055703,14.7,45.5,26.6,13.3
E00055704,9.6,39,36.8,14.7
E00055705,20.4,39.4,33.1,7
E00055706,33.3,50.4,12.4,3.9
E00055707,20.5,51.2,23.6,4.7
E00055708,35.8,47.5,12.5,4.2
E00055709,5.7,35.8,46.3,12.2
E00055710,23.3,42.6,29,5.1
E00055711,21.3,49.6,22.8,6.3
E00055712,13.1,37.2,36.5,13.1
E00055713,24.2,44,26.4,5.5
E00055714,27.4,42.7,25,4.8
