areacd,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00054799,4.8,0,1.4,93.8,0
E00054800,2.2,2.2,2.2,93.5,0
E00054803,0,0.8,0.8,98,0.4
E00054826,0.9,0.2,1.9,97,0
E00055508,40,1.6,2.2,54.2,1.9
E00055509,63.8,1.8,3.9,26.5,3.9
E00055510,69.2,1.3,1.3,27,1.3
E00055511,85.7,0,1.5,7.1,5.7
E00055512,92.9,0.3,2.2,3.5,1
E00055513,87.8,0.4,0.4,7.6,3.8
E00055514,77.9,1.4,2.7,12.2,5.8
E00055515,5.9,0,1.1,93,0
E00055516,21.6,0,1.5,76.9,0
E00055517,42.3,0.3,3.4,51.3,2.7
E00055518,8.8,0,0,91.2,0
E00055519,17.4,1.1,0.7,80.8,0
E00055520,45.8,0,0.6,52.2,1.4
E00055521,26.2,0.9,0,72.3,0.6
E00055522,7.1,0,1,91.6,0.3
E00055523,48.6,0.3,3.4,46,1.7
E00055524,51.7,0,3.6,43.5,1.3
E00055525,7.1,0,0,92.9,0
E00055526,61.8,1.6,1.3,35,0.3
E00055527,28.8,0,1.6,67.3,2.4
E00055528,75.8,0,2.3,21.8,0
E00055529,58.6,0,1.3,39.6,0.5
E00055530,6.9,0,3.6,89.5,0
E00055531,55.5,0,1.7,42.8,0
E00055532,54.8,0,1,43.9,0.2
E00055533,27.4,0.5,7.2,63.5,1.4
E00055534,71,1,0.5,27,0.5
E00055535,39.1,0.4,2.9,57.3,0.4
E00055536,47.8,2.2,5.8,44,0.2
E00055537,37.1,0,4.2,58.4,0.3
E00055538,18.5,0,2.3,79.2,0
E00055539,31.5,1.9,3.4,62.6,0.6
E00055540,89.3,0.2,1.7,8.8,0
E00055541,17.5,0.3,1.5,79,1.7
E00055542,93.3,0.2,2.3,2.6,1.6
E00055543,68.3,0.5,2.3,26.8,2.3
E00055544,92,0,2.1,2.7,3.2
E00055545,90.3,1.1,3.4,4.1,1.1
E00055546,90.1,1.2,2.2,5.8,0.7
E00055547,90.7,2.1,0,6.5,0.7
E00055548,80.6,0.4,3.6,13,2.4
E00055549,90.8,1.9,0,5.1,2.2
E00055550,92.5,0.2,2.6,2.1,2.6
E00055551,92.9,0.3,1,5,0.8
E00055552,15.2,1,5.5,77.2,1
E00055553,70.2,1.5,0.8,27.5,0
E00055554,9.2,0.4,0.9,89.5,0
E00055555,37.2,2.6,3.7,56.5,0
E00055556,46.6,1.9,0.5,50.1,0.8
E00055557,16.1,1.2,0.9,81.8,0
E00055558,7.2,0,3.4,89.4,0
E00055559,10.9,0,0,88.7,0.4
E00055560,73.2,2.4,3.1,17.1,4.2
E00055561,15.2,0,0,84.4,0.4
E00055562,59.8,1,3.8,33.3,2
E00055563,73.6,0,2.1,24.1,0.3
E00055564,3.8,0,0,95.7,0.4
E00055565,12.4,2.2,2.9,82.4,0.2
E00055566,48.5,1.7,3.7,43.1,3
E00055567,33.9,0,1.9,60.6,3.6
E00055568,7.5,1.5,1.5,89.5,0
E00055569,18.5,0.3,3.6,76.7,1
E00055570,18.1,1.1,2.3,78.2,0.3
E00055571,17,0,0.3,81.7,1
E00055573,16.3,0,1.9,81.3,0.5
E00055574,32.8,2.8,2.6,60.2,1.6
E00055575,25.1,0.4,5.5,68.4,0.7
E00055576,13.8,3.3,2.5,80.4,0
E00055577,12,3.8,4.3,79.9,0
E00055579,47.6,0,4,48.4,0
E00055580,42.1,0.5,3.2,52.5,1.6
E00055582,49.5,0.8,2.9,46.1,0.8
E00055583,40.1,0,4.3,55.3,0.3
E00055584,54.8,2.5,3.9,38.9,0
E00055585,41.4,0,3.7,54.9,0
E00055586,45.2,1.4,6.2,44.6,2.6
E00055588,51.3,0,4,43,1.6
E00055589,69.6,1.4,4.3,24.2,0.5
E00055590,75.9,1.4,2.5,20.3,0
E00055591,48.8,1.6,2.5,44.7,2.5
E00055592,44,0.7,4.6,46.8,3.9
E00055593,86.4,0,0,11.5,2.1
E00055594,87,0.3,1.9,9.8,1.1
