areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00054799,33.3,30.4,3,33.3
E00054800,28.4,40.4,16.5,14.7
E00054803,22.5,20.3,46.4,10.9
E00054826,44.8,36.8,4,14.4
E00055508,35.2,28.4,2.5,34
E00055509,27,18,34,21
E00055510,27.4,9.5,44,19
E00055511,50.9,16.4,10.3,22.4
E00055512,44.4,17.8,31.1,6.7
E00055513,37.8,17.1,17.1,28
E00055514,32.4,9.5,41.9,16.2
E00055515,51.3,31.1,3.4,14.3
E00055516,44.4,39.8,0,15.7
E00055517,28.2,24.8,1.7,45.3
E00055518,67.9,31.3,0.9,0
E00055519,50,31.4,2.5,16.1
E00055520,45.5,44.7,1.6,8.1
E00055521,33.8,41.9,2.9,21.3
E00055522,54,37.1,0,8.9
E00055523,46.2,36.1,2.5,15.1
E00055524,12.5,10.8,64.2,12.5
E00055525,50.9,25.9,0,23.2
E00055526,47.2,44.1,0,8.7
E00055527,54.6,28.5,0.8,16.2
E00055528,41.6,26.5,0,31.9
E00055529,35,22,20.3,22.8
E00055530,57.1,30.3,0,12.6
E00055531,31.3,32.2,2.6,33.9
E00055532,48.3,32,4.1,15.6
E00055533,22.8,50.6,5.1,21.5
E00055534,28.2,16.7,3.2,51.9
E00055535,6.8,1.9,69.8,21.6
E00055536,11.8,19.9,42.9,25.5
E00055537,29.4,33.3,15.9,21.4
E00055538,23,31.7,0.8,44.4
E00055539,27.6,26.7,33.6,12.1
E00055540,39.3,15.4,23.1,22.2
E00055541,34.4,51.9,0.8,13
E00055542,65.2,7.8,10.4,16.5
E00055543,38.8,14.4,7.5,39.4
E00055544,67.3,19.4,0,13.3
E00055545,60.7,10.7,11.9,16.7
E00055546,40,13.9,26.1,20
E00055547,58,15.9,8,18.2
E00055548,31.6,19,32.9,16.5
E00055549,50.5,19,15.2,15.2
E00055550,76,7.2,0.8,16
E00055551,54.4,21.9,10.5,13.2
E00055552,22.8,35.4,12.6,29.1
E00055553,60.8,18.5,1.5,19.2
E00055554,51.7,31,0,17.2
E00055555,27,28.7,3.5,40.9
E00055556,29.6,28.2,12,30.3
E00055557,48.4,41.8,0,9.8
E00055558,59.1,32.2,0,8.7
E00055559,49.6,43.4,0,7.1
E00055560,18.9,7.4,51.6,22.1
E00055561,44,37.6,0,18.3
E00055562,33.1,20.8,16.9,29.2
E00055563,26.8,18.9,34.6,19.7
E00055564,16.5,26.3,13.5,43.6
E00055565,15.6,30.2,27.1,27.1
E00055566,18.5,25,37.9,18.5
E00055567,35.4,31.3,0,33.3
E00055568,37.6,36.9,6.4,19.1
E00055569,43.1,40.7,1.8,14.4
E00055570,23.1,33.3,5.8,37.8
E00055571,38.5,30,5.4,26.2
E00055573,42.9,49.3,0,7.9
E00055574,20.4,15.8,55.3,8.6
E00055575,21.7,22.5,38.3,17.5
E00055576,22.6,36.5,24.3,16.5
E00055577,11.5,4.6,70.8,13.1
E00055579,19.4,14.5,52.7,13.3
E00055580,39.3,41.5,0,19.3
E00055582,14.4,13.8,41.3,30.5
E00055583,31.2,42.4,0,26.4
E00055584,13,9.6,73,4.3
E00055585,39.6,34.5,8.6,17.3
E00055586,7.1,17.1,72.4,3.5
E00055588,42.1,34.6,5.3,18
E00055589,46.7,16.4,9.8,27
