areacd,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00054799,12.2,72.2,15.6
E00054800,4.7,82.4,12.9
E00054803,6.9,69,24.1
E00054826,8.7,69.6,21.7
E00055508,8.9,57.8,33.3
E00055509,8.7,36.9,54.4
E00055510,5.8,46.4,47.8
E00055511,13.7,29.7,56.6
E00055512,7.1,29.8,63.1
E00055513,5.9,36.6,57.4
E00055514,7.3,33,59.6
E00055515,11.2,75.2,13.6
E00055516,12.5,64.8,22.7
E00055517,7.6,46.7,45.7
E00055518,8.1,72.1,19.8
E00055519,11.8,72,16.1
E00055520,11.6,61.6,26.8
E00055521,13.3,62.9,23.8
E00055522,7.7,76.9,15.4
E00055523,15.7,59.8,24.5
E00055524,5,43.5,51.6
E00055525,7.1,64.3,28.6
E00055526,5.7,63.8,30.5
E00055527,5.7,49.2,45.1
E00055528,11.1,29.6,59.3
E00055529,9.2,40.5,50.4
E00055530,3.1,79.6,17.3
E00055531,7.1,40.2,52.7
E00055532,6.4,60,33.6
E00055533,17.1,54.3,28.6
E00055534,13.5,32.6,53.9
E00055535,8.8,57.1,34
E00055536,13.7,44.5,41.8
E00055537,15.3,59.2,25.5
E00055538,22.6,52.4,25
E00055539,14.5,48.7,36.8
E00055540,6.3,32.3,61.4
E00055541,8.6,61.7,29.6
E00055542,10,32.2,57.8
E00055543,14.7,41.3,44
E00055544,9.9,29.1,60.9
E00055545,8.6,34.5,56.9
E00055546,14.1,21.2,64.7
E00055547,7.6,42.4,50
E00055548,6.4,39.4,54.1
E00055549,6.1,34.6,59.2
E00055550,7.9,25.8,66.3
E00055551,13,29.8,57.1
E00055552,15.3,52.8,31.9
E00055553,10.6,39.4,50
E00055554,12.8,67.4,19.8
E00055555,9.7,29,61.3
E00055556,12.4,36.3,51.3
E00055557,10,65.6,24.4
E00055558,11.4,72.8,15.8
E00055559,4.7,72.9,22.4
E00055560,15.6,31.3,53.1
E00055561,10,70,20
E00055562,12.3,33.1,54.6
E00055563,10.5,37.5,52
E00055564,7.9,67.1,25
E00055565,15.4,39.7,44.9
E00055566,12.7,45.5,41.8
E00055567,13,50.9,36.1
E00055568,11.7,61.7,26.6
E00055569,11.2,69.9,18.9
E00055570,16.8,59.4,23.8
E00055571,5.2,71.9,22.9
E00055573,9.5,69,21.6
E00055574,9.9,49.3,40.8
E00055575,9.9,53.7,36.4
E00055576,14.1,50,35.9
E00055577,5.9,64.4,29.7
E00055579,11.4,38,50.5
E00055580,14,63.2,22.8
E00055582,9.6,44.6,45.9
E00055583,17.6,55.4,27
E00055584,9.8,37.8,52.4
E00055585,12.1,61.2,26.7
E00055586,5.5,50.3,44.3
E00055588,10.1,41.6,48.3
E00055589,15.7,34.3,50
E00055590,7.1,35.7,57.1
E00055591,14.4,46.2,39.4
E00055592,14.7,50,35.3
E00055593,5.8,29.1,65
E00055594,13.2,31,55.7
E00055595,12.1,32.2,55.7
E00055596,15.7,31.4,52.9
E00055597,15.3,40.9,43.8
E00055598,9.2,44.3,46.6
E00055599,7.9,36,56.1
E00055600,8.1,33.7,58.1
E00055602,11.8,25.7,62.5
E00055603,11,33.5,55.5
E00055604,9.7,32.9,57.4
E00055605,10.6,31.2,58.2
E00055606,10.7,36.7,52.5
E00055607,9.2,56.7,34.2
E00055608,15.5,39.4,45.1
E00055609,11.9,49.5,38.5
E00055610,9.7,56.3,34
E00055611,7.3,63.4,29.3
E00055612,6.6,47.4,46
E00055613,6.6,43.1,50.3
E00055614,10.7,60.3,29
E00055615,14.1,67.1,18.8
E00055616,8.3,57.1,34.6
E00055617,8.7,54,37.3
E00055618,8.6,60.5,30.9
E00055619,14.2,48.1,37.7
E00055620,9.1,53.1,37.8
E00055621,13.8,39.2,46.9
E00055672,12.3,67.7,20
E00055673,10.1,66.7,23.2
E00055674,8.2,78.7,13.1
E00055675,9.7,73.1,17.2
E00055678,6.2,80,13.8
E00055679,8.9,73.4,17.7
E00055680,12.3,64.9,22.8
E00055681,18.3,68.3,13.4
E00055682,4.6,73.6,21.8
E00055683,9.4,72.9,17.7
E00055684,9.3,77.8,13
E00055685,2.2,80.1,17.6
E00055686,12,69.9,18.1
E00055687,8.3,66.7,25
E00055698,9.1,71.8,19.1
E00055699,11.8,72.4,15.8
E00055700,13,52.2,34.8
E00055701,9.4,75.3,15.3
E00055702,11.1,69.8,19
E00055703,7.4,75.3,17.3
E00055704,13,68,19
E00055705,9.6,75.5,14.9
E00055706,12.1,60.7,27.1
E00055707,15.9,60.3,23.8
E00055708,13.3,57.5,29.2
E00055709,17.1,72,11
E00055710,16.2,66.7,17.1
E00055711,9.1,78.4,12.5
E00055712,10.1,66.7,23.2
E00055713,16.3,56,27.7
E00055714,13.4,50.9,35.7
E00055715,10.7,59.8,29.5
E00055716,14,68.6,17.4
E00055717,18.3,66.1,15.6
E00055718,20,48.8,31.3
E00055719,10.6,71.2,18.2
E00055720,18.8,69.4,11.8
E00055721,10.8,55.4,33.8
E00055722,4.9,72.8,22.2
E00055723,21.4,42.9,35.7
E00055724,12,59,28.9
E00055725,7.8,76.5,15.7
E00055726,8.3,75,16.7
E00055727,10.2,79.7,10.2
E00055728,7.3,73.4,19.3
E00055729,5.7,70.9,23.4
E00055730,11.4,59,29.5
E00055731,7.6,74.8,17.6
E00055732,11.3,70.4,18.3
E00055733,10.1,66.3,23.6
E00055734,6.1,77.6,16.3
E00055735,9.5,77,13.5
E00055736,7.4,75.9,16.7
E00055737,6.8,64.1,29.1
E00055738,9.8,74,16.3
E00055739,12.1,58.9,29
E00055740,9.6,66.7,23.7
E00055741,7.6,70.5,21.9
E00055742,8.7,75.4,15.9
E00055743,12.5,64.1,23.4
E00055744,8.1,74.8,17.1
E00055745,1.8,83.5,14.7
E00055746,7.2,79.5,13.3
E00055747,19.4,68.4,12.2
E00055748,11.5,65.6,22.9
E00055749,9.4,53.1,37.5
E00055750,13.5,74.3,12.2
E00055751,9.2,53.9,36.8
E00055752,7.7,79.8,12.5
