areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00080611,95.6,0.9,3.5
E00080612,99.3,0.3,0.3
E00080613,99.4,0,0.6
E00080614,99.1,0,0.9
E00080615,97.8,0,2.2
E00080616,97.4,0.3,2.2
E00080617,98.2,0,1.8
E00080618,99,0,1
E00080619,96.6,1.5,1.9
E00080620,98.6,0.7,0.7
E00080621,96.8,1.2,2.1
E00080622,98,0,2
E00080623,96.4,0,3.6
E00080624,98.4,0.3,1.3
E00080625,97.8,0.3,1.9
E00080626,96.2,0.9,2.9
E00080627,98.7,0.3,1.1
E00080628,94.8,2.2,3
E00080785,94.7,0.6,4.8
E00080787,96.4,1,2.6
E00080788,95.2,1.3,3.5
E00080789,97.7,0,2.3
E00080794,96.4,0,3.6
E00080795,98.7,0,1.3
E00080796,94.1,2.2,3.7
E00080797,93.8,0.5,5.7
E00080798,96.5,1.6,1.9
E00080799,99,0,1
E00080800,99.7,0,0.3
E00080801,96.8,0.4,2.8
E00080812,98.9,0.4,0.7
E00080813,98.8,0.3,0.9
E00080814,94.9,0,5.1
E00080815,96.3,0.3,3.4
E00080816,95.3,0,4.7
E00080817,93.6,1.8,4.5
E00080818,94.5,1.3,4.3
E00080819,96.8,0,3.2
E00080820,94.4,0.3,5.2
E00080821,98.6,0,1.4
E00080822,98.8,0.8,0.4
E00080823,98.6,0.5,0.9
E00080824,98.4,0,1.6
E00080825,95,0.3,4.6
E00080826,99.2,0,0.8
E00080827,94.5,0,5.5
E00080828,96.5,0.3,3.2
E00080829,89.4,0.3,10.3
E00080830,95.9,0.3,3.8
E00080831,98.6,0,1.4
E00080832,96.1,0,3.9
E00080833,97,0,3
E00080834,95.8,1,3.2
E00080835,95.5,0,4.5
E00080836,94.8,0,5.2
E00080837,98.7,0.4,0.9
E00080838,93.1,0.9,6
E00080839,88.2,2.1,9.7
E00080840,97,1,2
E00080841,95,1,4
E00080842,95.7,1.3,3
E00080843,92.3,1.5,6.2
E00080844,97,0.8,2.2
E00080845,91,1,8
E00080846,95,0,5
E00080847,96,1.1,3
E00080848,95.5,0,4.5
E00080849,99.3,0.3,0.3
E00080851,94.2,1.2,4.6
E00080852,96.4,0,3.6
E00080853,95.6,0.7,3.7
E00080854,95.3,0.6,4.1
E00080855,94.8,0.9,4.3
E00080856,99.1,0,0.9
E00080857,97.7,1.1,1.1
E00080858,86.2,2.1,11.7
E00080859,92.5,0.3,7.3
E00080860,98,0,2
E00080861,95.3,1.7,3.1
E00080882,97.1,0.9,2
E00080883,96.5,1.2,2.3
E00080884,95.7,1.2,3.1
E00080885,97.6,0.3,2.1
E00080886,94.8,0,5.2
E00080887,97.2,0.7,2.1
E00080888,94.5,2.4,3
E00080889,97.1,1,1.9
E00080890,95.4,0,4.6
E00080891,97,0.3,2.7
E00080892,97,0.4,2.6
E00080893,97.5,1.8,0.7
E00080894,97.2,0,2.8
E00080895,98.2,0.3,1.5
E00080896,95.8,0.6,3.6
E00080897,93.5,1.1,5.4
E00080898,98.5,0.3,1.2
E00080899,97.3,1.2,1.5
E00080900,96.2,0,3.8
E00080901,96.3,0.6,3.1
E00080902,95.7,1.5,2.8
E00080903,95.5,0.4,4.2
E00080904,97.3,0.3,2.4
E00080905,99.7,0,0.3
E00080906,96,1.2,2.8
E00080907,97,0,3
E00107950,99,0,1
E00107953,95.9,0.7,3.4
E00107956,94,1.3,4.7
E00107963,94.7,1.5,3.8
E00107964,93.7,2.7,3.6
E00107965,97,0.8,2.2
E00107966,96.9,1.7,1.4
E00107967,95.6,2.3,2
E00107968,96.4,1.5,2.1
E00107969,93.8,0.4,5.8
E00107970,97,1.1,1.9
E00107971,96.6,0.3,3.2
E00107972,96.1,0.6,3.3
E00107973,98,0,2
E00107974,95.9,1.8,2.3
E00107975,96.4,2,1.7
E00107976,97.3,0.7,2
E00107977,96.6,0.3,3.2
E00107978,98.4,0,1.6
E00107979,94.2,1.8,4
E00107980,96.1,2.1,1.8
E00107981,94.2,3.1,2.7
E00107982,96.7,0.4,2.8
E00107983,98.6,0,1.4
E00107984,95,2,3
E00107985,94.3,1.4,4.4
E00107986,91.2,1.5,7.2
E00107987,99.4,0,0.6
E00107988,95.6,1.2,3.1
E00107989,94.2,0.3,5.5
E00107990,96.5,0.5,2.9
E00107991,98.3,0,1.7
E00107992,93.9,1.4,4.7
E00107993,91.6,2.8,5.6
E00107994,93.3,1.6,5.1
E00107997,96.5,1.2,2.3
E00107998,97.2,0.7,2.1
E00107999,99.6,0,0.4
E00108000,97,0.3,2.7
E00108001,95.4,0.8,3.7
E00108002,95.4,1.4,3.2
E00108003,96.6,1.9,1.6
E00108004,93,1.9,5.2
E00108005,96.2,0.5,3.3
E00108006,93.2,1.2,5.6
E00108007,97,0.3,2.6
E00108008,98.9,0.4,0.7
E00108009,97.2,0.4,2.4
E00108010,98.7,0.6,0.6
E00108011,89.3,0.8,9.8
E00108012,88.5,2.7,8.8
E00108013,75.6,2.5,21.8
E00108014,90.7,0.7,8.6
E00108015,90.3,0.7,9
E00108016,90.8,1.9,7.2
E00108017,92.6,0.2,7.2
E00108018,93.4,0.4,6.1
E00108019,90.4,1.4,8.2
E00108020,93.5,3,3.6
E00108021,96.8,1.4,1.8
E00108022,90.3,2.2,7.6
E00108023,94.5,1.5,4.1
E00108024,93.1,2,4.9
E00108025,94.2,0.7,5.1
E00108026,98.7,0.3,1
E00108027,95,0.3,4.7
E00108028,97,0.6,2.4
E00108029,93.1,1.3,5.7
E00108030,90.3,2.3,7.5
E00108032,88.5,1.9,9.6
E00108033,98.3,0.5,1.2
E00108034,94,0.4,5.7
E00108035,92.8,0.9,6.4
E00108036,89.8,1.1,9.1
E00108037,88.2,1.9,9.9
E00108038,90.8,0.7,8.6
E00108039,91.9,0,8.1
E00108040,90.2,1.8,8
E00108041,88.8,0.2,11
E00108042,94.8,0,5.2
E00108043,90.5,2,7.5
E00108044,89.3,0.3,10.5
E00108045,88.8,1,10.2
E00108046,85.6,4,10.4
E00108047,86.3,1.7,12
E00108048,86.7,2,11.3
E00108049,92.9,1,6.1
E00108050,90.9,0.3,8.9
E00108051,92.5,2.6,4.9
E00108053,91.1,1.1,7.8
E00108054,94.5,0.7,4.8
E00108055,92.8,0.8,6.4
E00108056,96.4,1.1,2.5
E00108057,93.4,2,4.6
E00108058,98,0.7,1.3
E00108059,95.7,0.9,3.4
E00108060,96.1,0,3.9
E00108062,93.3,1.7,5
E00108063,93.4,0.6,6
E00108064,91.5,0.3,8.2
E00108066,94.1,0.3,5.6
E00108067,96.5,0.9,2.6
E00108069,94.4,1.5,4
E00108070,94.3,1.3,4.4
E00108071,91.8,1.2,7
E00108072,92.7,0,7.3
E00108073,92.8,1.4,5.7
E00108074,89.6,3.6,6.8
E00108075,93.7,1.4,4.9
E00108076,97.3,0.3,2.3
E00108077,93.3,0.9,5.8
E00108078,94.2,0.8,5
E00108079,91.5,1.2,7.3
E00108080,98.4,0,1.6
E00108081,92.9,0.3,6.9
E00108082,95.9,0.9,3.2
E00108083,85.4,0.3,14.3
E00108084,94.2,2.6,3.2
E00108085,88.5,0.8,10.7
E00108086,92.3,0.3,7.3
E00108087,90.1,1,8.9
E00108088,92.4,1.4,6.1
E00108089,93.8,1.7,4.5
E00108090,91.8,0.4,7.8
E00108091,92.4,2.2,5.4
E00108092,91.9,1.7,6.4
E00108094,97.5,0,2.5
E00108095,95.3,0,4.7
E00108096,92.3,2.5,5.2
E00108097,97,0,3
E00108098,95.5,0,4.5
E00108099,94,1.9,4.1
E00108100,88,0.9,11.1
E00108101,98.1,0.6,1.3
E00108102,94.7,0.5,4.8
E00108103,95.3,0,4.7
E00108104,86.5,3,10.6
E00108105,94.6,3.4,1.9
E00108106,92.5,2.3,5.3
E00108107,95.9,0.7,3.3
E00108108,98.5,0.4,1.1
E00108109,100,0,0
E00108110,96.4,1.4,2.2
E00108111,91.8,0.4,7.8
E00108112,93,1.6,5.5
E00108113,94.9,1.8,3.3
E00108114,96.8,0,3.2
E00108115,94.2,2.3,3.5
E00108116,93.2,0,6.8
E00108117,93.3,0,6.7
E00108118,94.6,3.1,2.3
E00108119,89.6,0.8,9.6
E00108120,79.7,1,19.3
E00108121,87.6,0.7,11.7
E00108122,90.8,1.6,7.6
E00108123,81.9,1.9,16.2
E00108124,86.8,3.8,9.4
E00108125,90,1.9,8.1
E00108126,98.4,0.3,1.4
E00108127,98,0.4,1.5
E00108128,96.5,0.6,2.9
E00108129,81.8,2.6,15.6
E00108130,90.6,1,8.4
E00108132,92.5,1.2,6.3
E00108133,88.4,3,8.6
E00108134,86.9,3.8,9.3
E00108135,83.9,1.4,14.7
E00108136,92.5,0.2,7.2
E00108137,88.2,0.3,11.5
E00108138,87.5,2.2,10.3
E00108139,89.5,2.6,8
E00108140,88.7,1.3,10.1
E00108141,94.7,0.6,4.7
E00108142,87.5,2.3,10.2
E00108143,91.3,0,8.7
E00108144,89.1,0.7,10.2
E00108145,88,0,12
E00108146,84,1.1,14.9
E00108147,83.6,1.3,15
E00108148,91,1,8.1
E00108149,80,2.8,17.2
E00108150,87.2,1.4,11.4
E00108151,89.1,2,8.9
E00108152,98.5,0,1.5
E00108153,87.7,1.3,11
E00108154,92.1,0.8,7.1
E00108156,88.2,1.5,10.3
E00108157,88.4,0.8,10.8
E00108158,98.3,0,1.7
E00108159,94.5,2.8,2.8
E00108160,85.2,2.1,12.7
E00108161,91.4,0,8.6
E00108162,92.3,1.3,6.4
E00108163,87.9,1.2,11
E00108164,89.7,3,7.3
E00108166,97.5,1.7,0.8
E00108167,87.5,1.5,11
E00108168,94.9,0,5.1
E00108169,91,1.5,7.5
E00108170,93.5,1.3,5.2
E00108171,86.4,2.7,10.9
E00108173,87.1,2.4,10.5
E00108174,93.3,1,5.7
E00108175,91.7,2.1,6.2
E00108176,85,1.1,13.9
E00108177,91.2,3.2,5.5
E00108178,90.9,3,6
E00108179,87.7,1.8,10.6
E00108180,88.1,1.4,10.5
E00108181,88.7,1.2,10.1
E00108182,79.7,2.2,18.2
E00108183,91.2,1.1,7.7
E00108184,86.8,2.8,10.5
E00108185,86.7,2,11.3
E00108186,92.5,1.6,5.9
E00108187,88.1,2.4,9.5
E00108188,86.2,5.7,8.1
E00108189,92.6,2.8,4.6
E00108190,93.5,0.7,5.8
E00108191,95.8,0,4.2
E00108192,95.8,0.8,3.4
E00108193,90.5,2.2,7.3
E00108194,91.1,1.1,7.8
E00108195,95.3,2.1,2.6
E00108196,96.5,2.6,1
E00108197,90.8,3.7,5.5
E00108198,94.4,0,5.6
E00108199,98.3,0,1.7
E00108200,85.7,2.2,12.1
E00108201,88.3,0.3,11.4
E00108202,90.4,1.7,7.9
E00108203,90.5,1.2,8.4
E00108204,94.2,2.3,3.6
E00108205,93.4,0.4,6.2
E00108206,92.6,1.6,5.9
E00108207,91.3,1.1,7.6
E00108208,93.8,0,6.2
E00108209,90.8,0.4,8.8
E00108210,92,0.9,7.2
E00108211,94.7,0.3,5
E00108212,94.7,1.3,4
E00108213,90.3,1,8.7
E00108214,93.4,0.9,5.6
E00108215,91.5,1.2,7.3
E00108216,90.8,1.4,7.7
E00108217,93.4,2.1,4.6
E00108218,94.5,0.9,4.5
E00108219,89.5,2,8.4
E00108220,88.3,1.3,10.5
E00108221,88.5,0.7,10.8
E00108222,90.7,0,9.3
E00108223,89.4,4,6.6
E00108224,89.5,1.5,9
E00108225,87.7,2.7,9.7
E00108226,90.5,1.6,7.9
E00108227,90.5,1,8.4
E00108228,90.4,0.7,8.9
E00108229,90.5,2.3,7.2
E00108230,87.1,0,12.9
E00108231,88,1.2,10.9
E00108232,90.3,1.7,8.1
E00108233,88.6,1.6,9.8
E00108234,94.7,1.7,3.6
E00108235,94.1,1.8,4.1
E00108236,91.8,0.5,7.7
E00108237,91.9,0.4,7.7
E00108238,95.8,0,4.2
E00108239,95.9,1.2,2.9
E00108240,96,0,4
E00108241,92.9,0.7,6.4
E00108242,86.5,1.9,11.6
E00108243,77,5.7,17.4
E00108244,82.5,1.7,15.7
E00108245,97.2,0.8,2
E00108249,98.8,0,1.2
E00108250,94.4,2.1,3.5
E00108251,90.6,3.2,6.1
E00108252,90.6,0.8,8.6
E00108253,92.7,1.1,6.2
E00108254,84.5,2.1,13.4
E00108255,91.9,2.1,6
E00108256,92.6,2.9,4.4
E00108257,94.3,3,2.6
E00108258,93.2,0.3,6.5
E00108259,89.8,3.4,6.8
E00108260,92.2,0.9,6.9
E00108261,85.5,2.1,12.4
E00108262,93.2,0,6.8
E00108263,86.3,1.9,11.8
E00108264,93.4,1.6,4.9
E00108265,95.5,1.7,2.8
E00108266,84.5,1.2,14.4
E00108267,95.7,0.4,3.9
E00108268,83.7,0.4,16
E00108269,86.8,2.8,10.5
E00108270,86.3,1.6,12.1
E00108271,94.2,0.5,5.3
E00108275,97.8,0.3,1.9
E00108276,96.3,0.3,3.4
E00108277,93.8,0.7,5.6
E00108278,87.2,3.8,8.9
E00108279,94.8,0,5.2
E00108280,97.3,0,2.7
E00108281,93.4,1.9,4.7
E00108282,90.4,0.7,8.9
E00108283,89.9,0.6,9.5
E00108284,89,1,10
E00108285,80.2,2.7,17.1
E00108286,90.2,2.4,7.5
E00108287,78.6,1.4,20
E00108288,89.9,0.8,9.3
E00108289,89.5,0.3,10.2
E00108290,82,1.7,16.3
E00108291,86,1.4,12.7
E00108292,91.2,1.1,7.7
E00108293,89.7,1.5,8.8
E00108294,80.6,3.1,16.3
E00108296,80.9,0.6,18.4
E00108297,86.2,1.5,12.3
E00108298,85.2,6.8,8
E00108299,91.5,0.3,8.3
E00108300,80,1,19
E00108301,84.9,2,13.2
E00108302,83.2,2.6,14.2
E00108304,88.9,0.8,10.3
E00108305,90.6,0,9.4
E00108306,87,0.7,12.3
E00108307,84.9,0.3,14.8
E00108308,76.7,1,22.3
E00108309,82.1,1,16.8
E00108310,94.4,0.8,4.8
E00108311,89.1,1.3,9.6
E00108312,98.4,0.3,1.3
E00108313,81,1.9,17.1
E00108314,80.5,2.6,16.9
E00108315,87.2,2.1,10.8
E00108316,85.9,2.7,11.4
E00108317,94.8,0.9,4.4
E00108318,88.1,0.9,11
E00108319,90,0,10
E00108320,89.5,2.3,8.2
E00108321,96.6,0,3.4
E00108322,87.9,1.9,10.2
E00108323,83,1.3,15.8
E00108324,96.1,0.7,3.2
E00108325,91.3,0.9,7.8
E00108326,95.1,1,3.9
E00108327,90.5,3,6.5
E00108328,91.7,0.3,8
E00108329,85.7,1.3,13
E00108330,92.3,0.3,7.4
E00108331,92.7,0.7,6.7
E00108332,90.5,0.9,8.6
E00108333,93.1,2,4.9
E00108334,91.4,1.8,6.8
E00108335,94.8,0,5.2
E00108336,85.5,2.3,12.2
E00108337,92.2,0.4,7.5
E00108338,95.4,0,4.6
E00108339,89,0.6,10.4
E00108340,98.3,0.3,1.4
E00108341,96.9,1.5,1.5
E00108342,94.5,2,3.5
E00108343,93.9,1.6,4.5
E00108344,97.1,0.8,2.1
E00108345,93.3,0,6.7
E00108346,95.8,0.3,3.8
E00108347,98.9,0,1.1
E00108348,96.4,1,2.6
E00108349,95.4,2.2,2.4
E00108350,96.6,0.3,3.1
E00108351,96,0,4
E00108353,98.1,0,1.9
E00108354,98.7,0.3,0.9
E00108355,96.4,0,3.6
E00108356,98,0.3,1.7
E00108357,97.1,0.8,2.1
E00108358,98.7,0.7,0.7
E00108359,95,3.6,1.4
E00108360,98.4,0.3,1.3
E00108361,95.7,2.8,1.6
E00108362,94.2,0.3,5.5
E00108363,98.3,0.7,1
E00108364,98.6,0.4,1.1
E00108366,98.3,0.3,1.4
E00108397,92.4,1.1,6.5
E00108399,91.5,1.1,7.5
E00108404,94.5,1.8,3.7
E00108406,94.4,1,4.6
E00108408,97.1,1.6,1.3
E00108412,95.9,1.4,2.7
E00108413,95.4,1.8,2.7
E00108414,91.6,1.7,6.7
E00108419,97,0,3
E00108420,96.8,0.6,2.6
E00108421,96.9,0.3,2.8
E00108422,96.9,1.5,1.5
E00108427,99.7,0,0.3
E00108430,95.8,1.4,2.8
E00108951,94.5,1.7,3.8
E00108952,98.8,0,1.2
E00171449,93.9,0.4,5.7
E00171450,97.4,0.5,2.1
E00171451,98,0.8,1.3
E00171452,95,2.7,2.3
E00171453,95.6,0.7,3.6
E00175304,95.6,2,2.5
E00175305,96.5,0,3.5
E00175306,90.5,0.9,8.6
E00182405,91.4,0.6,8
E00182406,83.9,3.3,12.8
E00182407,93.4,1.8,4.7
E00182414,92.7,1.5,5.8
E00182415,82.4,3.1,14.6
E00182416,47.2,3.3,49.4
E00182418,84.5,4.9,10.7
E00182419,85.4,1.1,13.5
E00182424,71.4,2.7,25.9
E00182428,79.6,3.3,17.1
E00182429,96.6,0.6,2.8
E00182434,98,0.3,1.6
E00182436,89.1,1.6,9.3
E00182439,39.5,2.9,57.6
E00182447,95.5,0.4,4.1
E00182448,92.7,2.4,4.9
E00182451,84,1.4,14.6
E00182456,51.6,9.9,38.5
E00182461,59.3,4.7,36
E00182462,91.5,2.3,6.2
E00182464,91.4,2.2,6.4
E00182470,91.9,1.2,6.8
E00182471,85.5,2.2,12.3
E00182474,98.8,0,1.2
E00182478,93.1,0.4,6.5
E00182479,87.1,3.8,9.1
E00182487,95.1,0,4.9
E00182488,79.8,1.2,19
E00182491,87.8,0,12.2
E00182492,90.3,1.2,8.6
E00182494,72,3.2,24.8
E00182501,55.6,4,40.4
E00182503,94.3,0.5,5.2
E00182504,92.6,0.7,6.7
E00182506,91.4,1.5,7.1
E00182516,88.9,1.1,10
E00182518,65.5,2.9,31.6
