areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00080611,7.6,25.2,36.1,31.1
E00080612,12.7,35.1,38.1,14.2
E00080613,8.7,40.2,37,14.2
E00080614,8.3,31.8,35.6,24.2
E00080615,7.6,37,39.5,16
E00080616,13.6,32,40,14.4
E00080617,7,34.3,34.3,24.5
E00080618,3.2,33.1,38.7,25
E00080619,8.2,41,37.7,13.1
E00080620,9.3,38.8,31,20.9
E00080621,14.7,34.1,33.3,17.8
E00080622,14.2,46.1,28.4,11.3
E00080623,9.4,33.3,40.2,17.1
E00080624,10.7,39.7,35.9,13.7
E00080625,11.1,35,39.3,14.5
E00080626,7.6,35.1,38.2,19.1
E00080627,15.4,43.4,25.7,15.4
E00080628,6.3,29.2,29.2,35.4
E00080785,7.2,37.3,30.7,24.8
E00080787,3.7,23.1,42.6,30.6
E00080788,14.4,42.3,24.7,18.6
E00080789,5.4,27.1,41.9,25.6
E00080794,5.7,16.4,42.9,35
E00080795,4.5,22.5,37.8,35.1
E00080796,2.4,24.4,45.7,27.6
E00080797,2.8,31.1,41.1,25
E00080798,3.3,34.4,42.6,19.7
E00080799,8.8,37.6,35.2,18.4
E00080800,8.2,31.1,41.8,18.9
E00080801,9.9,38.7,36.9,14.4
E00080812,11.5,47.8,31.9,8.8
E00080813,10.7,30.4,33,25.9
E00080814,19.7,41.8,31.1,7.4
E00080815,13.6,45.7,28.6,12.1
E00080816,15.9,40.2,33.3,10.6
E00080817,13.5,34.9,35.7,15.9
E00080818,21.8,47.4,27.1,3.8
E00080819,15.2,36,30.4,18.4
E00080820,19.4,33,41.7,5.8
E00080821,16.9,45.4,27.7,10
E00080822,24,43.2,18.4,14.4
E00080823,21.3,49.2,23,6.6
E00080824,18.9,46.5,21.3,13.4
E00080825,15.4,37.6,29.9,17.1
E00080826,25.2,31.8,31.8,11.2
E00080827,32.1,35.1,24.4,8.4
E00080828,17.3,41,26.6,15.1
E00080829,20.3,43.9,27.6,8.1
E00080830,18.7,50.7,23.1,7.5
E00080831,41.3,35.6,15.4,7.7
E00080832,16.2,34.2,26.5,23.1
E00080833,14.9,40.5,34.7,9.9
E00080834,21.7,44.2,23.3,10.8
E00080835,24,46.3,24.8,5
E00080836,48,39.8,10.6,1.6
E00080837,23.5,38.2,25.5,12.7
E00080838,10,38.3,39.2,12.5
E00080839,19.5,54.7,21.9,3.9
E00080840,7.2,31.5,45,16.2
E00080841,9.6,43.5,40,7
E00080842,20.7,53.3,23,3
E00080843,14.1,32.8,37.5,15.6
E00080844,14.1,42.2,34.8,8.9
E00080845,14.5,36.8,31.6,17.1
E00080846,13,41.3,32.6,13
E00080847,7.7,39.1,40.6,12.6
E00080848,11,43.2,30.5,15.3
E00080849,9.2,32.8,42,16
E00080851,27.9,38.3,26.4,7.5
E00080852,9.4,42.2,26.6,21.9
E00080853,12.5,40.2,40.2,7.1
E00080854,8.3,39.2,30,22.5
E00080855,18.9,45.9,25,10.1
E00080856,5.1,32.5,35.9,26.5
E00080857,11.8,33.3,40.2,14.7
E00080858,35.2,44.8,16.2,3.8
E00080859,18,53.5,20.9,7.6
E00080860,37.6,35.2,16.8,10.4
E00080861,18.8,34.2,33.3,13.7
E00080882,8.7,34.1,42,15.2
E00080883,18,45.9,24.3,11.7
E00080884,6.7,38.7,37.8,16.8
E00080885,4.2,37.3,40.7,17.8
E00080886,7.5,37.5,38.3,16.7
E00080887,5.9,29.6,46.1,18.4
E00080888,2.3,33.3,48.1,16.3
E00080889,10.7,36.9,34.4,18
E00080890,3.3,38.2,41.5,17.1
E00080891,8.7,36.5,39.7,15.1
E00080892,7.2,34,39.2,19.6
E00080893,8.8,35.3,36.3,19.6
E00080894,18.9,34,24.5,22.6
E00080895,9.2,40.5,36.6,13.7
E00080896,5.6,33.8,43.7,16.9
E00080897,9.6,36,39,15.4
E00080898,11.7,38.3,36.7,13.3
E00080899,7.6,31.3,38.9,22.1
E00080900,7,35.7,43.4,14
E00080901,6.8,32.3,48.9,12
E00080902,8.5,32.3,40,19.2
E00080903,23,40.7,27.4,8.8
E00080904,9.8,35.2,33.6,21.3
E00080905,4.3,45.2,37.4,13
E00080906,15.3,27.5,42,15.3
E00080907,10.5,42.7,32.3,14.5
E00107950,9.7,27.4,50,12.9
E00107953,11.1,33.3,39.3,16.2
E00107956,4.3,27.4,47,21.4
E00107963,20.9,47,20.9,11.3
E00107964,3.7,46.3,35.8,14.2
E00107965,7.6,33.3,41.7,17.4
E00107966,28.1,34,32,5.9
E00107967,12.4,31.4,43,13.2
E00107968,13.1,40,35.4,11.5
E00107969,16.5,51.2,28.1,4.1
E00107970,10.1,34.1,40.3,15.5
E00107971,7.8,31.8,43.4,17.1
E00107972,11,33.1,41.9,14
E00107973,9.8,33.9,42.9,13.4
E00107974,1.4,28.6,42.9,27.2
E00107975,5.2,28.1,40,26.7
E00107976,3.9,45,38,13.2
E00107977,5.6,48.6,31.7,14.1
E00107978,8.6,29.7,36.7,25
E00107979,32.8,41.2,19.1,6.9
E00107980,19.2,50,25.3,5.5
E00107981,35.5,35.5,20.7,8.3
E00107982,14.9,46.5,30.7,7.9
E00107983,10.8,25.3,32.5,31.3
E00107984,1.5,17.9,43.3,37.3
E00107985,14.9,46.4,31.5,7.2
E00107986,12.1,45.7,33.7,8.5
E00107987,4.8,30.2,30.2,34.9
E00107988,10.2,28.1,32,29.7
E00107989,5.5,44.8,38.2,11.5
E00107990,4.7,34.7,38.7,22
E00107991,4.8,25.8,43.5,25.8
E00107992,8.6,34.4,33.8,23.2
E00107993,6.6,41.6,42.3,9.5
E00107994,11.4,44.7,36.4,7.6
E00107997,2.4,30.6,35.5,31.5
E00107998,3.4,31.6,41.9,23.1
E00107999,11.5,18.3,27.9,42.3
E00108000,5.7,30.9,35.8,27.6
E00108001,9.1,49.1,36.4,5.5
E00108002,0,48,40,12
E00108003,5.2,35.8,48.5,10.4
E00108004,5.7,46.3,30.1,17.9
E00108005,30,46.7,19.2,4.2
E00108006,8.5,37.6,32.6,21.3
E00108007,16,37.8,29.4,16.8
E00108008,25.2,42.3,24.4,8.1
E00108009,10.1,39.5,34.5,16
E00108010,23.9,38,30.3,7.7
E00108011,37.1,38.9,19.8,4.2
E00108012,26.1,50.5,18.9,4.5
E00108013,34.9,37.7,20.8,6.6
E00108014,13.5,50,29.2,7.3
E00108015,31.4,50.8,12.7,5.1
E00108016,18.5,34.8,38.5,8.1
E00108017,24.3,29.6,31.6,14.5
E00108018,47.4,33.3,14,5.3
E00108019,33,37.4,27.1,2.5
E00108020,12.7,35.8,38.1,13.4
E00108021,26.9,39.8,25.8,7.5
E00108022,19.6,41.3,32.9,6.3
E00108023,25.4,43.1,23.8,7.7
E00108024,16.9,37.9,34.7,10.5
E00108025,20.3,43.1,26,10.6
E00108026,21.4,46,25.4,7.1
E00108027,23.2,41.5,26.8,8.5
