areacd,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00080611,1.3,0.6,1.3,95.6,1.3
E00080612,1,0,1,97.7,0.3
E00080613,1.5,1.8,0.6,96,0
E00080614,0,0.3,0.3,99.4,0
E00080615,0.6,1.6,0,97.8,0
E00080616,1,0,0.3,98.7,0
E00080617,2.4,0.3,0.6,96.7,0
E00080618,0,0.3,1.3,97.8,0.6
E00080619,0,2.2,2.5,95.4,0
E00080620,0,0.3,1.7,97.9,0
E00080621,1.5,0,0,98.5,0
E00080622,2.3,2.3,1.6,93.5,0.3
E00080623,1.1,1.5,0,97.1,0.4
E00080624,2,0,1,96.4,0.7
E00080625,1,0,1.3,95.6,2.2
E00080626,0,0.6,0,97.1,2.3
E00080627,0,1.1,1.9,95.4,1.6
E00080628,0,2.3,4.9,91.4,1.5
E00080785,5.9,1.4,0.8,89.9,2
E00080787,2.6,3.6,1.3,91.5,1
E00080788,3.5,1.7,4.3,90.4,0
E00080789,2.6,0,1.3,95.8,0.3
E00080794,10.3,1.9,2.9,84,1
E00080795,0,0,0,99.7,0.3
E00080796,3.1,6.8,0,90.1,0
E00080797,1.9,0.2,2.5,95.4,0
E00080798,0,0,1.9,97.8,0.3
E00080799,0.3,1,0,98.3,0.3
E00080800,0,0,0.3,99.4,0.3
E00080801,0.7,0.4,1.8,97.2,0
E00080812,0.4,1.1,0,98.2,0.4
E00080813,0.9,4.8,2.4,91.5,0.3
E00080814,4,2.5,1.4,92.1,0
E00080815,0.6,3.7,2.2,92.9,0.6
E00080816,3.5,6.3,0.9,89.3,0
E00080817,0.9,2.4,2.7,94,0
E00080818,0.8,6.3,5.3,85.8,2
E00080819,0.6,0,0.3,99.1,0
E00080820,0.3,8,4.9,86.7,0
E00080821,0.4,3.6,0.7,95.3,0
E00080822,0.4,0.8,2.4,96.5,0
E00080823,0,0.5,0.5,99.1,0
