areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00080611,1.7,18.5,40.3,39.5
E00080612,2.3,30.8,50.4,16.5
E00080613,1.6,28.9,53.9,15.6
E00080614,2.3,20.8,44.6,32.3
E00080615,1.7,12,58.1,28.2
E00080616,0,23.4,53.1,23.4
E00080617,7.8,18.4,37.6,36.2
E00080618,0.8,22.8,49.6,26.8
E00080619,1.6,17.2,66.4,14.8
E00080620,10.1,25.6,47.3,17.1
E00080621,1.6,14,61.2,23.3
E00080622,14.2,32.6,35.5,17.7
E00080623,0,35,52.1,12.8
E00080624,8.4,20.6,56.5,14.5
E00080625,6,15.5,65.5,12.9
E00080626,5.3,24.4,40.5,29.8
E00080627,7.5,13.5,54.9,24.1
E00080628,4.1,21.6,43.3,30.9
E00080785,5.9,15,34.6,44.4
E00080787,1.9,12,36.1,50
E00080788,9.3,19.6,57.7,13.4
E00080789,0.8,14.1,29.7,55.5
E00080794,1.4,13.8,28.3,56.5
E00080795,2.7,18,42.3,36.9
E00080796,0,15.7,32.3,52
E00080797,7.2,16.7,35,41.1
E00080798,0.8,10.7,59.8,28.7
E00080799,3.2,12.8,43.2,40.8
E00080800,0,4.9,54.5,40.7
E00080801,12.5,28.6,39.3,19.6
E00080812,1.8,15,70.8,12.4
E00080813,0.9,12.6,68.5,18
E00080814,18.9,36.1,37.7,7.4
E00080815,14.4,18,55.4,12.2
E00080816,0.8,7.6,81.8,9.8
E00080817,0,11.2,77.6,11.2
E00080818,3,29.3,50.4,17.3
E00080819,0,3.2,81.5,15.3
E00080820,1.9,32,60.2,5.8
E00080821,1.5,38.2,57.3,3.1
E00080822,3.2,20,65.6,11.2
E00080823,3.3,63.9,26.2,6.6
E00080824,1.6,32.8,58.4,7.2
E00080825,6,35.9,40.2,17.9
E00080826,2.8,16.8,75.7,4.7
E00080827,31.1,28,36.4,4.5
E00080828,16.4,15.7,60.7,7.1
E00080829,3.3,18.7,68.3,9.8
E00080830,10.5,18,62.4,9
E00080831,35.6,21.2,39.4,3.8
E00080832,0.8,23.7,54.2,21.2
E00080833,8.3,11.6,75.2,5
E00080834,2.5,41.2,43.7,12.6
E00080835,3.2,45.2,48.4,3.2
E00080836,66.7,8.9,21.1,3.3
E00080837,26.5,15.7,50,7.8
E00080838,0.8,3.3,84.3,11.6
E00080839,34.4,18.8,43.8,3.1
E00080840,0.9,1.8,71.2,26.1
E00080841,3.5,23.7,64.9,7.9
E00080842,53.8,27.3,15.9,3
E00080843,4.7,20.2,51.9,23.3
E00080844,9.6,4.4,77.8,8.1
E00080845,1.7,6,79.5,12.8
E00080846,10.4,27.4,36.3,25.9
E00080847,0,26.2,56.2,17.6
E00080848,0.9,9.5,69,20.7
E00080849,0.8,6.6,75.2,17.4
E00080851,25.4,33.3,33.3,8
E00080852,0,8.6,75,16.4
E00080853,5.3,31.9,55.8,7.1
E00080854,9.9,9.9,46.3,33.9
E00080855,11.4,44.3,32.9,11.4
E00080856,0.9,12,61.5,25.6
E00080857,5.7,32.4,47.6,14.3
E00080858,20,46.7,24.8,8.6
E00080859,12.8,41.3,37.2,8.7
E00080860,42.7,30.6,17.7,8.9
E00080861,11.1,14.5,59,15.4
E00080882,0,5.1,76.5,18.4
E00080883,3.6,41.4,45,9.9
E00080884,0,15.3,39,45.8
E00080885,0,0,71.2,28.8
E00080886,1.7,2.5,83.3,12.5
E00080887,0.7,4.7,56.1,38.5
E00080888,1.6,11.6,75.2,11.6
E00080889,1.6,11.5,73,13.9
E00080890,0,2.5,82.8,14.8
E00080891,0.8,3.9,89,6.3
E00080892,0,1,69,30
E00080893,0,5.7,62.9,31.4
E00080894,20.2,5.5,53.2,21.1
E00080895,0.8,2.3,90.9,6.1
E00080896,0.7,2.1,76.1,21.1
E00080897,0,8.7,59.4,31.9
E00080898,0.8,10.7,74.6,13.9
E00080899,0.8,10.9,74.4,14
E00080900,0,7,70.5,22.5
E00080901,0.7,2.2,82.8,14.2
E00080902,0,3.8,80.9,15.3
E00080903,5.3,52.2,25.7,16.8
E00080904,0.8,9,73,17.2
E00080905,0,3.4,84.6,12
E00080906,0,14.5,56.5,29
E00080907,11.3,30.6,52.4,5.6
E00107950,0.8,16.9,38.7,43.5
E00107953,0.8,16.7,40.8,41.7
E00107956,4.2,17.6,46.2,31.9
E00107963,21.7,7.8,66.1,4.3
E00107964,8.8,14,37.5,39.7
E00107965,2.1,14.6,37.5,45.8
E00107966,13.7,15,62.1,9.2
E00107967,0.8,12.5,63.3,23.3
E00107968,0,7.8,73.6,18.6
E00107969,44.6,28.9,11.6,14.9
E00107970,0,5.5,70.9,23.6
E00107971,0,14.3,57.1,28.6
E00107972,4.3,26.1,32.6,37
E00107973,0,10.8,72.1,17.1
E00107974,2,17.1,22.4,58.6
E00107975,1.5,10.4,14.1,74.1
E00107976,0,22.8,49.6,27.6
E00107977,0.7,11.9,29.4,58
E00107978,4,10.3,31,54.8
E00107979,40.8,46.2,7.7,5.4
E00107980,16.3,44.9,22.4,16.3
E00107981,28.1,23.1,38,10.7
E00107982,0,36,45.6,18.4
E00107983,3.6,3.6,36.9,56
E00107984,1.5,11.9,32.8,53.7
E00107985,18.8,43.6,17.1,20.4
E00107986,16.2,30.8,34.3,18.7
E00107987,0.8,17.7,39.2,42.3
E00107988,7.9,19,40.5,32.5
E00107989,6.1,32.7,36.4,24.8
E00107990,2,17.6,44.6,35.8
E00107991,0.8,8,46.4,44.8
E00107992,2.6,26.3,41,30.1
E00107993,5.9,32.4,33.1,28.7
E00107994,23.7,34.4,27.5,14.5
E00107997,0.8,12.7,25.4,61.1
E00107998,5.2,12.9,27.6,54.3
E00107999,4.9,20.4,35,39.8
E00108000,5.7,18.9,30.3,45.1
E00108001,2.7,61.8,25.5,10
E00108002,10.4,36,20.8,32.8
E00108003,0,30.1,48.1,21.8
E00108004,7.4,39.7,34.7,18.2
E00108005,45,28.3,16.7,10
E00108006,2.9,18.6,40,38.6
E00108007,20.2,4.2,53.8,21.8
E00108008,26.2,24.6,37.7,11.5
E00108009,16.2,22.2,27.4,34.2
E00108010,31.2,12.8,40.4,15.6
E00108011,30.5,35.3,26.9,7.2
E00108012,4.5,11.7,82,1.8
E00108013,9.4,30.2,53.8,6.6
E00108014,3.2,12.8,75.5,8.5
E00108015,32.2,5.8,52.9,9.1
E00108016,2.2,33.3,46.4,18.1
E00108017,2.6,27.5,41.8,28.1
E00108018,64.3,12.5,12.5,10.7
E00108019,38.6,21.3,31.4,8.7
E00108020,1.5,34.8,48.1,15.6
E00108021,32.3,17.2,37.6,12.9
E00108022,4.2,42.7,37.1,16.1
E00108023,7.5,30.1,59.4,3
E00108024,2.5,16.4,62.3,18.9
E00108025,0.8,55.4,37.2,6.6
E00108026,7.1,38.1,50,4.8
E00108027,0.7,35,40.7,23.6
E00108028,5.9,11,55.9,27.1
E00108029,11.6,44.2,41.1,3.1
E00108030,26.7,31.8,32.4,9.1
E00108032,17.1,51.2,22,9.8
E00108033,29.1,27.8,30.5,12.6
E00108034,10.3,47.9,31.6,10.3
E00108035,0,47.8,49.3,2.9
E00108036,12.4,34.5,44.8,8.3
E00108037,13.2,24.7,58.6,3.4
E00108038,12.3,41,41.8,4.9
E00108039,5.4,34.8,53.6,6.3
E00108040,0,23.8,61.9,14.3
E00108041,3.6,1.5,88.3,6.6
E00108042,15.6,18,57.8,8.6
E00108043,7.5,46.7,31.7,14.2
E00108044,10.3,29.5,57.1,3.2
E00108045,10.3,38.1,46.8,4.8
E00108046,9.4,14.5,66.7,9.4
E00108047,11.5,43.4,37.7,7.4
E00108048,5.4,2.7,87.1,4.8
E00108049,0,20,69.3,10.7
E00108050,3.4,25.7,62.2,8.8
E00108051,2.5,36.7,55,5.8
E00108053,37.1,41.4,20,1.4
E00108054,2.4,19.4,57.3,21
E00108055,3.7,27.4,47.4,21.5
E00108056,5.8,23.8,32,38.4
E00108057,1.1,24.6,43.9,30.5
E00108058,14.4,43.2,38.7,3.6
E00108059,0,6.4,86.4,7.3
E00108060,12.2,18.3,55.7,13.9
E00108062,35.8,24.8,20.2,19.3
E00108063,0,9.8,85.7,4.5
E00108064,18.4,11.2,60,10.4
E00108066,23.9,21.7,44.2,10.1
E00108067,46.9,9.7,24.8,18.6
E00108069,25.9,25.9,31.9,16.4
E00108070,30.6,32.6,29.2,7.6
E00108071,2.4,27.4,62.1,8.1
E00108072,39.8,15.3,40.7,4.2
E00108073,8.6,20.1,56.8,14.4
E00108074,12.2,8.1,71.5,8.1
E00108075,35.8,26.1,29.9,8.2
E00108076,9.6,10.4,59.3,20.7
E00108077,9.7,28.5,43.8,18.1
E00108078,4.1,19,31.3,45.6
E00108079,34.3,30.7,16.8,18.2
E00108080,30.7,59.5,7.4,2.5
E00108081,8.9,13.9,36.1,41.1
E00108082,4.7,4.7,40.9,49.6
E00108083,26.4,17.8,46.5,9.3
E00108084,0.8,1.5,62.6,35.1
E00108085,14.5,32.7,42.7,10
E00108086,21.2,15.9,48.7,14.2
E00108087,32.9,13.6,42.9,10.7
E00108088,13.3,26.7,46.7,13.3
E00108089,37.4,10.6,41.5,10.6
E00108090,35.6,28,34.7,1.7
E00108091,2.6,47.7,27.5,22.2
E00108092,11.9,24.5,29.4,34.3
E00108094,1.3,7.2,21.6,69.9
E00108095,4.4,28.9,22.2,44.4
E00108096,2.6,11.1,35,51.3
E00108097,0.8,0,13.6,85.6
E00108098,2,32.7,40.6,24.8
E00108099,0,0.8,18.3,80.9
E00108100,19.9,16.2,57.4,6.6
E00108101,2.6,11.1,17.9,68.4
E00108102,11.3,13.2,61.6,13.9
E00108103,9.4,18.7,59.7,12.2
E00108104,5.1,1,32.3,61.6
E00108105,0,16.7,28.7,54.6
E00108106,7.8,25.5,24.5,42.2
E00108107,28.4,35.3,26.7,9.5
E00108108,3,3,29,65
E00108109,2.7,16.4,35.6,45.2
E00108110,3.6,19.6,16.7,60.1
E00108111,1,16.7,46.1,36.3
E00108112,8.5,34,30.2,27.4
E00108113,2.9,14.4,45.2,37.5
E00108114,2.5,14.4,26.3,56.8
E00108115,1.9,18.3,23.1,56.7
E00108116,0.9,34.8,32.1,32.1
E00108117,0.9,13,38.9,47.2
E00108118,6,20.3,32.3,41.4
E00108119,55.8,29.9,6.5,7.8
E00108120,1.8,38.2,47.3,12.7
E00108121,6.8,43.2,39.8,10.2
E00108122,5.4,27.2,38.8,28.6
E00108123,10.8,23.5,44,21.7
E00108124,30.5,33.3,24.8,11.3
E00108125,10.5,34.7,52.4,2.4
E00108126,0,23.6,52.8,23.6
E00108127,1.3,29.6,50.3,18.9
E00108128,4,37.9,33.9,24.2
E00108129,56,25,14.7,4.3
E00108130,6.7,31.1,47.1,15.1
E00108132,8.3,36.7,37.5,17.5
E00108133,16.8,11.2,64,8
