geography_code,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00134231,51.3,2.2,46.5
E00134232,58.6,2.7,38.7
E00136679,53,0.4,46.6
E00136680,46.9,3.1,50
E00136681,64.8,0.9,34.3
E00136682,49,2.4,48.6
E00136683,49.2,1.7,49.2
E00136684,55,2.2,42.8
E00136685,51.9,0,48.1
E00136686,51.8,2.4,45.8
E00136687,52,4.7,43.3
E00136688,43.1,2.1,54.8
E00136689,54.8,1.6,43.6
E00136691,50.9,0.4,48.7
E00136692,50.4,4.4,45.2
E00136693,61.4,1.6,37
E00136694,48.7,2.6,48.7
E00136695,55.4,0.3,44.3
E00136696,59.7,1.4,38.9
E00136706,52.3,1,46.6
E00136713,56.8,2.1,41.1
E00136745,65.5,1.7,32.8
E00136746,60.7,2,37.2
E00136747,59,1.8,39.2
E00136748,47.6,1.6,50.8
E00136749,58.3,2.3,39.4
E00136750,56.5,0.3,43.2
E00136751,52.8,0.3,46.9
E00136752,56.9,5,38.1
E00136753,52.4,2,45.7
E00136754,52.9,2.5,44.6
E00136757,42.7,3.1,54.2
E00136758,54.1,3,42.9
E00136760,38.4,0.5,61.2
E00136761,58.3,2.3,39.4
E00136762,54.7,0.5,44.8
E00136763,47.5,1.7,50.8
E00136764,38.9,2.3,58.8
E00136765,63,2.3,34.7
E00136766,50.4,3.9,45.7
E00136767,51.6,1.6,46.8
E00136768,36.9,1,62.1
E00136769,35.2,1.5,63.3
E00136770,40.9,2.3,56.8
E00136771,59.3,2.8,37.9
E00136772,41.2,1.6,57.2
E00136773,48.4,3.8,47.8
E00136774,64.6,3.4,32.1
E00136775,61.3,4.7,34
E00136776,57.2,3.2,39.6
E00136777,56.4,0.8,42.8
E00136778,75.1,0,24.9
E00136779,53.4,1.2,45.4
E00136789,57.3,2.5,40.2
E00136790,51.3,1.3,47.5
E00136794,59.2,2.1,38.6
E00136795,51.1,0.8,48.1
E00136796,49,1.6,49.4
E00136825,36.2,2.6,61.3
E00136826,57.7,1.2,41.2
E00136827,56.8,4.2,39
E00136829,44.1,1.8,54.1
E00136830,61,1.5,37.5
E00136831,45,1.7,53.3
E00136832,39.9,4.1,56
E00136833,50.2,3,46.8
E00136834,56.3,2.5,41.1
E00136835,52.3,2.9,44.9
E00136836,56.4,1.3,42.3
E00136837,48.2,1.6,50.2
E00136838,57.2,2.5,40.3
E00136839,56.5,2.8,40.7
E00136840,54.4,1.6,44
E00136847,61,0,39
E00136985,49.5,0.5,50
E00136986,66.7,1.5,31.9
E00136987,69.4,2,28.6
E00136988,66.3,2.2,31.5
E00136989,47.8,2.2,50
E00136990,56.4,1.6,42
E00136991,51.4,3,45.6
E00136992,64.6,1.9,33.5
E00137000,54.2,1.9,43.9
E00137001,62.9,2.8,34.3
E00137002,54.2,2.2,43.6
E00137003,54.1,0.9,45
E00137004,50.7,2.3,47
E00137005,58.3,0,41.7
E00137006,59.1,0.4,40.5
E00137007,53.2,0.5,46.4
E00137020,58.6,3.7,37.7
E00137023,52.3,1.6,46.1
E00137024,59.1,1.3,39.6
E00137034,51.4,2.7,45.9
E00153157,53.7,4.4,41.9
E00153158,60.2,0.8,39.1
E00153159,54.1,1.5,44.4
E00153160,43.8,3.4,52.7
E00153161,46,2.6,51.5
E00153162,38.4,2.3,59.4
E00153163,51.7,2.6,45.7
E00153164,56.9,0,43.1
E00153165,51,0.4,48.6
E00153166,54.4,2.6,43.1
E00153167,45.3,1.5,53.3
E00153168,47.8,3,49.2
E00153169,50.3,1.5,48.2
E00153170,55.8,2.2,41.9
E00153175,55.6,2.5,41.8
E00153176,49.2,2.7,48.1
E00153177,62.3,3.7,34
E00153178,56.2,1.5,42.3
E00153194,57.9,1.9,40.3
E00153195,49.2,2.4,48.4
E00153196,54.3,3.9,41.7
E00153197,53.2,1.8,45.1
E00153198,45.1,1.7,53.2
E00153199,55.9,0.7,43.4
E00153200,49.4,3.6,47
E00153201,57,1.4,41.6
E00153208,46.5,1.5,51.9
E00153232,49.1,1.6,49.3
E00153233,48.1,2.1,49.8
E00153234,51,2.7,46.4
E00153235,46.5,0.9,52.6
E00153236,58,0,42
E00153237,41.4,0.8,57.8
E00153238,58.5,2,39.5
E00153327,54.8,2,43.2
E00153328,52.6,1.4,46
E00153329,56,2.2,41.8
E00153330,49.5,2.1,48.5
E00153331,60.1,0.4,39.5
E00153332,47.1,2.4,50.6
E00153333,48.2,2.1,49.6
E00153334,54.5,3,42.5
E00153356,50.2,0.8,49
E00153357,58.5,0.5,41
E00153358,61.3,3.2,35.5
E00153359,57.4,1.7,40.9
E00153360,50.2,0.3,49.5
E00153361,56.8,2.4,40.8
E00153373,56.9,1.5,41.6
E00153378,56.9,2.5,40.5
E00153379,55.4,2.9,41.7
E00154005,54.1,1.4,44.4
E00154470,53.1,2.5,44.4
E00154473,56,1.9,42.1
E00154477,55.6,3.7,40.7
E00173699,63.9,2,34
E00174638,74.7,1.2,24.1
E00174644,63.8,1.2,35
E00187876,74.8,3.5,21.7
E00187883,79.6,4.8,15.6
E00187897,68.4,2.6,28.9
E00187926,32.1,2.8,65.1
E00187988,70.9,1.7,27.4
E00188002,67.3,4.9,27.8
E00188010,53.9,3.9,42.1
