geography_code,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00134231,48.5,51.5
E00134232,53.5,46.5
E00136679,63.8,36.2
E00136680,44.7,55.3
E00136681,54.6,45.4
E00136682,52.6,47.4
E00136683,42.4,57.6
E00136684,68.3,31.7
E00136685,64.1,35.9
E00136686,43.4,56.6
E00136687,55,45
E00136688,63.6,36.4
E00136689,52,48
E00136691,59.7,40.3
E00136692,39.4,60.6
E00136693,55.3,44.7
E00136694,57,43
E00136695,56.1,43.9
E00136696,53.7,46.3
E00136706,59.4,40.6
E00136713,55.1,44.9
E00136745,42,58
E00136746,57.8,42.2
E00136747,50.4,49.6
E00136748,50.1,49.9
E00136749,50.5,49.5
E00136750,64.2,35.8
E00136751,59.3,40.7
E00136752,55.2,44.8
E00136753,65,35
E00136754,48.2,51.8
E00136757,46.5,53.5
E00136758,33.8,66.2
E00136760,54.6,45.4
E00136761,43.5,56.5
E00136762,53.7,46.3
E00136763,47.8,52.2
E00136764,59.1,40.9
E00136765,46.3,53.7
E00136766,41.5,58.5
E00136767,42.9,57.1
E00136768,36.4,63.6
E00136769,36.2,63.8
E00136770,41.3,58.7
E00136771,42.6,57.4
E00136772,51.2,48.8
E00136773,30.3,69.7
E00136774,33.6,66.4
E00136775,32.9,67.1
E00136776,42.7,57.3
E00136777,55.9,44.1
E00136778,33.7,66.3
E00136779,41.2,58.8
E00136789,56.2,43.8
E00136790,65.1,34.9
E00136794,58.2,41.8
E00136795,56.5,43.5
E00136796,61.5,38.5
E00136825,64.1,35.9
E00136826,50,50
E00136827,38.1,61.9
E00136829,47.7,52.3
E00136830,47.6,52.4
E00136831,55.7,44.3
E00136832,34.2,65.8
E00136833,37.5,62.5
E00136834,58,42
E00136835,42.2,57.8
E00136836,54.2,45.8
E00136837,56,44
E00136838,47.7,52.3
E00136839,43.1,56.9
E00136840,51.1,48.9
E00136847,57.5,42.5
E00136985,50.9,49.1
E00136986,53.1,46.9
E00136987,49.8,50.2
E00136988,55.2,44.8
E00136989,56.5,43.5
E00136990,59.5,40.5
E00136991,48.5,51.5
E00136992,51,49
E00137000,56.4,43.6
E00137001,57.1,42.9
E00137002,54.9,45.1
E00137003,58.2,41.8
E00137004,49.8,50.2
E00137005,37.7,62.3
E00137006,55.4,44.6
E00137007,47.7,52.3
E00137020,47.1,52.9
E00137023,47.8,52.2
E00137024,60.6,39.4
E00137034,63.7,36.3
E00153157,37.1,62.9
E00153158,44.9,55.1
E00153159,55.9,44.1
E00153160,50.8,49.2
E00153161,48.3,51.7
E00153162,47.4,52.6
E00153163,41.2,58.8
E00153164,62.6,37.4
E00153165,62.8,37.2
E00153166,36.6,63.4
E00153167,65.2,34.8
E00153168,57.8,42.2
E00153169,62.2,37.8
E00153170,51,49
E00153175,53,47
E00153176,53.7,46.3
E00153177,56.7,43.3
E00153178,59.6,40.4
E00153194,60.4,39.6
E00153195,62.5,37.5
E00153196,46.6,53.4
E00153197,53.7,46.3
E00153198,57.6,42.4
E00153199,57.3,42.7
E00153200,64.1,35.9
E00153201,52.2,47.8
E00153208,65,35
E00153232,61,39
E00153233,62.9,37.1
E00153234,48.3,51.7
E00153235,47.6,52.4
E00153236,59.3,40.7
E00153237,65.6,34.4
E00153238,54.4,45.6
E00153327,46.6,53.4
E00153328,54,46
E00153329,58,42
E00153330,64.9,35.1
E00153331,58.4,41.6
E00153332,45.5,54.5
E00153333,60.8,39.2
E00153334,63.1,36.9
E00153356,61,39
E00153357,46.8,53.2
E00153358,56.5,43.5
E00153359,61,39
E00153360,60.4,39.6
E00153361,63.6,36.4
E00153373,60.2,39.8
E00153378,55.4,44.6
E00153379,53.2,46.8
E00154005,57.3,42.7
E00154470,63.7,36.3
E00154473,57,43
E00154477,52.2,47.8
E00173699,52.1,47.9
E00174638,37.9,62.1
E00174644,38.6,61.4
E00187876,32.1,67.9
E00187883,36.3,63.7
E00187897,39.2,60.8
E00187926,40.2,59.8
E00187988,52.2,47.8
E00188002,36.2,63.8
E00188010,39.4,60.6
