geography_code,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00134231,85.7,0.4,13.5,0.4
E00134232,86.8,0,11,2.3
E00136679,86,0,14,0
E00136680,89.6,0.4,10,0
E00136681,93.7,0,5.4,0.8
E00136682,91.4,0,8.2,0.3
E00136683,93.8,0,6.2,0
E00136684,93.4,0,6.6,0
E00136685,90.1,1.8,8.1,0
E00136686,90.9,0,8.7,0.5
E00136687,94.8,0,5.2,0
E00136688,95.8,0.8,3.1,0.4
E00136689,95.2,0,4.8,0
E00136691,96.8,0,2.8,0.4
E00136692,92.7,0.3,6.3,0.6
E00136693,97.2,0,2.4,0.5
E00136694,91.4,0.4,8.2,0
E00136695,92.9,0.3,6.6,0.3
E00136696,93.9,0.2,5.9,0
E00136706,96.2,0.2,3.6,0
E00136713,91.6,0,8,0.4
E00136745,87.9,0,11.7,0.3
E00136746,88.9,0,11.1,0
E00136747,89.1,0,10.9,0
E00136748,88.4,0,10.6,0.9
E00136749,90.1,0,9.9,0
E00136750,92.3,1.1,6.4,0.3
E00136751,92.1,0,7.9,0
E00136752,89.9,0,9.7,0.4
E00136753,90.9,0.3,8.8,0
E00136754,87.4,0,12,0.6
E00136757,89.7,0.3,9.4,0.6
E00136758,82.1,0,15.9,2.1
E00136760,97.6,0,2.4,0
E00136761,87.9,0.4,11.3,0.4
E00136762,96.2,0,3.8,0
E00136763,91.4,0,8.6,0
E00136764,95.4,0,4.6,0
E00136765,76.7,0,22,1.3
E00136766,91.7,0,8.3,0
E00136767,93.2,0.3,6.2,0.3
E00136768,90,0.9,8.2,0.9
E00136769,88.2,1,10.3,0.5
E00136770,92.3,0,6,1.7
E00136771,91,0.5,7.9,0.5
E00136772,95.6,0.7,3.7,0
E00136773,93,0,7,0
E00136774,88.2,2.6,7.9,1.3
E00136775,91.8,0,7.1,1.1
E00136776,86.1,0.3,13,0.6
E00136777,91,0,8.3,0.7
E00136778,86.9,0,10.9,2.2
E00136779,93.3,0,5.7,1.1
E00136789,90.2,0,8.8,1
E00136790,93.2,0.3,5.4,1.1
E00136794,90.4,0.4,9.2,0
E00136795,90.5,0,9.5,0
E00136796,89.2,0,9.8,1
E00136825,96.9,0,2.7,0.4
E00136826,93,0,7,0
E00136827,92.3,0,7.7,0
E00136829,95.2,0,4.8,0
E00136830,95,0.6,3.8,0.6
E00136831,97,0,3,0
E00136832,91.1,0,8.9,0
E00136833,90.1,1.4,8.5,0
E00136834,89.9,0,10.1,0
E00136835,88.9,0,10.1,1
E00136836,94.4,0,5.2,0.4
E00136837,91.1,0,6.8,2.1
E00136838,95.1,0,3.9,1.1
E00136839,90.7,0,9.3,0
E00136840,91.2,0,7.7,1.1
E00136847,89.6,0,10.4,0
E00136985,93.8,0,5.9,0.4
E00136986,93.7,0,6,0.3
E00136987,92.1,0,6.5,1.4
E00136988,93,0,7,0
E00136989,98.1,0.5,1.5,0
E00136990,98.3,0,1.7,0
E00136991,90.7,0,8.7,0.5
E00136992,92.9,0,6.7,0.4
E00137000,91.9,0,8.1,0
E00137001,88.3,0.5,10.7,0.5
E00137002,89.7,0,10,0.3
E00137003,91.8,0,8.2,0
E00137004,90.4,0,9.3,0.3
E00137005,94.1,0.4,5.5,0
E00137006,94.6,0,5.1,0.4
E00137007,93.8,0,6.2,0
E00137020,89.2,0,10.8,0
E00137023,91.3,0,8.7,0
E00137024,89.3,0.5,8.6,1.6
E00137034,93,0.3,6.7,0
E00153157,83.1,0.8,15.4,0.8
E00153158,89.9,0.3,9.4,0.3
E00153159,90.4,0.3,9.1,0.3
E00153160,90.1,0.3,9.6,0
E00153161,85.8,0,13.4,0.7
E00153162,88.9,0.3,10.8,0
E00153163,94.8,0,5.2,0
E00153164,93.4,0,5.4,1.2
E00153165,90.5,0.4,8.4,0.7
E00153166,89.7,0,10.3,0
E00153167,92.9,0.3,6.1,0.6
E00153168,89.1,1.2,9.5,0.2
E00153169,94.5,0,5.3,0.3
E00153170,90.5,0,9.5,0
E00153175,88.2,0,11.5,0.4
E00153176,86.6,0.5,12.9,0
E00153177,90.4,0,9.6,0
E00153178,92.7,0.2,6.8,0.2
E00153194,91.4,0,8.6,0
E00153195,91,0.3,8.6,0
E00153196,90.1,0,9.9,0
E00153197,88.1,0,9.9,1.9
E00153198,93.5,0,6.5,0
E00153199,86.9,0,11.9,1.1
E00153200,90.5,0,6.9,2.6
E00153201,91.5,0,8.5,0
E00153208,92.8,0,6.3,1
E00153232,91.6,0.2,8.2,0
E00153233,89,0,11,0
E00153234,93.7,0,6.3,0
E00153235,85.5,0,13.7,0.8
E00153236,92.3,0,7.2,0.5
E00153237,91.9,0,8.1,0
E00153238,90,0.2,9.7,0.2
E00153327,87.4,0.2,12.4,0
E00153328,93.4,0.3,6,0.3
E00153329,88.1,1.9,10,0
E00153330,93.2,0.7,6.1,0
E00153331,92.3,0,7.3,0.3
E00153332,91.1,0,7,1.9
E00153333,90.3,0.3,9.4,0
E00153334,93.8,0,6.3,0
E00153356,87.8,0,12.2,0
E00153357,92.5,0,7.5,0
E00153358,93.9,0,5.4,0.7
E00153359,84.9,0,14.5,0.6
E00153360,88.7,0.3,11,0
E00153361,96.4,0,2.9,0.7
E00153373,91,0.5,8,0.5
E00153378,91.4,0.5,7.6,0.5
E00153379,92,0,6.8,1.2
E00154005,92.3,0.3,7.4,0
E00154470,96.1,0,1.7,2.2
E00154473,89,0.5,10.4,0
E00154477,88.3,1.9,9.9,0
E00173699,88.8,0,8.8,2.4
E00174638,91.7,0,8.3,0
E00174644,83.8,0.8,14.4,1
E00187876,89,0,10.2,0.9
E00187883,97.6,0,2.4,0
E00187897,82.8,0,17.2,0
E00187926,85.7,0,14.3,0
E00187988,88.4,0,11.6,0
E00188002,87.9,0,11.5,0.6
E00188010,85.8,0,11.9,2.3
