geography_code,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00134231,3.8,25,47.1,24
E00134232,6.7,26,36.5,30.8
E00136679,0,19.8,48.3,31.9
E00136680,3.6,42.7,44.5,9.1
E00136681,20.8,20,25.8,33.3
E00136682,9.4,25.5,39.6,25.5
E00136683,0.7,28.9,55.6,14.8
E00136684,2.2,15.4,44.9,37.5
E00136685,0,16,30,54
E00136686,4.3,40.2,46.7,8.7
E00136687,5.7,17.1,37.1,40
E00136688,1.6,13.7,41.9,42.7
E00136689,2.3,26.2,49.2,22.3
E00136691,1.8,14.7,37.6,45.9
E00136692,1.5,33.3,43.2,22
E00136693,3.8,12.8,37.2,46.2
E00136694,5.5,14.5,36.4,43.6
E00136695,1.2,16.3,51.2,31.3
E00136696,4.4,16.2,40.7,38.7
E00136706,3.2,14.7,43.2,38.9
E00136713,5.2,15.1,42.5,37.3
E00136745,2.4,25.2,58.5,13.8
E00136746,4.1,22,43.9,30.1
E00136747,5.6,31.7,50.8,11.9
E00136748,12.3,19.8,34.2,33.7
E00136749,0.9,30.4,55.4,13.4
E00136750,1.2,29.4,32.5,36.8
E00136751,5.1,21.7,35.4,37.7
E00136752,7.9,20.6,40.5,31
E00136753,5.3,15.9,51.5,27.3
E00136754,4.5,35.1,48.7,11.7
E00136757,5.5,18,45.3,31.3
E00136758,22,48.2,18.5,11.3
E00136760,0.8,25.6,55.8,17.8
E00136761,9.1,39.7,37.2,14
E00136762,17.1,25.2,19.5,38.2
E00136763,13.9,43.5,30.6,12
E00136764,6.3,20.5,43.3,29.9
E00136765,7.5,23.4,45.2,23.8
E00136766,13.7,29,48.9,8.4
E00136767,9.2,26.1,54.9,9.9
E00136768,20.5,34.6,30.7,14.2
E00136769,48.9,23.7,13,14.5
E00136770,8.8,37.2,37.8,16.2
E00136771,6.6,22.8,31.7,38.9
E00136772,0.8,36.2,50,13.1
E00136773,26.7,34.2,36.7,2.5
E00136774,9.2,40,40.8,10
E00136775,9.4,52.5,32.4,5.8
E00136776,1.8,28,51.2,18.9
E00136777,1.4,41.1,43.3,14.2
E00136778,17.6,51.3,26.9,4.2
E00136779,21.5,27.8,47.2,3.5
E00136789,2.9,12.4,50,34.7
E00136790,1.2,29.4,36.2,33.1
E00136794,2.7,11.7,45.9,39.6
E00136795,2.4,36.2,43.3,18.1
E00136796,2.3,12,49.6,36.1
E00136825,1.6,26.4,46.5,25.6
E00136826,8.8,27.7,48.6,14.9
E00136827,1.5,37.2,48.2,13.1
E00136829,6.9,36.5,47.8,8.8
E00136830,0.8,15.3,64.1,19.8
E00136831,3.6,20.6,51,24.7
E00136832,27.6,36.6,32.5,3.3
E00136833,18.8,41.4,21.9,18
E00136834,1.3,20,28,50.7
E00136835,18,47.2,20.5,14.3
E00136836,0.8,26.1,55.5,17.6
E00136837,2.9,48.2,39.6,9.4
E00136838,3.9,33.1,48.8,14.2
E00136839,6.4,41,34.6,18.1
E00136840,3.6,24.2,63,9.1
E00136847,5.3,9.6,48.2,36.8
E00136985,4.8,34.9,45.2,15.1
E00136986,3.9,13.3,50,32.8
E00136987,6.1,36.8,41.1,16
E00136988,0,32.6,38.4,29
E00136989,4.4,16.5,42.9,36.3
E00136990,0,8.8,65.6,25.6
E00136991,7.2,38.7,42.5,11.6
E00136992,6.3,32.1,32.1,29.5
E00137000,3.3,23.5,49.8,23.5
E00137001,2.3,11.4,33,53.4
E00137002,2.7,21.9,44.5,30.8
E00137003,2.3,30.2,51.9,15.5
E00137004,6.6,19.1,42.6,31.6
E00137005,5.9,34.7,50,9.3
E00137006,3.1,26,47.3,23.7
E00137007,13.5,31.7,33.3,21.4
E00137020,1.3,26.5,54.8,17.4
E00137023,3,41.3,41.3,14.4
E00137024,1.3,15.6,39,44.2
E00137034,2.8,24.8,41.4,31
E00153157,9,45.5,32.1,13.4
E00153158,8.9,33.6,30.8,26.7
E00153159,1.3,13.1,29.4,56.3
E00153160,9.9,29.6,26.5,34
E00153161,17.6,29.4,37.5,15.4
E00153162,2.2,36.7,41.7,19.4
E00153163,15.2,34.8,41.7,8.3
E00153164,4,8.9,37.6,49.5
E00153165,2.9,16.8,48.2,32.1
E00153166,25.9,27.7,39.3,7.1
E00153167,1.4,18.8,39.9,39.9
E00153168,4,14.1,38.4,43.5
E00153169,4.9,20.3,40.7,34.1
E00153170,5.5,23.6,38.5,32.4
E00153175,1.4,23.2,32.9,42.5
E00153176,6.7,32.4,27.6,33.3
E00153177,5.5,20.5,45.9,28.1
E00153178,4.2,20.8,29.2,45.8
E00153194,0,16.3,37.5,46.3
E00153195,0.8,18.3,39.7,41.3
E00153196,18.3,23,31.7,27
E00153197,0.8,17.2,43.8,38.3
E00153198,5.8,20.7,47.1,26.4
E00153199,2.9,15.7,41.4,40
E00153200,0,10.6,55.3,34.1
E00153201,1.4,17.5,37.1,44.1
E00153208,2.2,14.1,37,46.7
E00153232,5.6,29.8,30.2,34.3
E00153233,4.3,16.7,43.5,35.5
E00153234,9.8,30.8,36.1,23.3
E00153235,0.7,16.4,30.8,52.1
E00153236,4.8,16.7,25,53.6
E00153237,1.5,18.5,40,40
E00153238,3.6,15.8,40.1,40.5
E00153327,23.2,19.6,40.7,16.5
E00153328,0,37.3,35.3,27.5
E00153329,3.6,16.1,33.9,46.4
E00153330,1.5,19.1,50,29.4
E00153331,0.8,12.1,42.7,44.4
E00153332,9.6,31.9,45.7,12.8
E00153333,12.2,12.2,39.9,35.8
E00153334,3.4,22.2,35,39.3
E00153356,1.7,15.1,34.5,48.7
E00153357,7.3,22.9,41.7,28.1
E00153358,6.3,12.6,45,36
E00153359,1.4,19.2,43.2,36.3
E00153360,0.6,12.7,33.5,53.2
E00153361,0,17.3,28.8,53.8
E00153373,1.2,9.1,51.2,38.4
E00153378,1.7,15.5,41.4,41.4
E00153379,2.9,26.3,53.2,17.5
E00154005,2.8,19,41.5,36.6
E00154470,3.9,16.9,44.2,35.1
E00154473,1.2,10.7,54.8,33.3
E00154477,9,26.9,29.9,34.3
E00173699,3.4,12,45.3,39.3
E00174638,1.6,33.6,39.8,25
E00174644,9.6,45.8,32.5,12
E00187876,7.6,48.3,37.9,6.2
E00187883,6.7,37.1,40.4,15.7
E00187897,14.1,19.5,38.3,28.2
E00187926,30.1,39.7,19.2,11
E00187988,0.9,6.9,35.3,56.9
E00188002,8.8,44.9,37.4,8.8
E00188010,11.1,57.4,27.8,3.7
