geography_code,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00134231,89.7,6.5,0.8,3.1
E00134232,87.3,8.5,1.4,2.8
E00136679,93.7,4.4,0.4,1.5
E00136680,82,11,1.3,5.7
E00136681,88.6,6.4,2.5,2.5
E00136682,93.6,2.8,1.4,2.1
E00136683,89.3,4.8,1.5,4.4
E00136684,92.1,5.1,0.7,2.1
E00136685,91.5,7.5,0,0.9
E00136686,86.5,9.5,0.5,3.5
E00136687,89.8,5.2,1.5,3.4
E00136688,91.8,4.3,1.2,2.7
E00136689,89.5,3.6,3.3,3.6
E00136691,89.7,6.6,0.8,2.9
E00136692,88.7,4.7,2.2,4.4
E00136693,87.6,7.2,0.5,4.8
E00136694,90.8,2.4,2,4.8
E00136695,91.4,5.7,1.7,1.1
E00136696,90.2,4.6,2.5,2.7
E00136706,87.3,6.7,2.1,3.9
E00136713,92,4.8,0.8,2.4
E00136745,92.6,3.5,2.1,1.8
E00136746,91.5,3.4,2.7,2.4
E00136747,92.5,3.1,0.4,3.9
E00136748,88.4,8.1,1,2.6
E00136749,91.4,4.5,2.6,1.5
E00136750,87.7,7.4,1.9,3
E00136751,88.7,5.8,1.1,4.4
E00136752,91.6,6.8,0.8,0.8
E00136753,89,4.8,3.4,2.7
E00136754,91,5,2,2
E00136757,92.9,2.8,2.2,2.2
E00136758,90.4,5.4,1.8,2.5
E00136760,93,4.9,0,2
E00136761,93.2,5.1,1.7,0
E00136762,90.7,6.4,1.7,1.3
E00136763,87.9,4.7,2.1,5.3
E00136764,91.9,5.1,0.9,2.1
E00136765,91.3,5,1.2,2.5
E00136766,84.1,6.8,4.4,4.7
E00136767,91.2,4.4,2,2.4
E00136768,91.8,3.8,0.5,3.8
E00136769,86,9.5,2.5,2
E00136770,91.4,2.7,1.7,4.1
E00136771,93.5,4.2,1.1,1.1
E00136772,92.5,4.5,0.8,2.3
E00136773,96.2,0.5,1,2.4
E00136774,95.5,2.1,1.4,1
E00136775,88,6.6,2.6,2.9
E00136776,91.4,4.1,1.9,2.5
E00136777,93,3.5,1,2.4
E00136778,95.8,2.3,0.9,0.9
E00136779,92,4,1.1,2.9
E00136789,92.8,3.8,1.5,2
E00136790,88.4,4.4,1.7,5.5
E00136794,91.9,3.3,3.3,1.5
E00136795,91.6,2.3,3.4,2.7
E00136796,88.7,7.3,1.5,2.6
E00136825,88.8,7.3,0.8,3.1
E00136826,92.1,5.2,1.6,1
E00136827,96.1,2.6,1.3,0
E00136829,89.9,4.4,2.8,2.8
E00136830,89.8,5.2,2.2,2.8
E00136831,90,5,1.7,3.3
E00136832,92,4,1.8,2.2
E00136833,88.3,6.6,1.4,3.8
E00136834,88.8,7.9,1.7,1.7
E00136835,93.8,4,0.4,1.8
E00136836,89.1,7.1,0.8,2.9
E00136837,90.1,5.1,1.5,3.3
E00136838,91.9,4.4,0.7,3
E00136839,91.4,5.3,1.4,1.9
E00136840,91.7,3.6,1.4,3.3
E00136847,87.4,8.7,0.8,3.1
E00136985,89.8,4.1,1.2,4.9
E00136986,91.8,5.6,0.3,2.3
E00136987,91.2,5,1.2,2.6
E00136988,93.4,3.9,0.3,2.4
E00136989,91.5,5.5,2,1
E00136990,87.2,7.3,1.4,4.2
E00136991,93.7,2.5,0.8,3
E00136992,91.5,6.8,0.8,0.8
E00137000,89.3,4.8,1.7,4.2
E00137001,90,5,1,4
E00137002,87.7,8.7,0.7,3
E00137003,90.6,5.9,1.6,2
E00137004,93.2,5,0.9,0.9
E00137005,92.2,3.7,2,2
