geography_code,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00134231,51.4,36.2,1,11.4
E00134232,47.6,24.8,4.8,22.9
E00136679,54.3,20.7,13.8,11.2
E00136680,31.3,20.5,36.6,11.6
E00136681,37.7,37.7,3.3,21.3
E00136682,38.5,17.6,11.5,32.4
E00136683,53.4,26,11.5,9.2
E00136684,58.8,27.9,1.5,11.8
E00136685,54.9,23.5,3.9,17.6
E00136686,26.7,26.7,38.9,7.8
E00136687,51.4,24.3,4.2,20.1
E00136688,72.1,25.4,0,2.5
E00136689,38.3,25.8,26.6,9.4
E00136691,66.1,21.1,2.8,10.1
E00136692,33.1,18.5,36.2,12.3
E00136693,35.9,33.3,7.7,23.1
E00136694,53.6,29.1,7.3,10
E00136695,54,27,3.1,16
E00136696,46.1,26.5,10.8,16.7
E00136706,56.8,31.1,7.4,4.7
E00136713,48.6,27.4,9.4,14.6
E00136745,31.1,33.6,13.1,22.1
E00136746,48,26.8,12.6,12.6
E00136747,46.4,44,4,5.6
E00136748,46.4,24,2.7,26.8
E00136749,28.6,25.9,40.2,5.4
E00136750,49.4,36.9,8.8,5
E00136751,58.9,35.4,0,5.7
E00136752,44.8,31.2,12,12
E00136753,54.5,29.5,9.8,6.1
E00136754,48.1,22.8,5.7,23.4
E00136757,47.2,25.2,16.5,11
E00136758,39.1,10.7,14.2,36.1
E00136760,70.5,14.7,7,7.8
E00136761,41.2,23.5,8.4,26.9
E00136762,49.2,23.8,0.8,26.2
E00136763,56.2,20,1.9,21.9
E00136764,66.1,19.4,3.2,11.3
E00136765,35.6,46,13.8,4.6
E00136766,22.5,20.9,46.5,10.1
E00136767,36.6,23.9,27.5,12
E00136768,31,11.1,45.2,12.7
E00136769,39.7,11.5,31.3,17.6
E00136770,51.4,15.5,12.8,20.3
E00136771,44.3,30.5,8.4,16.8
E00136772,58.8,13,16.8,11.5
E00136773,16.7,10.3,61.9,11.1
E00136774,14.5,19.1,46.6,19.8
E00136775,23.2,15.9,40.6,20.3
E00136776,42.1,23.8,4.3,29.9
E00136777,51.8,28.1,5,15.1
E00136778,28.3,20,4.2,47.5
E00136779,36.6,14.1,24.6,24.6
E00136789,51.7,32,8.7,7.6
E00136790,59.9,28.4,6.2,5.6
E00136794,46.8,26.6,10.1,16.5
E00136795,43.8,26.2,21.5,8.5
E00136796,64.7,27.1,0,8.3
E00136825,69.5,23.7,0.8,6.1
E00136826,44,26,14,16
E00136827,38.8,35.1,15.7,10.4
E00136829,45.3,18,26.7,9.9
E00136830,47.3,35.1,9.9,7.6
E00136831,52.1,23.2,12.4,12.4
E00136832,17.9,8.1,65,8.9
E00136833,46,17.5,0.8,35.7
E00136834,41.3,34.7,2.7,21.3
E00136835,31.9,17.5,15,35.6
E00136836,57.1,30.3,0.8,11.8
E00136837,54.6,25.5,6.4,13.5
E00136838,48.4,30.2,2.4,19
E00136839,41.7,24.1,8.6,25.7
E00136840,46.3,25.6,23.8,4.3
E00136847,52.2,25.7,8.8,13.3
E00136985,54.4,32,0.8,12.8
E00136986,52.3,36.7,0,10.9
E00136987,31.3,31.3,7.4,30.1
E00136988,47.8,33.1,0.7,18.4
E00136989,68.1,19.8,2.2,9.9
E00136990,62.7,28.6,1.6,7.1
E00136991,43.1,17.7,27.1,12.2
E00136992,51.4,33.3,0.9,14.4
E00137000,46.7,36.4,10.7,6.1
E00137001,43.7,36.8,0,19.5
E00137002,58.5,27.2,4.1,10.2
E00137003,59.4,28.1,1.6,10.9
E00137004,35.8,18.2,1.5,44.5
E00137005,30.4,21.7,42.6,5.2
E00137006,54.7,28.1,2.3,14.8
E00137007,48.8,27.2,5.6,18.4
E00137020,42.4,28.5,10.6,18.5
E00137023,54.2,27.1,8.4,10.2
E00137024,51.3,30.3,0,18.4
E00137034,57.9,27.6,9.7,4.8
E00153157,33.3,19.3,21.5,25.9
E00153158,47.6,23.8,2.7,25.9
E00153159,56.1,31.2,5.1,7.6
E00153160,40.6,26.9,26.9,5.6
E00153161,38.8,13.4,35.1,12.7
E00153162,55.4,23.7,5.8,15.1
E00153163,31.8,12.1,43.2,12.9
E00153164,55.4,28.7,1,14.9
E00153165,58.4,29.2,0,12.4
E00153166,22.8,15.8,52.6,8.8
E00153167,57.7,23.4,6.6,12.4
E00153168,55.9,22.6,8.5,13
E00153169,51.6,23.4,10.9,14.1
E00153170,51.4,24.6,11.5,12.6
E00153175,45.2,37.1,8.1,9.5
E00153176,51.4,21.9,1.9,24.8
E00153177,37.8,29.4,9.8,23.1
E00153178,52,26.5,9.2,12.2
E00153194,48.8,37.5,3.8,10
E00153195,53.5,31.5,7.1,7.9
E00153196,30.7,26.8,34.6,7.9
E00153197,56.6,20.2,5.4,17.8
E00153198,60,22.5,0,17.5
E00153199,50,26.5,8.8,14.7
E00153200,69,26.2,0,4.8
E00153201,50.7,28.2,7.7,13.4
E00153208,52.2,27.6,10.4,9.7
E00153232,52.4,24.4,8.9,14.2
E00153233,65,21.2,2.9,10.9
E00153234,32.1,24.6,35.1,8.2
E00153235,58.5,33.1,1.4,7
E00153236,47.1,40,1.2,11.8
E00153237,58.7,20.6,4.8,15.9
E00153238,52.7,34.1,2.7,10.5
E00153327,30.6,21.4,37.2,10.7
E00153328,55.6,29.1,0,15.2
E00153329,59.1,20.9,7.8,12.2
E00153330,62.9,23.2,3.6,10.3
E00153331,63.7,21,0,15.3
E00153332,37.8,21.8,31.4,9
E00153333,57.4,25.7,10.1,6.8
E00153334,49.2,28,5.1,17.8
E00153356,54.5,33.1,2.5,9.9
E00153357,49.5,25.8,15.5,9.3
E00153358,40.2,40.2,12.5,7.1
E00153359,44.2,30.6,10.2,15
E00153360,62.4,24.8,2.5,10.2
E00153361,48.2,32.1,8.9,10.7
E00153373,51.5,20.2,3.1,25.2
E00153378,51.1,31.6,2.3,14.9
E00153379,41.8,24.1,20.6,13.5
E00154005,67.6,19,0,13.4
E00154470,53.8,21.8,10.3,14.1
E00154473,53,30.1,7.2,9.6
E00154477,55.2,16.4,13.4,14.9
E00173699,37.3,27.3,10,25.5
E00174638,24,27.9,23.3,24.8
E00174644,21.5,21.5,0.6,56.4
