areacd,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00128516,97.1,2.7,0,0.3,0
E00128568,98.6,0.7,0,0.7,0
E00128569,97.2,2.8,0,0,0
E00140296,94.7,4,1.3,0,0
E00140297,94.8,0.6,1.2,2.9,0.6
E00140304,97.7,1.5,0.9,0,0
E00140305,94.1,5.3,0,0.6,0
E00140306,98.6,1.4,0,0,0
E00140329,97.4,2,0.6,0,0
E00140330,97.2,2.8,0,0,0
E00140331,98.3,1.7,0,0,0
E00140332,98.6,1.1,0,0.3,0
E00140333,97.6,2.1,0.2,0,0
E00140334,96.8,2.5,0,0,0.7
E00140335,96.6,2.6,0.9,0,0
E00140336,96.9,2.9,0,0.3,0
E00140337,90.3,5.4,0,1.2,3.1
E00140340,98.5,0.8,0.5,0.3,0
E00140345,97.9,2.1,0,0,0
E00140347,97,1.3,1,0.7,0
E00140348,98.9,1.1,0,0,0
E00140349,97,3,0,0,0
E00140350,92.2,2.8,0.6,1.3,3.2
E00140351,94.6,2.7,0,2.7,0
E00140352,92.2,7.3,0.5,0,0
E00140353,97.1,2.4,0,0.5,0
E00140354,96.8,2,0.6,0.6,0
E00140355,97.4,2.3,0.3,0,0
E00140356,98.2,1.8,0,0,0
E00140357,96.8,2,0.3,0.9,0
E00140358,90.1,5.5,1.1,1.1,2.2
E00140359,93.4,5.5,0,0.3,0.7
E00140360,94,2,2.7,0.2,1
E00140361,93.4,3,2.2,0.3,1.1
E00140362,88.6,6.3,1.2,2,2
E00140363,96.3,1.8,0.4,0.7,0.7
E00140364,96.4,3.6,0,0,0
E00140365,98,1.8,0,0.3,0
E00189822,96.4,3.3,0,0.3,0
E00189867,96,1.8,0,1.8,0.4
