areacd,hours_per_week_worked_3a-001,hours_per_week_worked_3a-002
E00128516,34.3,65.7
E00128568,31.2,68.8
E00128569,22.1,77.9
E00140296,36.1,63.9
E00140297,27.8,72.2
E00140304,29.4,70.6
E00140305,38.4,61.6
E00140306,30.5,69.5
E00140329,25,75
E00140330,36.4,63.6
E00140331,27.8,72.2
E00140332,31.7,68.3
E00140333,35.7,64.3
E00140334,42.6,57.4
E00140335,43.8,56.3
E00140336,36.8,63.2
E00140337,39.2,60.8
E00140340,37,63
E00140345,35.6,64.4
E00140347,38.6,61.4
E00140348,36.2,63.8
E00140349,38.8,61.2
E00140350,28.8,71.2
E00140351,29.5,70.5
E00140352,30.6,69.4
E00140353,27.1,72.9
E00140354,36.5,63.5
E00140355,36.5,63.5
E00140356,44.8,55.2
E00140357,30.4,69.6
E00140358,28.4,71.6
E00140359,38.5,61.5
E00140360,34.2,65.8
E00140361,33.5,66.5
E00140362,31.9,68.1
E00140363,35.8,64.2
E00140364,25.3,74.7
E00140365,26.4,73.6
E00189822,37.6,62.4
E00189867,29.5,70.5
