areacd,in_full_time_education-001,in_full_time_education-002
E00128516,18.1,81.9
E00128568,15.1,84.9
E00128569,17.2,82.8
E00140296,16.5,83.5
E00140297,7.8,92.2
E00140304,9.9,90.1
E00140305,12,88
E00140306,12.9,87.1
E00140329,19.1,80.9
E00140330,15.4,84.6
E00140331,14.7,85.3
E00140332,13.5,86.5
E00140333,16,84
E00140334,15.1,84.9
E00140335,13.4,86.6
E00140336,12.6,87.4
E00140337,9.3,90.7
E00140340,13.1,86.9
E00140345,14,86
E00140347,7.7,92.3
E00140348,13.5,86.5
E00140349,13.7,86.3
E00140350,32.9,67.1
E00140351,11.6,88.4
E00140352,6.7,93.3
E00140353,10.5,89.5
E00140354,9.3,90.7
E00140355,10.1,89.9
E00140356,7.8,92.2
E00140357,6.8,93.2
E00140358,3.4,96.6
E00140359,14.4,85.6
E00140360,17.3,82.7
E00140361,12.3,87.7
E00140362,7.1,92.9
E00140363,11.2,88.8
E00140364,6.8,93.2
E00140365,12.5,87.5
E00189822,10.9,89.1
E00189867,19.5,80.5
