areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00128516,58.8,3.4,37.8
E00128568,60,1.5,38.5
E00128569,65.6,3.3,31.1
E00140296,63.9,0.5,35.6
E00140297,61.8,1.3,36.9
E00140304,46.3,1.6,52.1
E00140305,47.3,0,52.7
E00140306,67.9,2.7,29.3
E00140329,60.3,2.8,36.9
E00140330,54.5,1.5,43.9
E00140331,60.3,0.8,38.9
E00140332,62,1.3,36.7
E00140333,51.3,0,48.7
E00140334,50.8,0.4,48.8
E00140335,47.3,0,52.7
E00140336,59.5,2.3,38.2
E00140337,44.4,0.9,54.7
E00140340,61,0,39
E00140345,64.7,0.5,34.8
E00140347,51.2,0.4,48.4
E00140348,60.9,1.3,37.8
E00140349,43,1.9,55.2
E00140350,46,1.9,52.1
E00140351,54.4,1.3,44.3
E00140352,56.6,0.5,42.9
E00140353,55.4,4.1,40.5
E00140354,55,0.3,44.7
E00140355,60.4,1.1,38.5
E00140356,31.8,0,68.2
E00140357,29.9,0.9,69.2
E00140358,46.6,4,49.4
E00140359,61.7,0.4,37.9
E00140360,59.5,1.5,39
E00140361,59.4,1.9,38.7
E00140362,48.8,0.4,50.8
E00140363,53.4,1.6,45
E00140364,48.3,1,50.7
E00140365,56,1.1,42.8
E00189822,48.3,0.7,50.9
E00189867,61.2,0.9,37.9
