areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00128516,8,32.2,41.4,18.4
E00128568,9.1,37.7,41.6,11.7
E00128569,6.1,28,51.5,14.4
E00140296,6.5,38.7,42.7,12.1
E00140297,12.4,38.1,42.3,7.2
E00140304,19.7,19,45.1,16.2
E00140305,7.8,35.1,48.1,9.1
E00140306,10.9,27.3,51.6,10.2
E00140329,22.1,39,21.5,17.4
E00140330,21.9,40,19,19
E00140331,19.5,29.2,39.6,11.7
E00140332,18.2,36.9,31.6,13.4
E00140333,20.7,30.3,30.9,18.1
E00140334,23.5,24.2,42.4,9.8
E00140335,14.1,22.8,56.5,6.5
E00140336,11.6,24.3,50.8,13.3
E00140337,21.6,27.5,42.2,8.8
E00140340,10.9,32.7,40.8,15.6
E00140345,13.1,21.5,53.1,12.3
E00140347,35.2,20,27.6,17.2
E00140348,15.1,23.7,53.8,7.5
E00140349,23.9,30.8,39.3,6
E00140350,39.2,23.4,25.7,11.7
E00140351,19.3,25,36.4,19.3
E00140352,16.4,17.3,45.5,20.9
E00140353,15,33.6,31.8,19.6
E00140354,33.5,22.4,27.6,16.5
E00140355,13.8,29.9,44.9,11.4
E00140356,32.8,26.7,25.9,14.7
E00140357,24.7,31.2,36.6,7.5
E00140358,25.9,16,39.5,18.5
E00140359,40.8,23.6,18.5,17.2
E00140360,44,17.6,17.1,21.2
E00140361,35.5,24.7,24.2,15.6
E00140362,42.3,16.3,27.6,13.8
E00140363,35.9,27.5,25.2,11.5
E00140364,34.3,20.2,31.3,14.1
E00140365,15,25.9,46.1,13
E00189822,14.2,40.3,32.8,12.7
E00189867,28.8,34.8,12.9,23.5
