areacd,heating_type_3a-001,heating_type_3a-002
E00128516,6.3,93.7
E00128568,6,94
E00128569,6.5,93.5
E00140296,2.2,97.8
E00140297,6.6,93.4
E00140304,0.6,99.4
E00140305,2.5,97.5
E00140306,5.9,94.1
E00140329,2.7,97.3
E00140330,0.9,99.1
E00140331,2.8,97.2
E00140332,3.2,96.8
E00140333,2.2,97.8
E00140334,2.4,97.6
E00140335,0,100
E00140336,1.3,98.7
E00140337,3.9,96.1
E00140340,1.7,98.3
E00140345,1.1,98.9
E00140347,2,98
E00140348,1.3,98.7
E00140349,0,100
E00140350,1.2,98.8
E00140351,6.1,93.9
E00140352,4.9,95.1
E00140353,3.1,96.9
E00140354,3.3,96.7
E00140355,3.7,96.3
E00140356,4.6,95.4
E00140357,0.6,99.4
E00140358,2.6,97.4
E00140359,5.3,94.7
E00140360,1.7,98.3
E00140361,0.6,99.4
E00140362,0.6,99.4
E00140363,1.4,98.6
E00140364,2.6,97.4
E00140365,3.6,96.4
E00189822,0,100
E00189867,1.6,98.4
