areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00128516,84.6,1.2,14.2
E00128568,86.3,0.7,13
E00128569,82,1.6,16.4
E00140296,90.3,2.2,7.5
E00140297,86.7,4,9.2
E00140304,81.9,0,18.1
E00140305,84.2,1.8,14
E00140306,84.6,0.5,14.9
E00140329,80.3,1.7,17.9
E00140330,75.1,0.8,24.1
E00140331,87.7,0.3,12
E00140332,89.2,0.6,10.2
E00140333,85.3,0.7,14
E00140334,87.8,2.8,9.4
E00140335,88.7,0.9,10.4
E00140336,82.8,0.9,16.4
E00140337,73.4,4.2,22.4
E00140340,78.2,0.3,21.6
E00140345,89,0,11
E00140347,83.6,3.6,12.8
E00140348,87.2,0.6,12.3
E00140349,89.6,1.3,9
E00140350,81.3,4.5,14.3
E00140351,77.5,1.1,21.4
E00140352,85.8,1.4,12.8
E00140353,89.6,1.4,9
E00140354,84.5,1.2,14.3
E00140355,83.5,0.6,15.9
E00140356,75.4,1,23.6
E00140357,73.8,1.2,25
E00140358,79.6,5.5,14.9
E00140359,76.8,6.1,17.1
E00140360,71.7,3.8,24.6
E00140361,80.4,4.4,15.2
E00140362,77.3,8.2,14.5
E00140363,80.8,3.3,15.9
E00140364,86,1.4,12.6
E00140365,80.8,1.5,17.7
E00189822,91.8,1,7.2
E00189867,77.3,2.9,19.8
