areacd,disability_3a-001,disability_3a-002
E00106770,16.5,83.5
E00106772,11.5,88.5
E00106777,13.8,86.2
E00106778,13.1,86.9
E00106780,13.6,86.4
E00106781,16.9,83.1
E00106782,11.4,88.6
E00106783,11.6,88.4
E00107505,12.6,87.4
E00107541,12.4,87.6
E00155633,15.2,84.8
E00155634,11,89
E00155635,21.3,78.7
E00155638,20.7,79.3
E00155639,22.7,77.3
E00155701,15.5,84.5
E00155702,13.5,86.5
E00155703,18.4,81.6
E00155704,20.1,79.9
E00155705,12,88
E00155709,19,81
E00155711,13.4,86.6
E00155712,18.7,81.3
E00155713,13.2,86.8
E00155714,16.1,83.9
E00155715,17.7,82.3
E00155716,8.9,91.1
E00155717,15.1,84.9
E00155718,14.2,85.8
E00155719,16.3,83.7
E00155720,16.3,83.8
E00155855,22.2,77.8
E00155938,15.6,84.4
E00155941,28.6,71.4
E00155942,16.5,83.5
E00155943,14.5,85.5
E00155944,26.1,73.9
E00155945,24.1,75.9
E00155946,23.6,76.4
E00155947,11.9,88.1
E00155948,24,76
E00155949,18.7,81.3
E00155950,21.9,78.1
E00155951,17.2,82.8
E00155955,11.7,88.3
E00155956,11.2,88.8
E00155957,11.6,88.4
E00155958,9.2,90.8
E00155959,16.8,83.2
E00155961,17.4,82.6
E00155962,12.1,87.9
E00155963,17.2,82.8
E00155964,14.6,85.4
E00155965,8.4,91.6
E00155966,12.7,87.3
E00155967,9.9,90.1
E00155969,14.2,85.8
E00155970,17.4,82.6
E00155971,11.5,88.5
E00155972,16.6,83.4
E00155975,10.1,89.9
E00155977,8,92
E00155978,12.3,87.7
E00155979,10,90
E00155980,12.9,87.1
E00155981,12.4,87.6
E00155982,16.7,83.3
E00155983,14.5,85.5
E00155987,28.8,71.2
E00155988,26.1,73.9
E00155989,19.8,80.2
E00155990,21.9,78.1
E00155991,19.8,80.2
E00155992,12.5,87.5
E00156001,12,88
E00156003,18.1,81.9
E00156004,13.3,86.7
E00156005,9.8,90.2
E00156006,10.6,89.4
E00157124,15,85
E00157125,24.6,75.4
E00157126,14.9,85.1
E00157127,16.2,83.8
E00157128,21.6,78.4
E00157129,22.2,77.8
E00157130,13.9,86.1
E00157131,10.7,89.3
E00157132,13.9,86.1
E00157133,14.4,85.6
E00157134,11.5,88.5
E00157135,20,80
E00157136,12.2,87.8
E00157137,28.3,71.7
E00157138,11.9,88.1
E00157139,11.9,88.1
E00157141,15.6,84.4
E00157153,5.5,94.5
E00157154,24.4,75.6
E00157159,15.2,84.8
E00157160,19.2,80.8
E00157161,11.6,88.4
E00157162,12.6,87.4
E00157163,16.8,83.2
E00157164,20.2,79.8
E00157165,10.9,89.1
E00157166,15.7,84.3
E00157215,14.6,85.4
E00157216,15.2,84.8
E00157217,19.4,80.6
E00157221,13.6,86.4
E00157222,12,88
E00157223,16.2,83.8
E00157224,14.6,85.4
E00157225,31.5,68.5
E00160881,15.5,84.5
E00160882,14.9,85.1
E00160884,14.5,85.5
E00160885,18.7,81.3
E00160886,19.3,80.7
E00160887,17.2,82.8
E00160888,16,84
E00160889,12.7,87.3
E00160890,20.1,79.9
E00160891,12.2,87.8
E00160892,14.8,85.2
E00160893,13.3,86.7
E00160894,11.6,88.4
E00160895,26.7,73.3
E00160896,13.2,86.8
E00160897,12.8,87.2
E00160898,21.8,78.2
E00160899,17.5,82.5
E00160900,13.8,86.2
E00160901,17.1,82.9
E00160902,16.6,83.4
E00160903,24.8,75.2
E00160904,20,80
E00160905,16.7,83.3
E00160906,14.7,85.3
E00160907,13.4,86.6
E00160908,12.4,87.6
E00160909,11.6,88.4
E00160910,13.7,86.3
E00160911,15.2,84.8
E00160912,14.9,85.1
E00160913,14.2,85.8
E00160914,11.6,88.4
E00160915,13.3,86.7
E00160916,14.1,85.9
E00160917,16.7,83.3
E00160918,22.1,77.9
E00160919,12.4,87.6
E00160920,10.9,89.1
E00160921,21.3,78.7
E00160922,13.4,86.6
E00160923,13.2,86.8
E00160924,12.6,87.4
E00160925,17.5,82.5
E00160926,25.2,74.8
E00160928,12.9,87.1
E00160929,21.9,78.1
E00160930,32.7,67.3
E00160931,18.7,81.3
E00160932,15.3,84.7
E00160933,16.1,83.9
E00160934,17.2,82.8
E00160935,10.9,89.1
E00160936,19.9,80.1
E00160937,20.4,79.6
E00160938,13.6,86.4
E00160939,14.1,85.9
E00160940,15,85
E00160941,17,83
E00160942,11.2,88.8
E00160943,10.4,89.6
E00160944,23.9,76.1
E00160945,15.1,84.9
E00160946,19.6,80.4
E00160947,16.1,83.9
E00160948,22.3,77.7
E00160949,21.5,78.5
E00160950,13.2,86.8
E00160951,16.5,83.5
E00160952,29.4,70.6
E00160953,16.7,83.3
E00160954,12.7,87.3
E00160955,19,81
E00160956,12.6,87.4
E00160957,17.6,82.4
E00160958,19.4,80.6
E00160959,17.2,82.8
E00160960,17.1,82.9
E00160961,14.3,85.7
E00160962,17.6,82.4
E00160963,17.6,82.4
E00160964,19.2,80.8
E00160965,16.7,83.3
E00160966,15.4,84.6
E00160967,12.1,87.9
E00160968,18.9,81.1
E00160969,13.9,86.1
E00160970,14.9,85.1
E00160971,14.2,85.8
E00160972,13.5,86.5
E00160973,16.9,83.1
E00160974,15.2,84.8
E00160975,12.6,87.4
E00160976,19.3,80.7
E00160977,19.2,80.8
E00160978,21.1,78.9
E00160979,12.9,87.1
E00160980,14.8,85.2
E00160981,17.4,82.6
E00160982,8.9,91.1
E00160983,31.3,68.7
E00160984,16.8,83.2
E00160985,14.7,85.3
E00160986,13.5,86.5
E00160987,14.3,85.7
E00160988,19.3,80.7
E00160989,19.5,80.5
E00160990,19.6,80.4
E00160991,16.7,83.3
E00160992,14.5,85.5
E00160993,16.4,83.6
E00160994,20,80
E00160995,17.2,82.8
E00160996,15.1,84.9
E00160997,18.9,81.1
E00160998,14.2,85.8
E00160999,19.4,80.6
E00161000,21.9,78.1
E00161001,29.9,70.1
E00161003,20.7,79.3
E00161004,17.1,82.9
E00161005,16.4,83.6
E00161006,17.4,82.6
