areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00106770,84.4,12.3,3.3
E00106772,89.2,9.6,1.2
E00106777,88.7,7.9,3.4
E00106778,90.6,7.3,2.2
E00106780,85.4,11.6,3
E00106781,82.4,12.7,5
E00106782,88.4,9.3,2.3
E00106783,89.7,7.4,3
E00107505,86.4,11,2.5
E00107541,87.3,9.9,2.7
E00155633,87.4,9.3,3.3
E00155634,88.4,9.5,2.1
E00155635,76.6,18.3,5.2
E00155638,85.3,10,4.7
E00155639,72.9,18.3,8.7
E00155701,84.9,9.2,5.9
E00155702,87.1,10.1,2.8
E00155703,83,10.9,6.1
E00155704,76.5,16.4,7.1
E00155705,89.9,8.8,1.3
E00155709,78.8,14,7.2
E00155711,87.6,10.3,2.2
E00155712,82.7,12.7,4.6
E00155713,88.3,8,3.7
E00155714,84.5,12.7,2.8
E00155715,86.2,12.5,1.3
E00155716,90.3,8.2,1.6
E00155717,88.7,9.4,1.9
E00155718,84.7,11.3,4
E00155719,84.1,12.5,3.4
E00155720,80.8,11.7,7.5
E00155855,84.9,11,4.1
E00155938,87.8,9.6,2.6
E00155941,70.4,20.8,8.8
E00155942,82.7,11.5,5.8
E00155943,89.7,7.4,2.9
E00155944,79.1,16.3,4.7
E00155945,73,19.1,7.9
E00155946,73.4,20.1,6.5
E00155947,85.4,11.1,3.4
E00155948,71.8,18.7,9.5
E00155949,79,13.3,7.7
E00155950,81.2,14.8,4
E00155951,79.6,16,4.4
E00155955,87,11.7,1.3
E00155956,89.2,7.9,2.9
E00155957,90,6.3,3.8
E00155958,89.1,7.4,3.5
E00155959,80.9,14.9,4.2
E00155961,81.8,14.4,3.8
E00155962,84.1,13.2,2.6
E00155963,79.6,15.1,5.3
E00155964,86.1,10.7,3.2
E00155965,93.5,4.6,1.9
E00155966,87,10.4,2.5
E00155967,92,6.9,1.1
E00155969,82.6,12.5,5
E00155970,85.6,8.4,6
E00155971,92.9,7.1,0
E00155972,86.1,10.8,3.1
E00155975,88.9,8.2,2.9
E00155977,91.2,8.4,0.4
E00155978,91,7.1,2
E00155979,90.4,7.3,2.3
E00155980,89.9,8.2,2
E00155981,88.7,8.5,2.8
E00155982,84.9,11.3,3.9
E00155983,82.9,9.9,7.2
E00155987,72,21.3,6.7
E00155988,71.4,20.1,8.6
E00155989,81.6,13.5,4.9
E00155990,77.6,14.1,8.3
E00155991,83.9,11.4,4.7
E00155992,88.1,10.1,1.9
E00156001,86.3,10.6,3.1
E00156003,84.8,12.6,2.6
E00156004,84.5,12.2,3.3
E00156005,90.1,9.1,0.8
E00156006,88.2,7.9,3.8
E00157124,86.6,10.3,3.1
E00157125,79.9,9.9,10.1
E00157126,83.9,11,5.1
E00157127,81.8,15,3.2
E00157128,80.7,14.2,5.1
E00157129,77.9,15.1,7
E00157130,88.2,9.4,2.4
E00157131,87.6,9,3.4
E00157132,84.8,11.6,3.5
E00157133,83,13.4,3.6
E00157134,90.2,5.9,3.9
E00157135,81.1,14.1,4.8
E00157136,87.4,10.1,2.6
E00157137,74.3,17.7,8
E00157138,85.8,12.7,1.5
E00157139,88.6,7.8,3.6
E00157141,86.8,9.1,4.1
E00157153,91.2,7,1.8
E00157154,75.4,15.2,9.4
E00157159,87,10.9,2
E00157160,84.1,13.5,2.4
E00157161,88.4,7.7,3.9
E00157162,87.8,8.5,3.7
E00157163,85.5,12,2.5
E00157164,76.3,17,6.7
E00157165,88.5,10.7,0.8
E00157166,84.4,11.9,3.8
E00157215,87.1,10.6,2.4
E00157216,84.3,12.5,3.2
E00157217,82.8,12,5.2
E00157221,86.2,10.8,3.1
E00157222,85.2,11.2,3.6
E00157223,85,12,2.9
E00157224,86.6,10.3,3.2
E00157225,67.4,22.9,9.7
E00160881,82.9,12.6,4.5
E00160882,85.6,11.1,3.3
E00160884,80.2,14,5.8
E00160885,82.3,10.7,7
E00160886,78.8,13.2,8
E00160887,81.3,12.2,6.5
E00160888,80.5,14.2,5.3
E00160889,86.5,10.6,2.9
E00160890,83.8,10.9,5.3
E00160891,88.6,7.9,3.5
E00160892,84,12.3,3.7
E00160893,83.4,11.7,4.9
E00160894,82.6,13.5,3.9
E00160895,72.2,17.2,10.6
E00160896,85.2,11,3.8
E00160897,85.3,10.7,4
E00160898,77.1,15.3,7.6
E00160899,79.2,14.7,6.1
E00160900,83.9,11.9,4.2
E00160901,84.6,12.8,2.6
E00160902,84.3,10.5,5.2
