areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00106770,87.3,4.2,8.5
E00106772,94.1,1.2,4.7
E00106777,89.4,4,6.6
E00106778,84.4,5.4,10.2
E00106780,79.8,5.2,15
E00106781,81.6,1.9,16.5
E00106782,91.6,0.7,7.7
E00106783,89.5,2.5,8.1
E00107505,90.1,2.5,7.3
E00107541,83.7,9,7.2
E00155633,82.1,7.1,10.8
E00155634,92.3,4.2,3.6
E00155635,80.6,4,15.5
E00155638,85.6,4.7,9.7
E00155639,86,2.2,11.8
E00155701,89,4.6,6.3
E00155702,82.3,7.6,10.1
E00155703,89.7,3.8,6.5
E00155704,77.2,3.4,19.5
E00155705,90.3,3.6,6.1
E00155709,88.9,2.4,8.8
E00155711,91.1,3.4,5.5
E00155712,81.6,2.3,16.1
E00155713,86.7,4.8,8.5
E00155714,89.9,2.5,7.6
E00155715,85.8,4.9,9.3
E00155716,93.9,2.4,3.7
E00155717,92.2,2.4,5.4
E00155718,89.9,4.9,5.2
E00155719,90.5,3.4,6.1
E00155720,82,1.7,16.3
E00155855,87.9,2.2,9.9
E00155938,78.1,15.6,6.3
E00155941,84,1.6,14.4
E00155942,75,20,5
E00155943,91.2,4,4.8
E00155944,85.4,5.3,9.3
E00155945,85.5,4,10.5
E00155946,69.2,12.7,18.1
E00155947,79.2,11.9,8.8
E00155948,74.9,3.3,21.8
E00155949,77.7,10.3,12
E00155950,76.8,11.4,11.8
E00155951,73.2,13.6,13.2
E00155955,88.3,5.3,6.4
E00155956,77.6,14.9,7.5
E00155957,80.1,13.4,6.5
E00155958,73.5,15.9,10.6
E00155959,78.6,14.6,6.8
E00155961,76.6,14.7,8.7
E00155962,69.4,22.7,7.9
E00155963,77.8,10.6,11.6
E00155964,88.9,7.5,3.6
E00155965,87.9,7,5.1
E00155966,90.4,3.7,5.9
E00155967,90.1,4.4,5.5
E00155969,87.6,4.6,7.7
E00155970,94.6,2.2,3.3
E00155971,90.1,4,6
E00155972,86.5,6.2,7.3
E00155975,70.2,23.1,6.7
E00155977,85.2,10.6,4.2
E00155978,73.5,18.7,7.8
E00155979,76.8,16.6,6.6
E00155980,82.4,12,5.6
E00155981,85.3,4.5,10.2
E00155982,85.4,6.3,8.3
E00155983,81.5,7.9,10.6
E00155987,65.1,4.5,30.4
E00155988,63.3,11.1,25.6
E00155989,65.7,15.9,18.4
E00155990,67.6,12.2,20.2
E00155991,66.8,15,18.3
E00155992,90.1,4.4,5.5
E00156001,82.8,6.3,10.9
E00156003,82.1,6.8,11.2
