areacd,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00106770,13.7,40.8,5.2,38.8,1.6
E00106772,9.1,43.2,2.3,43.8,1.7
E00106777,8.8,40.6,4.4,44.7,1.6
E00106778,9.4,40.8,7.1,41.3,1.5
E00106780,6.7,53.1,6.2,34,0
E00106781,15.4,42.8,6.7,32.3,2.8
E00106782,10.1,41.1,5.7,41.7,1.4
E00106783,9.4,45.3,2.2,42.2,0.9
E00107505,8.2,40.4,2.9,48.6,0
E00107541,8.3,43.6,5.6,40.6,1.9
E00155633,12.5,44.4,8.3,33.8,0.9
E00155634,9.7,40.3,4.5,44.8,0.7
E00155635,32.7,35.8,7.1,22.1,2.2
E00155638,14.8,46.5,6.2,30.5,2.1
E00155639,26,28.4,6.4,35.8,3.4
E00155701,6,40.5,7.4,40.9,5.1
E00155702,17,40.5,9.7,29.4,3.5
E00155703,15.3,36.8,4.6,39.8,3.4
E00155704,25.7,49,4.4,18,2.9
E00155705,11,43.1,3.8,41.1,1
E00155709,23.1,35.1,7.5,33.6,0.7
E00155711,8,42.8,3.7,44.1,1.3
E00155712,17.3,47.6,8.9,22.5,3.7
E00155713,13,43.2,7,35.2,1.7
E00155714,16.8,50.2,6.1,25.4,1.4
E00155715,17.2,46.2,4.2,29.8,2.6
E00155716,9.3,48.7,7.4,32.1,2.6
E00155717,15.3,44.8,6.8,32.1,1
E00155718,15.6,40.4,6.3,35.4,2.3
E00155719,15,51.2,4.5,29.3,0
E00155720,17.5,50,7.5,19.8,5.2
E00155855,10.4,43.9,4.5,39.8,1.5
E00155938,16.5,42.3,4.8,33.5,2.8
E00155941,21.4,42.4,6.3,27.3,2.6
E00155942,13.8,42.4,4.5,35.3,4
E00155943,11.4,43.2,5.4,39.4,0.6
E00155944,18.3,43.9,7.3,27.1,3.4
E00155945,25.3,40.3,5.9,25.3,3.2
E00155946,27,42.9,4,23.9,2.2
E00155947,14.6,44.1,7,31.5,2.8
E00155948,29.6,35.7,8,24.1,2.5
E00155949,18.2,49.1,6.7,21.2,4.8
E00155950,24.6,42.2,5.5,27.6,0
E00155951,23.9,40.4,7.1,25.9,2.7
E00155955,13.1,42.1,4.4,37,3.4
E00155956,10.4,46.4,3.6,36.5,3.1
E00155957,10.9,48.4,5.2,31.5,4
E00155958,11.9,40.5,4.8,39.5,3.3
E00155959,17.7,45.6,5.2,25.4,6
E00155961,20.2,38.1,8.1,27.4,6.3
E00155962,16.2,29.3,9.4,43.5,1.6
E00155963,14.2,48.3,5.6,27.6,4.3
E00155964,11.9,39.3,5.6,39.3,4
E00155965,4.4,49.1,2.2,44.4,0
E00155966,14.9,34.2,5.1,38.9,6.9
E00155967,12.5,45,4.3,36.2,2.1
E00155969,14.8,49.2,4.5,31.4,0
E00155970,11.9,42,4.4,40.1,1.6
E00155971,11.1,40.1,6.5,38.2,4.1
E00155972,16.7,44,6,30.1,3.2
E00155975,10.7,44.7,4.4,37.1,3.1
E00155977,10.5,50.7,7.9,27.9,3.1
E00155978,11.7,42.3,6.6,38.3,1
E00155979,11.9,47,3.8,36.9,0.4
E00155980,12.6,47.7,4.1,32.7,2.8
E00155981,18.4,44,2.2,32.5,2.9
E00155982,12.3,50,5.6,30.2,1.9
E00155983,21.1,34.2,6.8,34.6,3.4
