areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00106770,95.6,0.6,3.7
E00106772,96,1.7,2.4
E00106777,94.2,1.1,4.7
E00106778,91.7,2.3,6
E00106780,91.7,3,5.3
E00106781,95.3,2.5,2.2
E00106782,96.4,1.4,2.3
E00106783,96.3,0.9,2.8
E00107505,94.4,2,3.7
E00107541,89.4,3,7.6
E00155633,93.7,0.7,5.6
E00155634,90.8,1.5,7.7
E00155635,94.8,0,5.2
E00155638,94.3,1,4.7
E00155639,97.8,0,2.2
E00155701,94,2.1,3.8
E00155702,93.8,1.4,4.8
E00155703,93.2,1.4,5.4
E00155704,96.6,0.4,3
E00155705,96.2,0.8,2.9
E00155709,96.3,1,2.7
E00155711,96.6,0.5,2.9
E00155712,98.8,0.9,0.3
E00155713,96.6,0,3.4
E00155714,95.6,0.3,4.1
E00155715,93.4,0.9,5.7
E00155716,95.8,1.3,2.9
E00155717,96.5,1.3,2.2
E00155718,92.5,1.7,5.8
E00155719,95.6,0.7,3.7
E00155720,97.1,1.3,1.7
E00155855,95.6,1.6,2.9
E00155938,85.2,0.7,14.1
E00155941,97.5,0.3,2.2
E00155942,78.7,4.3,17.1
E00155943,95.2,1.3,3.4
E00155944,94,0,6
E00155945,93.2,2.5,4.3
E00155946,83.6,2.9,13.6
E00155947,88,0.4,11.6
E00155948,96.3,0,3.7
E00155949,87.1,1.5,11.5
E00155950,90.8,1.2,8
E00155951,85.4,1.9,12.7
E00155955,91.2,3.2,5.6
E00155956,84.7,2.5,12.8
E00155957,87.5,1.3,11.3
E00155958,80.6,2.8,16.5
E00155959,83.9,2.9,13.2
E00155961,87.9,1.9,10.2
E00155962,78.2,3.6,18.2
E00155963,88.4,1.1,10.5
E00155964,91.8,1.1,7.1
E00155965,92.5,1.9,5.7
E00155966,96.3,0.3,3.4
E00155967,94.7,1.8,3.4
E00155969,93.5,2.8,3.7
E00155970,96.5,1.1,2.4
E00155971,94,1.2,4.8
E00155972,92.7,0.4,6.9
E00155975,79.8,1.4,18.8
E00155977,87.8,1.9,10.3
E00155978,80.8,3.5,15.7
E00155979,85.4,2.6,11.9
E00155980,88.5,2.8,8.7
E00155981,96.3,0.6,3.1
E00155982,92.9,1.5,5.7
E00155983,92.8,1,6.3
E00155987,94.9,0.6,4.5
E00155988,88.9,0,11.1
E00155989,86.8,0.8,12.4
E00155990,86.3,1.6,12.1
E00155991,86,2,12
E00155992,92.6,2.6,4.8
E00156001,92.8,0.6,6.6
E00156003,93.1,0.2,6.7
E00156004,89.3,2.1,8.6
E00156005,89.1,2.3,8.6
E00156006,91.2,2.1,6.8
E00157124,95.6,1.6,2.8
E00157125,91.6,0.8,7.6
E00157126,88.7,0,11.3
E00157127,96,1.1,2.9
E00157128,96.5,0.9,2.5
E00157129,94.5,0.3,5.2
E00157130,94.1,0.3,5.6
E00157131,92,3.5,4.5
E00157132,91.4,2.8,5.8
E00157133,98.7,0.3,1
E00157134,95.6,2,2.4
E00157135,98.1,0,1.9
E00157136,94.6,2.1,3.3
E00157137,93.3,3.1,3.6
E00157138,96.2,1.5,2.3
E00157139,94,0.3,5.7
E00157141,91.5,1.7,6.8
E00157153,96.4,0,3.6
E00157154,95.1,1.2,3.8
E00157159,93.1,0.8,6.1
E00157160,89,1.5,9.5
E00157161,96.5,0.5,3
E00157162,94.9,1,4.1
E00157163,95.6,1,3.5
E00157164,98.8,0,1.2
E00157165,94.6,1.8,3.6
E00157166,94.6,1.4,4.1
E00157215,93.4,2.1,4.5
E00157216,95.4,0.9,3.8
E00157217,91,1.6,7.4
E00157221,96.9,0,3.1
E00157222,94.7,1.7,3.6
E00157223,92.3,0.7,6.9
E00157224,96.4,2,1.6
E00157225,97.7,1.6,0.8
E00160881,78.5,1.8,19.7
E00160882,73.8,1.7,24.6
