geography_code,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00090866,13.3,40.2,11,34.1,1.4
E00090867,14.6,35.8,7.5,40.2,2
E00090868,10.1,41.7,5.8,39.5,2.9
E00090870,8.9,45.6,5.3,38.5,1.8
E00090871,7.7,36,4.6,51.4,0.3
E00090872,5.3,44.4,5.6,42.1,2.6
E00090873,14.2,33.3,5.3,45,2.1
E00090874,13.7,34.4,4.7,43.9,3.3
E00090875,17.9,44.9,9.4,27.8,0
E00090876,11.1,39.3,7.4,40.6,1.7
E00090877,26.5,47.8,7.8,16.3,1.6
E00090878,9,49.3,8.1,31.3,2.4
E00090879,28.8,40.5,7.2,21.2,2.3
E00090880,14.1,39.2,8.6,35.3,2.7
E00090881,10.4,43.5,7,36.5,2.6
E00090882,22.3,35.2,10.9,29.5,2.1
E00090883,19.8,39.9,7.3,30.6,2.4
E00090884,34.3,28,7,27.3,3.5
E00090899,14.7,42.5,5.3,35,2.5
E00090900,11.4,46.6,5.3,34.9,1.8
E00090901,21.1,40.1,5,30.5,3.2
E00090902,30.6,40.5,4.5,21.2,3.2
E00090903,20.6,46.1,8.1,24.2,1
E00090904,22.3,36.6,4.2,35.2,1.7
E00090905,10.9,40.8,8,36.9,3.4
E00090906,17.3,44.6,8.2,26.5,3.4
E00090907,17.5,44.2,5.5,32.8,0
E00090908,17.2,43.1,8.8,29.3,1.7
E00090909,28.7,45.2,5.3,17.2,3.6
E00090910,14.2,43,2.9,37.3,2.6
E00090918,22.9,26.6,6.7,39.1,4.7
E00090919,12,39.6,3.6,41.1,3.6
E00090920,19,25.3,5.1,46.6,4
E00090921,9.4,27.4,5.9,55.6,1.8
E00090922,9.6,24.8,2.6,61.3,1.7
E00090923,17.8,24.1,5.7,47.7,4.6
E00090924,8.9,26.3,2.5,61,1.3
E00090925,11.7,30,4,52,2.2
E00090926,8.4,35,4.2,52.3,0
E00090927,19.8,39.6,5.1,32.2,3.3
E00090928,20.2,44.7,3.1,29.5,2.5
E00090929,16.4,40.6,4.5,35.8,2.7
E00090930,53.3,27.1,2.8,11.2,5.6
E00090931,15.3,29,5.3,48.1,2.3
E00090932,12.9,36.4,7.2,39.7,3.8
E00090933,23,32.3,3.5,37.2,3.9
E00090934,16.3,27.6,5.1,45.9,5.1
E00090935,11.6,27.5,3.2,55,2.6
E00090937,6.3,37.4,6.3,47.4,2.6
E00090939,8.6,30.5,4.3,54.5,2.2
E00090941,13.6,36,7.6,39.4,3.4
E00090942,18.1,47.3,7.4,26.7,0.4
E00090943,14.6,45.5,9,28.3,2.6
E00090945,11.6,44,5.2,37.2,2
E00090946,23.9,28.8,9.2,33.2,4.9
E00090947,30,47,7.3,13.4,2.4
E00090948,11.3,35.6,7.2,41.8,4.1
E00090949,27.2,46.5,5.3,19.3,1.6
E00090950,14.7,36.8,8.3,36.8,3.4
E00090951,32.9,42.5,6.8,15.1,2.7
E00090953,12,38.6,3.7,45.7,0
E00090954,12.6,27.6,4.7,52.1,2.9
E00090956,21.4,33.5,4.8,35.8,4.5
E00090957,7.1,29.4,3.3,59.1,1.1
E00090958,12.1,32,3.7,50.6,1.6
E00090960,29.1,33.6,2.7,31.4,3.2
E00090961,18.5,34.5,8.4,34.5,4
E00090962,9.5,28,7.8,52.6,2.2
E00090963,32.9,24.2,4.1,36.5,2.3
E00090964,10.7,31.2,4.2,52.1,1.9
E00090965,5.8,43.7,4.4,45.1,1
E00090966,23.7,50.6,4.1,19.6,2
E00090967,24.1,40.9,4.4,28.6,2
E00090968,14.6,33.5,7.3,41.2,3.4
