geography_code,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00090866,98.8,1.2,0,0
E00090867,97.8,0.7,0,1.4
E00090868,94.2,1.4,0.7,3.6
E00090870,97.1,1.9,0,1
E00090871,96.1,3.3,0.6,0
E00090872,97.1,0.6,0,2.3
E00090873,99.2,0.8,0,0
E00090874,99.2,0.8,0,0
E00090875,94.2,1.7,1.7,2.5
E00090876,96.8,1.9,0,1.3
E00090877,97.6,0.8,0.8,0.8
E00090878,98.1,1,1,0
E00090879,99.2,0,0.8,0
E00090880,99.3,0.7,0,0
E00090881,93.9,2.3,0,3.8
E00090882,99.2,0,0,0.8
E00090883,96.3,0.7,0.7,2.2
E00090884,98.1,0,0,1.9
E00090899,97.7,1.2,0.6,0.6
E00090900,96.9,1.2,0.6,1.2
E00090901,99.2,0,0,0.8
E00090902,97.5,0.8,0,1.6
E00090903,95.9,1.4,2.1,0.7
E00090904,97.5,0,0,2.5
E00090905,97.9,0.5,0.5,1
E00090906,100,0,0,0
E00090907,94.2,2.9,0.7,2.2
E00090908,99.2,0.8,0,0
E00090909,97.5,2.5,0,0
E00090910,97.8,2.2,0,0
E00090918,93.8,2.6,1,2.6
E00090919,96,0.8,1.6,1.6
E00090920,88.1,4.4,0.6,6.9
E00090921,90.1,5,1.5,3.5
E00090922,96.9,0.8,1.5,0.8
E00090923,94.2,2.9,1,1.9
E00090924,84.2,5.4,2.2,8.2
E00090925,92.8,2.9,0,4.3
E00090926,93.6,2.4,0,4
E00090927,98.1,0,0,1.9
E00090928,97.9,0,0,2.1
E00090929,95,2.5,0.6,1.9
E00090930,98.8,0,0,1.2
E00090931,83.9,3.4,0,12.6
E00090932,93.1,2.6,1.7,2.6
E00090933,91.8,3.1,0.6,4.4
E00090934,94.8,2.6,0,2.6
E00090935,83.5,3.5,0,13
E00090937,81.4,3.4,4.2,11
E00090939,91.6,3,3,2.4
E00090941,96.6,3.4,0,0
E00090942,96.8,2.4,0,0.8
E00090943,90.2,4.1,0,5.7
E00090945,89.7,3.2,1.3,5.8
E00090946,98.1,1.9,0,0
E00090947,88.4,4.7,2.3,4.7
E00090948,85.3,4.6,1.8,8.3
E00090949,86.1,6.6,2.5,4.9
E00090950,89.2,3.8,0,6.9
E00090951,95.7,3.4,0,0.9
E00090953,94.1,2.2,1.5,2.2
E00090954,93,2.9,2.9,1.2
E00090956,90,8,0.7,1.3
E00090957,92.9,3.3,0,3.8
E00090958,92,3.4,1.1,3.4
E00090960,92,2.9,0.7,4.3
E00090961,90.7,1.4,2.1,5.7
E00090962,94.5,2.4,0,3.1
E00090963,94.2,0,1.7,4.2
E00090964,91.8,3,0.7,4.5
E00090965,98.1,1.9,0,0
E00090966,88.7,2.1,1.4,7.7
E00090967,93.1,1.7,0,5.2
E00090968,95.3,2.3,0,2.3
E00090969,92.4,5,1.7,0.8
E00090970,97.6,2.4,0,0
E00090984,97.1,1.5,0,1.5
E00090985,92.2,1.7,0.9,5.2
E00090986,98.7,0.7,0.7,0
E00090987,96.3,3.1,0,0.6
E00090988,97.9,2.1,0,0
E00090989,98.1,1.9,0,0
E00090990,98.4,0.8,0.8,0
E00090991,95.3,4.7,0,0
E00090992,99.1,0.9,0,0
E00090993,97.2,2.1,0.7,0
E00090994,96.6,0.6,0.6,2.3
E00090995,97.3,2.7,0,0
E00090996,95.6,2.5,0.6,1.3
E00090997,96.6,2.8,0,0.7
E00090998,93.2,5.1,0.9,0.9
E00090999,93.3,3,2.4,1.2
E00091000,98.3,0.8,0.8,0
E00091001,96.1,2.3,0,1.6
E00091002,96.5,2.4,0,1.2
E00091011,95.9,0.8,0,3.3
