geography_code,country_of_birth_3a-001,country_of_birth_3a-002
E00090866,91.5,8.5
E00090867,95,5
E00090868,91.6,8.4
E00090870,89,11
E00090871,88.8,11.3
E00090872,92.5,7.5
E00090873,94.3,5.7
E00090874,91.1,8.9
E00090875,91.9,8.1
E00090876,93.3,6.7
E00090877,97,3
E00090878,93.7,6.3
E00090879,94.5,5.5
E00090880,91.6,8.4
E00090881,90,10
E00090882,94.3,5.7
E00090883,93.3,6.7
E00090884,94.7,5.3
E00090899,94.4,5.6
E00090900,92.7,7.3
E00090901,94.5,5.5
E00090902,94.9,5.1
E00090903,91,9
E00090904,94.9,5.1
E00090905,93.8,6.2
E00090906,95.9,4.1
E00090907,90.1,9.9
E00090908,97,3
E00090909,97.2,2.8
E00090910,94.1,5.9
E00090918,84.8,15.2
E00090919,81.1,18.9
E00090920,71.2,28.8
E00090921,76.3,23.7
E00090922,84,16
E00090923,82.9,17.1
E00090924,77,23
E00090925,84.7,15.3
E00090926,78.6,21.4
E00090927,79.9,20.1
E00090928,89.4,10.6
E00090929,88.8,11.2
E00090930,91.3,8.7
E00090931,70,30
E00090932,87,13
E00090933,80.8,19.2
E00090934,79.4,20.6
E00090935,75.4,24.6
E00090937,75.2,24.8
E00090939,84.9,15.1
E00090941,87.9,12.1
E00090942,90.6,9.4
E00090943,87.6,12.4
E00090945,82.6,17.4
E00090946,91.9,8.1
E00090947,80.5,19.5
E00090948,74.9,25.1
E00090949,80,20
E00090950,78.3,21.7
E00090951,93.1,6.9
E00090953,90.1,9.9
E00090954,86.2,13.8
E00090956,84.5,15.5
E00090957,84.6,15.4
E00090958,84.4,15.6
E00090960,83.2,16.8
E00090961,85.9,14.1
E00090962,90.2,9.8
E00090963,87,13
E00090964,84.8,15.2
E00090965,92.6,7.4
E00090966,83.1,16.9
E00090967,87.8,12.2
E00090968,89,11
E00090969,90.7,9.3
E00090970,85.9,14.1
E00090984,92.5,7.5
E00090985,88.7,11.3
E00090986,94.4,5.6
E00090987,95.1,4.9
E00090988,94.1,5.9
E00090989,94.2,5.8
E00090990,92.2,7.8
E00090991,94.1,5.9
E00090992,93.7,6.3
E00090993,94,6
E00090994,92.9,7.1
E00090995,92.5,7.5
E00090996,92.6,7.4
E00090997,93.4,6.6
E00090998,90.8,9.2
E00090999,88.3,11.7
E00091000,95.8,4.2
E00091001,92.9,7.1
E00091002,93.9,6.1
E00091011,91.6,8.4
E00091012,85.5,14.5
E00091013,90.6,9.4
E00091015,91.5,8.5
E00091016,86.3,13.8
E00091017,92.3,7.7
E00091019,89.9,10.1
E00091020,85.8,14.2
E00091021,82.3,17.7
E00091022,62.3,37.7
E00091023,88.1,11.9
E00091024,93.4,6.6
E00091025,87.2,12.8
E00091027,85.8,14.2
E00091028,92.3,7.7
E00091030,93.5,6.5
E00091031,94.2,5.8
E00091032,86,14
E00091033,88.4,11.6
E00091034,86.2,13.8
E00091036,79.4,20.6
E00091038,74.7,25.3
E00091039,84.9,15.1
E00091040,79.9,20.1
E00091041,92.4,7.6
E00091042,89.9,10.1
E00091044,87.1,12.9
E00091045,87.5,12.5
E00091046,93.4,6.6
E00091047,82.4,17.6
E00091048,85.9,14.1
E00091051,85.1,14.9
E00091052,81.9,18.1
E00091053,80.6,19.4
E00091054,85.2,14.8
E00091055,81.3,18.7
E00091056,82.1,17.9
E00091057,86.6,13.4
E00091059,67.7,32.3
E00091060,77.1,22.9
E00091061,75.5,24.5
E00091062,89.9,10.1
E00091064,92.3,7.7
E00091065,87.6,12.4
E00091066,88.5,11.5
E00091067,87.6,12.4
E00091068,84.5,15.5
E00091069,92.3,7.7
E00091070,92.5,7.5
E00091071,94,6
E00091072,92.9,7.1
E00091073,89.1,10.9
E00091074,95.3,4.7
E00091075,91.8,8.2
E00091076,90.9,9.1
E00091077,92.1,7.9
E00091078,91.8,8.2
E00091079,88,12
E00091080,92.4,7.6
E00091081,89.5,10.5
E00091082,90.6,9.4
E00091083,93.3,6.7
E00091084,95.9,4.1
E00091085,90.6,9.4
E00091086,93.4,6.6
E00091087,91.7,8.3
E00091088,94.1,5.9
E00091089,89.8,10.2
E00091090,97.3,2.7
E00091115,87.7,12.3
E00091116,91.6,8.4
E00091117,90.5,9.5
E00091118,95.3,4.7
E00091119,94.7,5.3
E00091120,91.2,8.8
E00091121,92.1,7.9
E00091122,90.9,9.1
E00091195,94.2,5.8
E00091197,94.9,5.1
E00091332,88.1,11.9
E00091333,86.6,13.4
E00091334,89.6,10.4
E00091335,84.5,15.5
E00091336,93.6,6.4
E00091337,84.6,15.4
E00091338,84,16
E00091339,85.7,14.3
E00091348,85.6,14.4
E00091349,94.2,5.8
E00091350,92,8
E00091351,88.2,11.8
E00091352,89.7,10.3
E00091353,91,9
E00091354,84,16
E00091355,90.4,9.6
E00091356,88.9,11.1
E00091373,94.6,5.4
E00091374,89.6,10.4
E00091375,89.7,10.3
E00091376,95.2,4.8
E00091377,79.1,20.9
E00091378,91.7,8.3
E00091379,93.7,6.3
E00091428,92.2,7.8
E00091429,94.1,5.9
E00091430,94,6
E00091431,95.2,4.8
E00091432,94.1,5.9
E00091433,94.3,5.7
E00091434,91.4,8.6
E00091435,90.1,9.9
E00091436,90.1,9.9
E00091437,94.6,5.4
E00091438,91.5,8.5
E00091791,92.8,7.2
E00091792,96.8,3.2
E00091795,95.1,4.9
E00091796,93.9,6.1
E00091798,93.3,6.7
E00091802,92.6,7.4
E00091804,94.6,5.4
E00091805,96.7,3.3
E00091806,86.8,13.2
E00091977,88.9,11.1
E00091978,92.6,7.4
E00091979,88.5,11.5
E00091980,75.2,24.8
E00091981,89.7,10.3
E00091982,85.9,14.1
E00091983,90.9,9.1
E00091984,84.6,15.4
E00091985,86.3,13.7
E00091986,86,14
E00091987,90.3,9.7
E00091988,88.8,11.2
E00091989,91.7,8.3
E00091990,84.1,15.9
E00091991,91,9
E00091992,87.6,12.4
E00091993,89.8,10.2
E00091994,85,15
E00091995,88.6,11.4
E00092000,92.4,7.6
E00092129,81.6,18.4
E00092130,89.4,10.6
E00092131,88.2,11.8
E00092294,85.5,14.5
E00092296,88.9,11.1
E00092297,84.1,15.9
E00092299,88.8,11.2
E00092303,71.4,28.6
E00092304,66.8,33.2
E00092313,90.9,9.1
E00092314,94.4,5.6
E00092315,93.3,6.7
E00092316,94.3,5.7
E00092317,92.3,7.7
E00092318,93.4,6.6
E00092319,92,8
E00092320,93.6,6.4
E00092321,89,11
E00092322,89.8,10.2
E00092323,90.2,9.8
E00092324,88.7,11.3
E00092326,91.1,8.9
E00092327,88.3,11.7
E00092328,95.1,4.9
E00092329,91.9,8.1
E00092330,90.6,9.4
E00092331,88.7,11.3
E00170789,89.2,10.8
E00170790,85.7,14.3
E00170797,80.9,19.1
E00170798,75.9,24.1
E00173711,84.5,15.5
E00173712,82,18
E00173714,83.2,16.8
E00173715,82.5,17.5
E00173716,84.1,15.9
E00173717,82.4,17.6
E00173720,82.6,17.4
E00173721,88.3,11.7
E00173722,84.9,15.1
E00173723,80.8,19.2
E00173724,92.9,7.1
E00173725,83.9,16.1
E00173726,77.9,22.1
E00173727,89.4,10.6
E00173728,80.1,19.9
E00173729,86.9,13.1
E00173730,89.1,10.9
E00173731,82.2,17.8
E00173732,85.5,14.5
E00173733,79.5,20.5
E00173734,84.7,15.3
E00173735,78.6,21.4
E00173736,86.6,13.4
E00173737,78.5,21.5
E00173738,86.4,13.6
E00173739,89,11
E00173740,87.4,12.6
E00173741,92.3,7.7
E00173742,82.4,17.6
E00173743,90.1,9.9
E00173744,94.4,5.6
E00187611,84.1,15.9
E00187616,96.1,3.9
E00187621,78.8,21.2
E00187633,86.6,13.4
E00187648,91,9
E00187651,62.2,37.8
E00187671,82.6,17.4
E00187687,83.8,16.2
E00187693,81.8,18.2
E00187704,90.2,9.8
E00187716,87.3,12.7
E00187728,74.1,25.9
E00187734,88.9,11.1
E00187737,81.3,18.7
E00187744,63.6,36.4
E00187745,79.4,20.6
E00187752,68.9,31.1
E00187763,84.7,15.3
E00187765,79,21
E00187788,71.9,28.1
E00187794,82.1,17.9
E00187800,92.3,7.7
E00187804,84.6,15.4
E00187818,78.7,21.3
E00187819,54.1,45.9
E00187828,77.4,22.6
E00187839,86.9,13.1
E00187846,67.9,32.1
