geography_code,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00090866,99,1,0
E00090867,98.6,1.4,0
E00090868,96.2,3.8,0
E00090870,98.1,1.9,0
E00090871,98.1,1.9,0
E00090872,98.1,1.7,0.2
E00090873,99.4,0.6,0
E00090874,98.3,1.7,0
E00090875,95.6,4.4,0
E00090876,97.4,2.6,0
E00090877,97.8,1.2,0.9
E00090878,98.8,1.2,0
E00090879,99.3,0.7,0
E00090880,99.3,0.7,0
E00090881,94.5,4.7,0.8
E00090882,99.5,0.5,0
E00090883,95.7,3.6,0.7
E00090884,98.7,1.3,0
E00090899,99.3,0.7,0
E00090900,98.3,1.7,0
E00090901,99.4,0.6,0
E00090902,97.8,0.7,1.5
E00090903,96.3,2,1.7
E00090904,98.5,0.3,1.2
E00090905,98.1,1.5,0.4
E00090906,99.7,0.3,0
E00090907,95.5,3.9,0.6
E00090908,99.6,0.4,0
E00090909,99.4,0.6,0
E00090910,99.3,0.7,0
E00090918,94.3,3.5,2.2
E00090919,93,6.1,0.9
E00090920,86.7,10.4,2.9
E00090921,92.3,7.1,0.5
E00090922,97.2,2.8,0
E00090923,94.7,3.9,1.4
E00090924,86.6,12,1.4
E00090925,94.3,4.9,0.8
E00090926,95.4,4.1,0.4
E00090927,84.6,8.9,6.5
E00090928,96.5,2.2,1.4
E00090929,95.5,4.5,0
E00090930,98.1,0,1.9
E00090931,84.4,12.8,2.8
E00090932,94.7,3.5,1.8
E00090933,93.2,4.8,1.9
E00090934,92.8,5.9,1.4
E00090935,89.3,8.3,2.4
E00090937,78.8,19,2.2
E00090939,93.5,5.3,1.2
E00090941,96.6,3.4,0
E00090942,97.7,2.3,0
E00090943,92.8,6.9,0.3
E00090945,90.1,9.6,0.3
E00090946,98.5,1.5,0
E00090947,89,9,2
E00090948,88.2,9.8,2
E00090949,89.9,7.4,2.7
E00090950,88.5,8.7,2.8
E00090951,97.2,1.2,1.6
E00090953,96.6,3.1,0.3
E00090954,94.9,4.4,0.7
E00090956,94.1,3.7,2.1
E00090957,93.8,5.5,0.7
E00090958,92.8,7.2,0
E00090960,92.2,5.3,2.5
E00090961,90,7.4,2.7
E00090962,97,2.6,0.4
E00090963,95.2,3.1,1.8
E00090964,93.4,5.3,1.2
E00090965,98.9,1.1,0
E00090966,87.9,10.5,1.6
E00090967,95.3,3,1.7
E00090968,96.5,3.1,0.4
E00090969,95,2.7,2.3
E00090970,98.4,1.2,0.4
E00090984,98.3,1,0.7
E00090985,94.8,3.4,1.7
E00090986,99.1,0.9,0
E00090987,97.8,2.2,0
E00090988,99.1,0.9,0
E00090989,99.2,0.8,0
E00090990,98.5,1.5,0
E00090991,97.7,1.5,0.8
E00090992,99.2,0.4,0.4
