geography_code,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00044242,0,9.2,59.5,31.3
E00044243,4,49.6,34.4,12
E00044244,2.3,36.7,54.7,6.3
E00044245,0.5,13.1,55.9,30.5
E00044246,0.9,29.1,52.1,17.9
E00044247,0,2.4,51.2,46.4
E00044248,0.8,48.8,28.1,22.3
E00044249,1.6,29.9,55.9,12.6
E00044250,15,14.2,52.5,18.3
E00044251,2.7,25.5,63.6,8.2
E00044252,2.4,33.1,41.7,22.8
E00044253,5.9,46.6,43.2,4.2
E00044254,23.1,24.6,40,12.3
E00044256,1.4,19.1,57.4,22
E00044257,2.3,37.7,55.4,4.6
E00044259,8.9,30.7,48.5,11.9
E00044260,14.2,26,52,7.9
E00044261,16.8,24.8,51.8,6.6
E00044262,0,21.2,72.6,6.2
E00044263,0.9,25.5,41.8,31.8
E00044264,0.9,38.1,54,7.1
E00044265,0,39.8,48.4,11.7
E00044266,0.9,61.8,35.5,1.8
E00044267,0,41.2,52.9,5.9
E00044268,0,7.4,42.9,49.7
E00044269,0.8,26.4,39.5,33.3
E00044270,0.9,23.1,55.6,20.5
E00044271,0,42,46.2,11.8
E00044272,3.8,52.6,39.8,3.8
E00044273,0,50.9,43.8,5.4
E00044275,8.8,38.5,42.6,10.1
E00044276,33.3,61.3,4.5,0.9
E00044278,5.4,32.4,60.1,2
E00044279,1.5,47.4,41.6,9.5
E00044281,1.5,20.3,66.2,12
E00044385,13.5,33.3,51.1,2.1
E00044386,2.9,39.9,44.2,13
E00044387,24.1,36.2,38.3,1.4
E00044388,20.3,32,43.8,3.9
E00044389,1.9,28,50.5,19.6
E00044390,0,72.4,27.6,0
E00044391,21.4,31.6,20.5,26.5
E00044392,0.8,17.5,56.7,25
E00044393,0,4.3,82.8,12.9
E00044394,14.3,36.6,48.2,0.9
E00044395,7.8,32.8,46.6,12.9
E00044396,10.5,24.1,41.4,24.1
E00044397,5.7,39.3,40.2,14.8
E00044398,28.7,38.3,32.2,0.9
E00044399,1.7,66.1,27.3,5
E00044401,0,59,39,1.9
E00044403,21.6,26.7,50.9,0.9
E00044404,11.5,13.5,72.1,2.9
E00044405,5.7,19.3,62.9,12.1
E00044406,0.9,51.3,41.6,6.2
E00044407,27.7,48.5,22.8,1
E00044408,15.1,44.6,37.4,2.9
E00044409,6,50,36,8
E00044410,0,15.7,72.2,12.2
E00044411,0,26.8,55.3,17.9
E00044412,47.9,27.4,18.8,6
E00044413,15.2,40,40.8,4
E00044414,15.5,50.5,29.1,4.9
E00044415,0,18.8,76.2,5
E00044416,15.4,26.9,30.8,26.9
E00044417,7.2,53.6,29.6,9.6
E00044419,26.4,37.2,26.4,9.9
E00044420,8.7,53.4,32,5.8
E00044421,12.2,37.8,37.2,12.8
E00044422,4.6,11.5,36.4,47.5
E00044423,3.6,30.4,58.9,7.1
E00044424,4.2,55.1,37.3,3.4
E00044425,11.3,50,35.5,3.2
E00044426,3,36.6,57.5,3
E00044427,8.8,43.5,21.8,25.9
E00044428,4.3,26.6,63.3,5.8
E00044429,0,23.3,74.1,2.6
E00044430,4.1,49.5,44.3,2.1
E00044431,2.2,41.6,48.2,8
E00044432,49.2,16.1,31.4,3.4
E00044433,4.3,40.2,52.1,3.4
E00044434,3.4,38.5,49.6,8.5
E00044435,47.3,26.4,26.4,0
E00044437,4.2,46.6,44.1,5.1
E00044438,9.7,27.4,54,8.8
E00044439,0.9,51.4,35.1,12.6
E00044440,3.2,55.8,33.7,7.4
E00044441,32.3,54.8,9.7,3.2
E00044442,0.7,25.2,63,11.1
E00044443,0,43.2,47.5,9.3
E00044444,31.6,6.6,51.5,10.3
E00044445,12.5,16.7,50,20.8
E00044446,44.5,30.3,21,4.2
E00044447,0.9,17.4,60,21.7
E00044448,0,30.6,61.3,8.1
E00044449,0.7,5.9,41.4,52
E00044451,2.7,61,30.2,6
E00044452,7.4,43.8,47.1,1.7
E00044454,11.5,42.7,42,3.8
E00044455,9.8,8.5,44.2,37.5
E00044457,0,56.6,40.4,3
E00044458,0,63.5,27.5,9
E00044460,13.2,14.5,56.6,15.7
E00044461,50.5,15.5,30.9,3.1
E00044497,0,5.5,29.7,64.8
E00044505,6.1,20.9,42.6,30.4
E00044508,0,2.3,47.7,50
E00044509,49,30.4,18.6,2
