geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00044242,0.8,29,48.9,21.4
E00044243,17.7,58.1,16.1,8.1
E00044244,43.2,34.4,17.6,4.8
E00044245,9.9,43.9,35.4,10.8
E00044246,11,44.1,38.1,6.8
E00044247,1.6,30.7,42.5,25.2
E00044248,22.3,36.4,24.8,16.5
E00044249,25.2,40.9,26.8,7.1
E00044250,16.5,43.8,29.8,9.9
E00044251,26.1,50.5,20.7,2.7
E00044252,27.6,40.2,22.8,9.4
E00044253,34.5,42,15.1,8.4
E00044254,43.8,40,11.5,4.6
E00044256,18.1,37,39.9,5.1
E00044257,36.9,37.7,20,5.4
E00044259,27.7,46.5,21.8,4
E00044260,32.5,40.5,23.8,3.2
E00044261,31.9,41.8,19.9,6.4
E00044262,28.6,53.6,13.4,4.5
E00044263,13.8,31.2,39.4,15.6
E00044264,40.4,35.1,21.9,2.6
E00044265,40.9,37,19.7,2.4
E00044266,41.8,46.4,9.1,2.7
E00044267,13.7,57.3,22.2,6.8
E00044268,4.6,31.2,46.8,17.3
E00044269,11.5,40,35.4,13.1
E00044270,14.5,41,30.8,13.7
E00044271,19.4,38.7,33.9,8.1
E00044272,40.6,43.6,10.5,5.3
E00044273,28.7,53,13.9,4.3
E00044275,30.1,44.5,19.2,6.2
E00044276,72.3,23.2,1.8,2.7
E00044278,13.5,42.6,34.5,9.5
E00044279,15.8,38.1,34.5,11.5
E00044281,14.3,45.9,33.1,6.8
E00044385,39.7,36.2,17,7.1
E00044386,23,43.9,24.5,8.6
E00044387,39,44,14.2,2.8
E00044388,39.2,40.8,15.4,4.6
E00044389,15.9,40.2,26.2,17.8
E00044390,36.1,47.4,11.3,5.2
E00044391,26.7,42.5,25,5.8
E00044392,5.8,47.5,31.7,15
E00044393,15.5,40.5,31,12.9
E00044394,43.2,35.1,18,3.6
E00044395,15,48.7,29.2,7.1
E00044396,14.7,43.4,33.8,8.1
E00044397,18.5,40.3,25.8,15.3
E00044398,42.5,44.2,10,3.3
E00044399,41.3,44.6,14,0
E00044401,44.8,41.9,12.4,1
E00044403,37.3,46.6,10.2,5.9
E00044404,30.2,47.2,15.1,7.5
E00044405,15.5,52.1,24.6,7.7
E00044406,25.7,49.6,18.6,6.2
E00044407,44.6,43.6,10.9,1
E00044408,43.2,39.6,15.1,2.2
E00044409,26.3,53.7,16.8,3.2
E00044410,10.4,50.4,30.4,8.7
E00044411,16.1,46.8,29.8,7.3
E00044412,48.7,35.9,10.3,5.1
E00044413,34.9,40.5,19.8,4.8
E00044414,43.4,39.6,15.1,1.9
E00044415,44.2,33.7,22.1,0
E00044416,17.6,39.2,23.5,19.6
E00044417,36.8,37.6,22.4,3.2
E00044419,46.7,38.5,12.3,2.5
E00044420,48.5,39.8,9.7,1.9
E00044421,26.5,40.8,27,5.6
E00044422,4.1,41.9,44.7,9.2
E00044423,25.9,45.5,19.6,8.9
E00044424,39.5,36.1,19.3,5
E00044425,29.8,43.5,20.2,6.5
E00044426,27.6,45.5,24.6,2.2
E00044427,26.3,35.1,32.5,6.2
E00044428,19.6,53.6,21,5.8
E00044429,38.3,43.5,16.5,1.7
E00044430,34,45.4,16.5,4.1
E00044431,21.3,48.5,25.7,4.4
E00044432,66.1,24.6,7.6,1.7
E00044433,37.6,36.8,18.8,6.8
E00044434,37.1,44.8,15.5,2.6
E00044435,51.8,36.4,10.9,0.9
E00044437,32.2,48.3,16.1,3.4
E00044438,22.1,45.1,21.2,11.5
E00044439,21.8,42.7,28.2,7.3
E00044440,33.3,40.6,13.5,12.5
E00044441,51.1,36.2,9.6,3.2
E00044442,16.8,51.1,24.1,8
E00044443,15.3,50,22,12.7
E00044444,38.5,43,12.6,5.9
E00044445,22.9,39.6,31.9,5.6
E00044446,44.5,39.5,10.9,5
E00044447,14,47.4,31.6,7
E00044448,13.7,52.4,26.6,7.3
E00044449,4,33.3,54,8.7
E00044451,25.8,49.5,21.4,3.3
E00044452,33.6,41,21.3,4.1
E00044454,21.2,54.5,20.5,3.8
E00044455,17.5,33.6,38.1,10.8
E00044457,32.3,45.5,18.2,4
E00044458,30.2,47.9,17.8,4.1
E00044460,30.4,36,27.3,6.2
E00044461,50.5,33,12.4,4.1
E00044497,6.3,26.8,42.5,24.4
E00044505,10.3,30.8,46.2,12.8
E00044508,8.7,42.9,37.3,11.1
E00044509,58.8,37.3,3.9,0
E00044510,29.9,45.3,18.8,6
E00044512,39.5,36.4,21.7,2.3
E00044513,26.4,42.5,27.6,3.4
E00044514,11.4,43.9,34.1,10.6
E00044515,31.5,37.9,26.6,4
E00044542,4.8,44.4,34.7,16.1
E00044543,47.7,39.8,10.2,2.3
E00044544,0.8,39.4,43.3,16.5
E00044545,64,32.6,3.4,0
E00044546,22,44.1,28.3,5.5
E00044547,13,29.6,30.4,27
E00044548,10.9,45.7,35.7,7.8
E00044549,36.5,42.9,19,1.6
E00044550,43.3,41.7,11,3.9
E00044551,22.6,42.7,28.2,6.5
E00044552,9.8,37.4,39.8,13
E00044553,5.8,32.2,52.1,9.9
E00044554,45.9,35.8,15.6,2.8
E00044555,12.6,45.3,29.5,12.6
E00044556,10,43.3,41.7,5
E00044557,22.7,34.5,32.8,10.1
E00044558,9.3,39.8,45.8,5.1
E00044563,53,43.5,2.6,0.9
E00044565,5,24,45.5,25.6
E00044568,15,37.5,35.8,11.7
E00044569,38.5,39.3,18,4.1
E00044570,62.6,33.7,3.7,0
E00044571,44.7,42,12.7,0.7
E00044572,27.5,44.2,22.5,5.8
E00044573,46.2,42.7,9.4,1.7
E00044574,53.8,41,3.8,1.3
E00044575,54.6,31.5,13,0.9
E00044576,42.1,48.1,9,0.8
E00044577,39.3,44.3,14.8,1.6
E00044649,32.7,39.3,24.3,3.7
E00044650,18.4,39,31.2,11.3
E00044651,3.1,27.5,49.2,20.2
E00044652,12.6,40.5,34.2,12.6
E00044653,8.2,49.3,28.4,14.2
E00044655,45.3,41,11.1,2.6
E00044656,10.4,44,33.6,11.9
E00044657,33.8,42.4,10.8,12.9
E00044658,4.1,39,44.2,12.8
E00044659,54.6,39.8,4.6,0.9
E00044660,11.9,42.4,36.4,9.3
E00044661,21.8,40.1,26.1,12
E00044662,54.8,35.7,8.7,0.9
E00044663,33.3,44.4,18.3,4
E00044664,25.4,50.9,18.4,5.3
E00044665,25.3,47.4,22.1,5.2
E00044666,38.8,37.1,18.1,6
E00044668,25.2,43.5,22.1,9.2
E00044669,32.5,42.3,22,3.3
E00044670,48.3,40.7,9.3,1.7
E00044671,48.5,39.2,8.2,4.1
E00044672,40.5,44.6,11.6,3.3
E00044673,20.4,40.7,30.1,8.8
E00044674,21.1,42.2,32.1,4.6
E00044675,6.5,28.8,48.8,15.9
E00044676,21.8,51.1,22.6,4.5
E00044677,14.3,42.1,28.6,15.1
E00044688,23.1,49.6,21.5,5.8
E00044689,33.9,31.5,26.8,7.9
E00044690,25,46.8,21,7.3
E00044691,27,43.5,23.5,6.1
E00044692,41.7,41.7,12.5,4.2
E00044693,14.3,49.6,30.1,6
E00044700,22.7,46.1,26.6,4.7
E00044703,7.5,41.5,37.7,13.2
E00044704,31.7,37.4,26,4.9
E00044707,23.4,41.4,26.6,8.6
E00044708,25.4,45.1,17.2,12.3
E00044709,22.3,38,33.1,6.6
E00044711,38.2,42.3,14.6,4.9
E00044713,21.9,53.9,17.2,7
E00044718,4.8,43.5,37.9,13.7
E00044724,25,46.2,19.7,9.1
E00044725,21.8,45.9,25.6,6.8
E00044726,10.2,42.5,32.3,15
E00044730,17.7,44.4,29.8,8.1
E00044731,15.6,59.4,19.5,5.5
E00044732,12.5,40.6,36.5,10.4
E00104453,33.6,39.3,18.9,8.2
E00104454,22.7,34,32.6,10.6
E00104455,20.3,42.8,25.4,11.6
E00104456,2.5,29.5,54.1,13.9
E00104457,15.7,32.3,37,15
E00104458,45.3,38.3,13.3,3.1
E00104459,18.6,49.6,24,7.8
E00104460,22,49.5,22.5,6
E00104461,29.6,50.7,13.8,5.9
E00104462,35.2,47.9,12.7,4.2
E00104466,40.9,48.2,9.5,1.5
E00104469,48.2,41.7,7.2,2.9
E00104470,40,38.4,18.4,3.2
E00104471,44.2,31.7,19.2,5
E00104472,8.9,39.7,43.8,7.5
E00104473,22.5,57.4,16.3,3.9
E00104474,7.8,36.5,40.9,14.8
E00104475,30.4,46.1,20,3.5
E00104476,8.4,40.5,37.4,13.7
E00104477,27.4,48.1,18.5,5.9
E00104478,29.2,32.7,31,7.1
E00104479,30.8,44.7,20.8,3.8
E00104480,22.5,55,22.5,0
E00104481,30.9,41.2,25.7,2.2
E00104482,27.1,53.6,17.1,2.1
E00104483,30.6,50.8,16.1,2.4
E00104485,10.4,47,30.6,11.9
E00104487,41.7,42.4,12.1,3.8
E00104488,44.7,41.8,9.2,4.3
E00104491,30.7,34.1,26.8,8.4
E00104492,20.4,60.2,15.5,3.9
E00104493,19.9,42.9,29.8,7.5
E00104494,28.2,39.7,26,6.1
E00104496,22.8,49.1,18.4,9.6
E00104497,13.1,45.3,36.9,4.7
E00104499,25.4,43.7,23,7.9
E00104501,19.5,47.5,23.7,9.3
E00104502,65.1,28.7,4.7,1.6
E00104505,19,42.1,28.9,9.9
E00104506,9.9,35.5,42.1,12.4
E00104508,38.3,44.8,15.6,1.3
E00104521,43.5,37.4,14.8,4.3
E00104552,29.2,43.8,20.8,6.2
E00104553,10.9,30.3,42.9,16
E00104554,11.2,42.1,38.3,8.4
E00104555,18.8,39.6,33.5,8.1
E00104556,16.7,43.3,30.8,9.2
E00104557,3.9,34.4,43.8,18
E00104558,5.6,45.2,37.3,11.9
E00104559,15.8,47.5,30,6.7
E00104560,12.2,46.3,35.8,5.7
E00104561,13.4,50.4,28.6,7.6
E00104562,24.2,44.4,23.4,8.1
E00104563,45.4,39.2,13.8,1.5
E00104564,35.8,41.5,17.9,4.9
E00104566,27.5,37.5,30.8,4.2
E00104567,5.2,40.7,39.3,14.8
E00104568,12.8,39.8,35.3,12
E00104569,5.8,33.1,43.2,18
E00104570,7.6,48.5,35.6,8.3
E00104573,17.6,44.9,27.2,10.3
E00104574,6.8,44.4,31.6,17.3
E00104575,13.8,41.5,31.5,13.1
E00104946,15.3,47.3,28.7,8.7
E00104947,7.4,42.6,39.7,10.3
E00104948,8.4,51.9,35.9,3.8
E00104949,8.8,43,36,12.3
E00104950,14.1,48.3,29.5,8.1
E00104951,9.2,48.7,34.5,7.6
E00104952,5.8,35.8,49.2,9.2
E00104953,20.4,39.8,31.9,8
E00104954,8.4,47.7,36.4,7.5
E00104955,15.4,51.3,29.9,3.4
E00104956,13.2,45,31,10.9
E00104957,8.3,47.9,36.4,7.4
E00104991,48.2,33.5,14.7,3.7
E00104992,15.4,48,30.9,5.7
E00104993,17.6,45.8,28.2,8.5
E00104994,24.4,51.3,20,4.4
E00104995,15.6,55,25.7,3.7
E00104996,13.3,43.8,30.5,12.4
E00104997,9.6,50.4,28,12
E00104998,18.3,47.3,25.2,9.2
E00104999,28.7,41.9,25,4.4
E00105000,29.1,47.5,21.3,2.1
E00105001,30.6,35.5,27.4,6.5
E00105002,37.7,41.5,20.8,0
E00105003,15.5,56.9,20.7,6.9
E00105004,15.5,50,27.5,7
E00105005,29.9,38.1,25.9,6.1
E00105006,16.8,44.8,28.8,9.6
E00105007,33.1,47.7,16.9,2.3
E00105008,31.3,41.4,23.4,3.9
E00105009,32,48,15.4,4.6
E00105054,55.2,30.2,12.5,2.1
E00105082,31,50.6,15.5,3
E00105086,6.3,32.8,46.1,14.8
E00105094,9.3,52.8,30.6,7.4
E00105129,15.9,50.8,24.6,8.7
E00105130,15.7,47.2,27.6,9.4
E00105131,12.1,56.1,22,9.8
E00105132,16.9,50.8,24.6,7.6
E00105133,17.9,44.6,30.4,7.1
E00105134,10.3,51.5,33.1,5.1
E00105135,23.4,46.8,21,8.9
E00105136,11.2,45.7,32.8,10.3
E00105137,13.5,47.6,31,7.9
E00105138,22,42,31,5
E00105139,26.4,41.1,26.4,6.2
E00105140,9,45.5,33.8,11.7
E00105141,14.5,48.4,25.8,11.3
E00105142,27.9,49.3,17.9,5
E00105143,17.2,46.3,31.3,5.2
E00105144,11.4,48.8,30.9,8.9
E00105145,23.2,40,32.9,3.9
E00105146,41.3,39.3,17.3,2
E00105147,16.8,38.4,32,12.8
E00105148,22.4,56.8,19.2,1.6
E00105149,11.8,40.9,40.9,6.3
E00105150,9.2,45,35.8,10.1
E00105151,44.1,36.2,15,4.7
E00105152,6,33.6,43.1,17.2
E00105153,53.9,37.3,6.9,2
E00105154,58,32.1,9.2,0.8
E00105155,45.5,32.2,19,3.3
E00105156,39,42.9,15.9,2.2
E00105157,36.8,39.5,15.8,7.9
E00105162,41.1,45.9,11,2.1
E00105163,40.6,39.1,16.7,3.6
E00105164,31.7,40.7,23.6,4.1
E00105165,37.1,49,12.6,1.4
E00105166,44.9,37.5,15.4,2.2
E00105167,36.5,45.3,16.8,1.5
E00105168,60.6,30.3,8.5,0.7
E00105169,46.2,36.4,14,3.5
E00105170,9.3,46.5,31.8,12.4
E00105171,17.2,53.9,21.1,7.8
E00105172,8.9,34.8,33.5,22.8
E00105173,11.2,36,39.2,13.6
E00105174,3.7,40.3,42.5,13.4
E00105175,5.5,40.6,42.2,11.7
E00105176,15.7,46.5,26.4,11.3
E00105177,34.6,49.6,12.6,3.1
E00105178,18.6,39,34.7,7.6
E00105179,15.1,39.2,33.2,12.6
E00105180,10.7,43.8,35.5,9.9
E00105181,46.4,40,9.6,4
E00105182,30.1,51.2,15.4,3.3
E00105183,23,48.2,26.6,2.2
E00105184,27.6,50.9,18.1,3.4
E00105186,43.8,38.8,11.3,6.3
E00105195,16.7,46,31,6.3
E00105196,26.6,49.2,18,6.3
E00105197,22,42.4,28.8,6.8
E00105199,14.2,48.8,26.8,10.2
E00105202,40.6,37.5,13.3,8.6
E00105203,23,49.3,20.3,7.4
E00105204,24.8,49,20.1,6
E00105205,20.9,39.1,29.6,10.4
E00105319,34.2,46.8,13.5,5.4
E00105320,29.2,47.9,19.8,3.1
E00105321,13.3,47.5,29.2,10
E00105324,28,45.1,22,4.9
E00105325,18.4,39.8,30.6,11.2
E00105328,20.2,45.5,25.3,9.1
E00105342,6.4,36.1,42.5,15
E00105343,26.3,45.6,16.9,11.3
E00105344,36.1,39.5,19,5.4
E00105422,19.2,32.9,34.2,13.7
E00165666,19.9,39.8,28.7,11.7
E00170207,0.7,23,54.8,21.5
E00170208,6.8,35.6,41.5,16.1
E00170209,0.9,22.6,53,23.5
E00170215,5.9,35.6,48.3,10.2
E00170216,15.8,43,28.5,12.7
E00170217,8.2,28.4,47,16.4
E00170221,7.3,48,32.5,12.2
E00170228,3.6,29.2,48.9,18.2
E00170239,25.3,51.7,16.1,6.9
E00170240,10.3,32.3,50.9,6.5
E00170241,27.4,45.6,22.6,4.4
E00170245,39.3,37.4,19,4.3
E00170248,16,40,35,9
E00171797,41.1,37.5,17.9,3.6
E00171799,60,30,10,0
E00171834,56.6,37.3,4.8,1.2
E00171848,6.9,23.1,43.1,26.9
E00171850,4.6,18.5,52.3,24.6
E00182865,8.5,34,44.7,12.8
E00182867,3.4,29.3,55.2,12.1
E00182869,5.5,40.6,48.4,5.5
E00182870,34.4,42.6,16.4,6.6
E00182874,9.5,35.7,42.9,11.9
E00182875,2.5,36.2,55.8,5.5
E00182878,45.4,39.3,11.4,3.9
E00182880,34,40.2,16.5,9.3
E00182881,37.7,37.3,22.5,2.5
E00182884,3.8,13.8,65,17.5
E00182890,4.2,37.4,48.6,9.8
E00182904,11.5,46.8,33.1,8.6
E00182905,18,47.5,31.1,3.3
E00182906,39.8,34.5,23,2.7
E00182908,3.5,33.7,53,9.9
E00182910,23.3,46.6,24.1,6
E00182920,4.1,27.4,63,5.5
E00182923,21.6,37.1,37.9,3.4
E00182924,5.9,45.1,45.1,3.9
E00182925,23.5,44.1,29.4,2.9
E00183224,37,31.5,22.2,9.3
E00183228,34.3,44.8,13.3,7.6
E00183257,4.3,50.4,34.8,10.4
E00183266,10.2,40.7,37,12
E00183268,10.9,36.1,47,6
E00183299,15.7,43.1,25.5,15.7
E00183315,63.9,21.3,4.9,9.8
