geography_code,occupancy_rating_bedrooms_6a-001,occupancy_rating_bedrooms_6a-002,occupancy_rating_bedrooms_6a-003,occupancy_rating_bedrooms_6a-004,occupancy_rating_bedrooms_6a-005
E00044242,44.3,40.5,15.3,0,0
E00044243,32,51.2,15.2,0.8,0.8
E00044244,17.7,52.4,23.4,6.5,0
E00044245,61.5,32.4,5.6,0.5,0
E00044246,45.7,45.7,7.8,0.9,0
E00044247,57.7,33.1,9.2,0,0
E00044248,32.2,48.8,14.9,4.1,0
E00044249,35.4,44.9,17.3,2.4,0
E00044250,47.5,30,20,1.7,0.8
E00044251,37.6,43.1,16.5,1.8,0.9
E00044252,37,41.7,17.3,3.9,0
E00044253,24.4,49.6,23.5,2.5,0
E00044254,33.1,32.3,34.6,0,0
E00044256,45.7,42.9,11.4,0,0
E00044257,26.4,31.8,35.7,6.2,0
E00044259,32.4,36.3,29.4,2,0
E00044260,29.9,33.9,33.9,2.4,0
E00044261,26.4,40.7,31.4,0.7,0.7
E00044262,35.4,36.3,24.8,3.5,0
E00044263,52.7,31.8,14.5,0.9,0
E00044264,30.4,34.8,32.2,2.6,0
E00044265,30.8,46.9,18.5,3.8,0
E00044266,12.7,50.9,35.5,0.9,0
E00044267,40.7,46.6,11,1.7,0
E00044268,72.6,22.9,4.6,0,0
E00044269,59.8,37,3.1,0,0
E00044270,53.8,36.8,7.7,1.7,0
E00044271,29.8,45.5,23.1,1.7,0
E00044272,20.1,38.8,36.6,4.5,0
E00044273,21.7,57.4,18.3,2.6,0
E00044275,22.4,43.5,29.3,4.8,0
E00044276,4.4,46.9,46,2.7,0
E00044278,30.4,48,21.6,0,0
E00044279,32.8,51.8,14.6,0.7,0
E00044281,53.3,38.5,7.4,0.7,0
E00044385,22.3,33.1,42.4,2.2,0
E00044386,36.7,44.6,18,0.7,0
E00044387,17.6,44.4,35.9,2.1,0
E00044388,29.7,30.5,37.5,2.3,0
E00044389,49.5,38.3,9.3,2.8,0
E00044390,9.2,54.1,31.6,5.1,0
E00044391,37,26.1,37,0,0
E00044392,65.8,24.2,10,0,0
E00044393,60,32.2,7,0.9,0
E00044394,27.9,39.6,31.5,0.9,0
E00044395,37.6,44.4,17.1,0.9,0
E00044396,46.3,32.1,21.6,0,0
E00044397,27.6,43.1,26.8,0.8,1.6
E00044398,22.3,34.7,40.5,2.5,0
E00044399,12.2,54.5,28.5,4.9,0
E00044401,11.4,59,24.8,4.8,0
E00044403,19,23.3,50.9,6,0.9
E00044404,30.5,34.3,32.4,2.9,0
E00044405,48.6,30.3,19.7,1.4,0
E00044406,23.9,55.8,18.6,1.8,0
