areacd,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00016675,13,87,0
E00016679,81.1,18.9,0
E00016680,0,99.2,0.8
E00016684,37.7,62.3,0
E00016687,28.7,71.3,0
E00016689,58.1,41.9,0
E00016693,68.1,31.9,0
E00016701,44.4,55.6,0
E00016706,24.6,75.4,0
E00016708,58.8,41.2,0
E00016709,75.2,24.8,0
E00016714,46.6,53.4,0
E00016725,1.8,98.2,0
E00016879,46,54,0
E00016881,23.7,76.3,0
E00016884,45,55,0
E00016885,47.4,52.6,0
E00016887,66.3,33.7,0
E00016889,49.6,50.4,0
E00016890,7.7,92.3,0
E00016893,48.4,51.6,0
E00016895,42.3,57.7,0
E00016896,14.4,85.6,0
E00016898,29.7,70.3,0
E00016901,21.1,78.9,0
E00016904,47.2,52.8,0
E00016908,30,70,0
E00016911,42.4,57,0.6
E00016912,2.6,97.4,0
E00016915,2.9,97.1,0
E00016916,9.1,90.3,0.6
E00016918,19.9,80.1,0
E00016920,13,87,0
E00016921,24.4,75.6,0
E00016922,46.7,53.3,0
E00016923,18,82,0
E00016925,24.1,75.9,0
E00016926,53.5,45.7,0.8
E00019685,29.8,70.2,0
E00019686,40,60,0
E00019688,4,96,0
E00019689,44.4,55.6,0
E00019690,65.5,34.5,0
E00019691,43,57,0
E00019692,46.7,53.3,0
E00019696,15.6,84.4,0
E00019697,36.8,63.2,0
E00019698,53.2,46.8,0
E00019699,34,66,0
E00019700,59.6,40.4,0
E00019701,31.4,68.6,0
E00019702,11.5,88.5,0
E00019704,0.7,99.3,0
E00019705,55.2,44.8,0
E00019706,21,78.4,0.6
E00019707,7.4,92.6,0
E00019709,11.7,88.3,0
E00019710,2.5,97.5,0
E00019712,14.2,85.8,0
E00019713,8,92,0
E00019714,1.1,98.9,0
E00019716,13.1,86.4,0.6
E00019717,3.5,96.5,0
E00019719,0.6,99.4,0
E00019720,0,100,0
E00019721,18.3,80.9,0.9
E00019730,1,99,0
E00019888,13.3,86.7,0
E00019898,19.6,80.4,0
E00019900,31.8,68.2,0
E00019901,27.6,72.4,0
E00019902,52.9,47.1,0
E00019903,63.3,36.7,0
E00019904,58.7,41.3,0
E00019905,91.7,7.3,0.9
E00019906,51.3,48.7,0
E00019907,65.9,33.3,0.8
E00019908,44.9,55.1,0
E00019909,60.1,39.9,0
E00019910,64.6,35.4,0
E00019911,68.3,31.7,0
E00019912,60.8,39.2,0
E00019913,40.6,59.4,0
E00019914,24.1,75.9,0
E00019915,26.2,73.8,0
E00019916,58.5,41.5,0
E00019920,57.8,42.2,0
E00020054,0.6,99.4,0
E00020055,41.7,58.3,0
E00020056,37.4,62.6,0
E00020062,26.3,66.7,7
E00020065,1.2,96.3,2.4
E00020068,0.8,98.4,0.8
E00020069,9.3,90.7,0
E00020070,1.4,98.6,0
E00020071,50,50,0
E00020072,52.9,47.1,0
E00020073,1.9,98.1,0
E00020074,2.6,96.8,0.6
E00020075,32.1,67.9,0
E00020076,15.3,84.7,0
E00020077,5.1,94.9,0
E00020078,28.1,69.7,2.2
E00020079,43.4,56.6,0
E00020080,52.3,47.7,0
E00020081,2.1,97.9,0
E00020082,31.3,68.7,0
E00020083,41.4,58.6,0
E00020084,25.5,74.5,0
E00020140,49,51,0
E00020141,23.4,76.6,0
E00020142,60.3,39.7,0
E00020144,45.7,54.3,0
E00020145,59.3,40.7,0
E00020146,18.9,81.1,0
E00020147,76,24,0
E00020148,47.6,52.4,0
E00020149,51.1,48.3,0.6
E00020150,67.8,32.2,0
E00020151,81.6,18.4,0
E00020152,62.8,37.2,0
E00020153,34,66,0
E00020154,23.2,76.3,0.5
E00020155,11.8,88.2,0
E00020156,36.4,63.6,0
E00020157,23.1,76.9,0
E00020158,2.1,97.4,0.5
E00020161,15,85,0
E00020164,9.9,90.1,0
E00020165,67.1,32.9,0
E00020166,33.6,66.4,0
E00020167,38.8,61.2,0
E00020168,64,35.4,0.6
E00020169,37.9,62.1,0
E00020170,60.5,39.5,0
E00020171,41.7,58.3,0
E00020172,63.5,36.5,0
E00020173,48.1,51.9,0
E00020174,81,19,0
E00020175,58.2,41.8,0
E00020176,59.3,40.7,0
E00020177,73.7,26.3,0
E00020179,55.9,44.1,0
E00020180,11.9,88.1,0
E00020181,1.4,98.6,0
E00020182,12,88,0
E00020183,31.5,68.5,0
E00020184,29,71,0
E00020185,60.7,39.3,0
E00020186,17,83,0
E00020188,2,98,0
E00020190,9.2,90.8,0
E00020192,71.4,28.6,0
E00020193,32.1,67.2,0.8
E00020194,0.9,99.1,0
E00020195,91.2,8.8,0
E00020196,22.3,77.7,0
E00020197,18.4,81.6,0
E00020199,54.4,45.6,0
E00020200,67.7,32.3,0
E00020201,9.3,90.7,0
E00020202,41,59,0
E00020203,1,99,0
E00020204,1.9,98.1,0
E00020207,6.9,93.1,0
E00020208,1,99,0
E00020209,25.5,74.5,0
E00020210,53.1,46.9,0
E00020211,58.8,41.2,0
E00020213,40.3,59.7,0
E00020214,55.3,44.7,0
E00020215,58,42,0
E00020216,46.7,53.3,0
E00020217,6.6,93.4,0
E00020218,75.4,24.6,0
E00020219,55.7,44.3,0
E00020220,69.5,30.5,0
E00020221,17.1,82.9,0
E00020234,30.3,69.7,0
E00020235,27.5,72.5,0
E00020236,62.1,36.4,1.5
E00020238,15.3,84.2,0.5
E00020239,17.8,82.2,0
E00020240,36.2,63.8,0
E00020241,36.6,63.4,0
E00020242,18.2,81.8,0
E00020243,12.4,87.6,0
E00020244,0,100,0
E00020245,0,100,0
E00020246,53.5,46.5,0
E00020247,1.3,98.7,0
E00020248,22.9,77.1,0
E00020375,3.6,96.4,0
E00020376,55.8,44.2,0
E00020377,54,46,0
E00020379,31.5,68.5,0
E00020380,0,100,0
E00020381,37.9,62.1,0
E00020382,56.3,43.7,0
E00020384,39,61,0
E00020385,17.9,82.1,0
E00020386,29.5,70.5,0
E00020388,27.3,71.9,0.8
E00020389,64.8,35.2,0
E00020390,34.9,65.1,0
E00020391,17.6,82.4,0
E00020392,63.8,36.2,0
E00020393,51.7,48.3,0
E00020394,4.6,95.4,0
E00020395,0,100,0
E00020397,40.9,59.1,0
E00020398,0.8,99.2,0
E00020399,0.9,99.1,0
E00020400,0.8,99.2,0
E00020402,59.4,40.6,0
E00020403,7,93,0
E00020404,2.5,97.5,0
E00020406,92.1,7.9,0
E00020407,21.1,78.9,0
E00020408,27,73,0
E00020457,54.7,45.3,0
E00020458,44.8,55.2,0
E00020459,14.8,85.2,0
E00020460,21.1,78.9,0
E00020461,64.1,35.9,0
E00020462,73.7,26.3,0
E00020463,28.7,71.3,0
E00020464,44.5,55.5,0
E00020465,31.4,68.6,0
E00020466,10.6,89.4,0
E00020468,24.8,75.2,0
E00020469,22.4,77.6,0
E00020470,31.6,68.4,0
E00020471,38.9,61.1,0
E00020472,6.8,93.2,0
E00020473,7.9,92.1,0
E00020474,1.1,98.9,0
E00020475,25.2,74.8,0
E00020476,2.6,97.4,0
E00020478,14.5,85.5,0
E00020479,18.9,81.1,0
E00020480,58.3,41.7,0
E00020481,38,62,0
E00020482,42.1,57.4,0.5
E00020483,44.6,55.4,0
E00020484,68.3,31.7,0
E00020485,47,53,0
E00020487,65.1,34.9,0
E00020488,54.8,45.2,0
E00020489,71.3,28.7,0
E00020490,50,50,0
E00020491,40.8,59.2,0
E00020492,26.2,73.8,0
E00020493,54.9,44.5,0.6
E00020494,30.1,69.9,0
E00020495,47.3,52.7,0
E00020496,69.7,30.3,0
E00020497,53.9,46.1,0
E00020504,33.6,66.4,0
E00020506,33.8,65.6,0.6
E00020508,40.6,59.4,0
E00020509,32.5,66.7,0.8
E00020511,91.8,8.2,0
