areacd,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00016675,59,12.4,1.9,26.7
E00016679,88.6,5.7,0,5.7
E00016680,59.3,9.3,4.2,27.1
E00016684,66.4,9.3,2.8,21.5
E00016687,69.3,10.9,1,18.8
E00016689,85.5,8.4,1.5,4.6
E00016693,75.6,16.3,3.7,4.4
E00016701,79.2,14.1,3.4,3.4
E00016706,61.9,8.6,2.9,26.6
E00016708,86.6,8.2,0.7,4.5
E00016709,77.9,14.3,0,7.8
E00016714,73.3,12,2,12.7
E00016725,63.2,3.5,4.4,28.9
E00016879,90.8,6.7,0,2.5
E00016881,65.1,11.8,5.9,17.1
E00016884,84.1,6.1,0.8,9.1
E00016885,86.4,7.6,1.5,4.5
E00016887,95.1,2.9,1,1
E00016889,83.9,8,2.7,5.4
E00016890,77.5,9.2,2.1,11.3
E00016893,89.7,4.8,0,5.6
E00016895,89.3,5.8,0.8,4.1
E00016896,80.3,12.1,2.3,5.3
E00016898,73.2,14.3,0,12.5
E00016901,75,9.4,5.2,10.4
E00016904,72.9,13.1,2.8,11.2
E00016908,77.7,3.6,2.7,16.1
E00016911,82.1,9.6,2.6,5.8
E00016912,73.7,5.1,2.5,18.6
E00016915,67.1,7.1,5.7,20
E00016916,75.8,9.8,5.2,9.2
E00016918,68.8,21.9,1.3,8.1
E00016920,73.8,10,3.8,12.3
E00016921,76.3,12.7,1.7,9.3
E00016922,78.9,10.1,0,11
E00016923,81.2,7.1,0,11.7
E00016925,72.9,7.3,1.1,18.6
E00016926,80.3,8.7,3.1,7.9
E00019685,81.2,9.4,0,9.4
E00019686,80.6,6.1,1.8,11.5
E00019688,81.7,9.5,2.4,6.3
E00019689,88.7,7,0.7,3.5
E00019690,84.2,12.2,0,3.6
E00019691,68.5,16.3,2.8,12.4
E00019692,84.3,6,0.6,9
E00019696,84.4,8.5,1.4,5.7
E00019697,73.4,14.8,0,11.7
E00019698,91.5,4.6,1.3,2.6
E00019699,81.8,8.1,1,9.1
E00019700,80.9,11.3,0,7.8
E00019701,90,7.5,0,2.5
E00019702,71.9,20,1.9,6.3
E00019704,77.6,10.2,1.4,10.9
E00019705,77.6,9.8,2.2,10.4
E00019706,69.1,8.6,1.1,21.1
E00019707,75.8,8.1,3.4,12.8
E00019709,78.4,9,1.8,10.8
E00019710,62.9,17,3.1,17
