areacd,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00016675,66.1,28.9,5
E00016679,90.1,8.7,1.2
E00016680,68.7,24.6,6.7
E00016684,67.2,25.5,7.4
E00016687,71.7,24.6,3.7
E00016689,91.5,8.2,0.3
E00016693,87.9,9.5,2.6
E00016701,86.1,10.4,3.5
E00016706,65.5,16.9,17.6
E00016708,89.8,7.6,2.6
E00016709,88.7,8.9,2.4
E00016714,76.6,14.2,9.2
E00016725,58.2,33.2,8.7
E00016879,94.9,3.9,1.2
E00016881,73,14.7,12.3
E00016884,90.5,8.2,1.3
E00016885,90.6,7.1,2.3
E00016887,96.7,2.9,0.4
E00016889,89.6,9.3,1.1
E00016890,79,17.5,3.4
E00016893,94.7,4.7,0.7
E00016895,92.2,3.9,3.9
E00016896,86.5,9.8,3.6
E00016898,80.5,14.9,4.6
E00016901,81.8,13.3,4.9
E00016904,81.3,15.6,3.1
E00016908,78.4,13.6,8.1
E00016911,84,11.3,4.7
E00016912,74.1,19.5,6.4
E00016915,72.7,19.3,8
E00016916,83.3,12,4.6
E00016918,76.3,16,7.6
E00016920,81.5,12.2,6.3
E00016921,85.6,12.3,2.2
E00016922,86.1,9.7,4.1
E00016923,84.7,11.8,3.5
E00016925,78.3,16.9,4.8
E00016926,88.1,9.9,1.9
E00019685,80.8,16.4,2.9
E00019686,86.8,9.8,3.4
E00019688,85.2,12.1,2.7
E00019689,89.8,8.8,1.3
E00019690,90.9,8.5,0.6
E00019691,74.2,19.3,6.5
E00019692,88.4,9.2,2.3
E00019696,87.5,9.8,2.7
E00019697,79.5,16.2,4.3
E00019698,94.2,5.2,0.6
E00019699,85.7,13,1.3
E00019700,83.8,12.4,3.8
E00019701,94.1,3.7,2.2
E00019702,81.3,13.9,4.8
E00019704,82,14.4,3.7
E00019705,83.3,14.2,2.5
E00019706,75.9,18.2,5.9
E00019707,80.2,16,3.8
E00019709,82,14.6,3.5
E00019710,74.9,17.9,7.2
E00019712,80.7,14.3,5
E00019713,77.5,17,5.5
E00019714,81.5,15.3,3.2
E00019716,88.3,9.9,1.7
E00019717,73.6,24.9,1.5
E00019719,78.9,15.5,5.6
E00019720,77.9,16.5,5.6
E00019721,82.4,14.7,2.9
E00019730,84.7,13.3,2
E00019888,78.3,15.6,6.1
E00019898,90.9,8.6,0.6
E00019900,91.1,8.2,0.7
E00019901,90.7,7.9,1.4
E00019902,88.5,8.1,3.4
E00019903,91.6,7.1,1.3
E00019904,96.8,2.5,0.7
E00019905,95.2,4.8,0
E00019906,94.9,4.3,0.8
E00019907,93.7,5.7,0.7
E00019908,90.7,8,1.3
E00019909,94.9,4.5,0.6
E00019910,94,4.9,1.1
E00019911,94.4,4.4,1.1
E00019912,95.7,3.9,0.5
E00019913,94.3,5.7,0
E00019914,92.7,6.6,0.7
