areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00016675,59.7,6,34.3
E00016679,82.5,4.2,13.3
E00016680,60,5.1,34.9
E00016684,59.4,2.4,38.2
E00016687,62.6,5.6,31.8
E00016689,78,6.7,15.3
E00016693,81.4,6.5,12.1
E00016701,73.3,5.2,21.5
E00016706,52.3,2,45.7
E00016708,80.6,5.3,14.1
E00016709,80.5,3.4,16.1
E00016714,64.8,2.7,32.5
E00016725,48.6,7.7,43.7
E00016879,80.7,5.3,14.1
E00016881,66.9,6.6,26.5
E00016884,74.4,8.8,16.9
E00016885,71.8,7.5,20.7
E00016887,82.2,5.3,12.6
E00016889,73.4,7.2,19.5
E00016890,72.5,4,23.5
E00016893,84.1,4.2,11.7
E00016895,77.1,8.2,14.7
E00016896,68.6,10.6,20.8
E00016898,71,6.9,22.1
E00016901,75.2,5.3,19.5
E00016904,69.1,7.6,23.3
E00016908,71.5,2.9,25.6
E00016911,78.7,2.8,18.5
E00016912,70.2,1.4,28.4
E00016915,64.7,4.6,30.7
E00016916,77.2,2.7,20.1
E00016918,58.6,4.1,37.2
E00016920,74.9,5.9,19.2
E00016921,68.2,3.9,27.9
E00016922,76.1,3.7,20.1
E00016923,73.3,4.2,22.5
E00016925,65.1,8.8,26
E00016926,82.4,2.9,14.7
E00019685,65.3,5.3,29.5
E00019686,78.9,3.8,17.3
E00019688,77.1,2.3,20.6
E00019689,76.3,6.4,17.3
E00019690,75.1,5.3,19.6
E00019691,70.3,4.8,24.9
E00019692,79.1,4.2,16.7
E00019696,79.8,2.9,17.3
E00019697,77.9,6.7,15.4
E00019698,79.2,7.3,13.5
E00019699,79.8,4.7,15.5
E00019700,68.4,7.2,24.4
E00019701,84.4,4.3,11.2
E00019702,69.4,5.5,25.1
E00019704,73.4,3.6,23
E00019705,78.3,3.1,18.6
E00019706,65.4,5.4,29.3
E00019707,74.4,6.8,18.8
E00019709,78.4,2.8,18.8
E00019710,72.2,0.9,26.9
E00019712,71.7,4.5,23.9
E00019713,70.6,3.1,26.3
E00019714,75.5,1.6,23
E00019716,80.2,3.8,16
E00019717,62.5,7.1,30.4
E00019719,71.7,4,24.3
E00019720,68,4.9,27.2
E00019721,74.1,7,18.9
E00019730,68.2,5.1,26.8
E00019888,64.8,9,26.2
E00019898,75.3,4.1,20.6
E00019900,82.8,5.5,11.7
E00019901,78.9,4.2,16.9
E00019902,76.6,4.8,18.6
E00019903,78.5,5.3,16.2
E00019904,82.5,5.7,11.8
E00019905,86.8,2.3,10.9
E00019906,81.9,5.9,12.2
E00019907,81.2,7,11.8
E00019908,80.1,4.3,15.6
E00019909,85.4,5.2,9.5
E00019910,82,4.6,13.4
E00019911,87.1,3.1,9.8
E00019912,87.2,3.7,9.2
E00019913,79.2,8.5,12.3
E00019914,79.7,4.7,15.6
E00019915,79.2,4.4,16.4
E00019916,83.7,4.6,11.7
E00019920,81.3,7.5,11.3
E00020054,70.9,3.6,25.5
E00020055,71.7,7.1,21.1
E00020056,80.2,2.5,17.3
E00020062,73.3,4.9,21.9
E00020065,69.5,2.8,27.7
E00020068,75.4,3.7,21
E00020069,72.4,4.8,22.8
E00020070,74.7,2.1,23.2
E00020071,78.4,3.4,18.2
E00020072,70.2,5.9,23.9
E00020073,68.7,3.7,27.6
E00020074,78.8,2.4,18.8
E00020075,76.9,3.4,19.7
E00020076,79.1,2.1,18.8
E00020077,78,1.7,20.4
E00020078,67.9,5.7,26.4
E00020079,71.2,3,25.8
E00020080,75.6,2.9,21.6
E00020081,79.4,1.5,19.2
E00020082,73.9,5,21.1
E00020083,85.8,1.8,12.4
E00020084,74.2,4.7,21.1
E00020140,79.9,4.4,15.7
E00020141,77.9,5.6,16.5
E00020142,81.8,2.4,15.8
E00020144,77,2.3,20.7
E00020145,80.7,5.4,13.9
E00020146,86.1,2.3,11.7
E00020147,85.6,6.9,7.5
E00020148,84.6,2.8,12.6
E00020149,81.5,6.2,12.3
E00020150,85.2,5.8,9
E00020151,85.8,4.6,9.6
E00020152,81.5,4.8,13.8
E00020153,69.8,3.5,26.7
E00020154,70.5,4.1,25.4
E00020155,79.5,2.4,18
E00020156,76.3,5.2,18.5
E00020157,79.5,4.8,15.6
E00020158,72.9,5.4,21.6
E00020161,72.1,5,22.9
E00020164,75,4.5,20.5
E00020165,80.8,3.6,15.6
E00020166,76.1,2.9,21
E00020167,87.6,3.2,9.2
E00020168,80.2,4.8,14.9
E00020169,74.1,5.9,20
E00020170,83.1,3.6,13.3
E00020171,72.5,5.7,21.8
E00020172,83.9,2.9,13.2
E00020173,81.4,3.1,15.5
E00020174,87,3.5,9.5
E00020175,85.9,1.8,12.3
E00020176,83.4,3.2,13.3
E00020177,84.8,1.9,13.3
E00020179,70.9,2.9,26.3
E00020180,84.9,4.5,10.6
E00020181,70.2,3,26.8
E00020182,79.3,3,17.8
E00020183,77.9,2.4,19.6
E00020184,73.1,4,22.9
E00020185,75.6,4.5,19.9
E00020186,72,1.1,26.9
E00020188,75.5,4.5,20.1
E00020190,69.3,3.4,27.3
E00020192,64.2,7.3,28.5
E00020193,77,7.5,15.5
E00020194,73.7,2.9,23.4
E00020195,84.4,0.7,14.9
E00020196,78.2,4.4,17.3
E00020197,82.9,3.2,14
E00020199,80.6,3.1,16.3
E00020200,78.3,3.4,18.3
E00020201,72.6,3,24.4
E00020202,74.8,7.3,17.9
E00020203,62.7,8,29.3
E00020204,76.5,3.3,20.1
E00020207,72.6,5.1,22.4
E00020208,82.2,4.2,13.6
E00020209,76.2,2.8,21
E00020210,82.6,2.2,15.2
E00020211,81.4,5.5,13
E00020213,76.2,4.6,19.2
E00020214,87.3,3.4,9.3
E00020215,81.1,4.3,14.6
E00020216,82,5.7,12.3
E00020217,77.4,6.8,15.8
E00020218,87.3,3.7,9
E00020219,86.8,2.6,10.6
E00020220,86.1,1.5,12.4
E00020221,80.1,4.5,15.4
E00020234,74.5,5.3,20.2
E00020235,81.2,2.5,16.2
E00020236,87.6,1.9,10.4
E00020238,82.7,4,13.3
E00020239,82.9,5.7,11.4
E00020240,75.6,7.8,16.6
E00020241,72.7,7.4,19.9
E00020242,77.8,5,17.2
E00020243,82.3,3.2,14.5
E00020244,82.7,5,12.3
E00020245,79.8,3.8,16.4
E00020246,83.2,4.6,12.3
E00020247,81.6,4.4,14
E00020248,83.9,3,13
E00020375,75.7,3.1,21.2
E00020376,63.4,4.9,31.7
E00020377,84,3.3,12.7
E00020379,69.7,5.1,25.2
E00020380,66.7,6.4,26.9
E00020381,76.9,6.9,16.3
E00020382,79.3,6.2,14.6
E00020384,77.3,5.1,17.6
E00020385,74.1,5.3,20.5
E00020386,74.4,7.4,18.2
E00020388,78.2,5.8,16
E00020389,74.8,7.2,17.9
E00020390,81,6.9,12.1
E00020391,76.8,4.3,18.8
E00020392,82.3,5.7,12
E00020393,82.7,3.6,13.7
E00020394,79.1,4.2,16.7
E00020395,79.2,2.4,18.4
E00020397,85.6,2.2,12.2
E00020398,79.4,3.8,16.8
E00020399,76.1,5.6,18.3
E00020400,85.6,0.6,13.8
E00020402,83,4,13
E00020403,72.4,6.2,21.4
E00020404,76.5,2.5,21
E00020406,70.1,9.6,20.3
E00020407,82.8,5,12.1
E00020408,74.1,6.4,19.5
E00020457,79.4,5.3,15.3
E00020458,76.5,7.1,16.4
E00020459,81.8,2.8,15.4
E00020460,80.4,5.3,14.3
E00020461,79.1,3.7,17.2
E00020462,78.7,3.8,17.4
E00020463,78.7,4.3,17
E00020464,78.8,6.2,15
E00020465,77.4,2.3,20.3
E00020466,73.9,4.8,21.3
E00020468,84.6,2.3,13.1
E00020469,71.8,8.2,19.9
E00020470,82.4,2.7,14.9
E00020471,81.9,6.7,11.4
E00020472,78.6,2.9,18.5
E00020473,79,3,18
E00020474,67,2.7,30.3
