areacd,in_full_time_education-001,in_full_time_education-002
E00016675,28.7,71.3
E00016679,28.8,71.2
E00016680,11.7,88.3
E00016684,11.4,88.6
E00016687,16.8,83.2
E00016689,20.3,79.7
E00016693,36.5,63.5
E00016701,34.5,65.5
E00016706,17.7,82.3
E00016708,19.4,80.6
E00016709,26,74
E00016714,24.2,75.8
E00016725,16.7,83.3
E00016879,18.9,81.1
E00016881,24.3,75.7
E00016884,19.6,80.4
E00016885,15.1,84.9
E00016887,17.4,82.6
E00016889,23.5,76.5
E00016890,23.8,76.2
E00016893,14.7,85.3
E00016895,15.3,84.7
E00016896,14.8,85.2
E00016898,15,85
E00016901,23.5,76.5
E00016904,21.2,78.8
E00016908,18.7,81.3
E00016911,26.7,73.3
E00016912,27.7,72.3
E00016915,26.3,73.7
E00016916,24.9,75.1
E00016918,20.7,79.3
E00016920,24.1,75.9
E00016921,21.3,78.7
E00016922,21.5,78.5
E00016923,22.2,77.8
E00016925,15.6,84.4
E00016926,27.6,72.4
E00019685,25.2,74.8
E00019686,16.6,83.4
E00019688,26,74
E00019689,17.6,82.4
E00019690,20.9,79.1
E00019691,20.5,79.5
E00019692,12.3,87.7
E00019696,15.4,84.6
E00019697,17.2,82.8
E00019698,17.8,82.2
E00019699,13.9,86.1
E00019700,14.8,85.2
E00019701,13.9,86.1
E00019702,15.2,84.8
E00019704,20,80
E00019705,16.8,83.2
E00019706,37.9,62.1
E00019707,15.9,84.1
E00019709,27.4,72.6
E00019710,32.9,67.1
E00019712,17.7,82.3
E00019713,53.3,46.7
E00019714,38.1,61.9
E00019716,22.7,77.3
E00019717,44.3,55.7
E00019719,26.1,73.9
E00019720,25.8,74.2
E00019721,32.6,67.4
E00019730,11.9,88.1
E00019888,12.7,87.3
E00019898,9.8,90.2
E00019900,11.2,88.8
E00019901,13.2,86.8
E00019902,18.3,81.7
E00019903,22.2,77.8
E00019904,16.7,83.3
E00019905,20.1,79.9
E00019906,7.7,92.3
E00019907,19.5,80.5
E00019908,12.8,87.2
E00019909,22.6,77.4
E00019910,15.6,84.4
E00019911,15.6,84.4
E00019912,15.4,84.6
E00019913,14.8,85.2
E00019914,14.5,85.5
E00019915,13.8,86.2
E00019916,12.4,87.6
E00019920,14.2,85.8
E00020054,32.3,67.7
E00020055,16,84
E00020056,25.8,74.2
E00020062,25.9,74.1
E00020065,37.7,62.3
E00020068,30.9,69.1
E00020069,37.6,62.4
E00020070,28.4,71.6
E00020071,25.6,74.4
E00020072,10,90
E00020073,20.9,79.1
E00020074,28.6,71.4
E00020075,23.9,76.1
E00020076,27.3,72.7
E00020077,31.6,68.4
E00020078,11.4,88.6
E00020079,16.7,83.3
E00020080,22.9,77.1
E00020081,30,70
E00020082,11.3,88.7
E00020083,35.1,64.9
E00020084,17.6,82.4
E00020140,21.4,78.6
E00020141,18.1,81.9
E00020142,11.4,88.6
E00020144,18.6,81.4
E00020145,12.6,87.4
E00020146,19,81
E00020147,25.7,74.3
E00020148,22.4,77.6
E00020149,16.2,83.8
E00020150,22,78
E00020151,18,82
E00020152,22.7,77.3
E00020153,22.2,77.8
E00020154,26.5,73.5
E00020155,16.2,83.8
E00020156,22,78
E00020157,15.7,84.3
E00020158,17.5,82.5
E00020161,16.3,83.7
E00020164,18.6,81.4
E00020165,21.3,78.7
E00020166,20,80
E00020167,24.4,75.6
E00020168,19,81
E00020169,22.8,77.2
E00020170,17.9,82.1
E00020171,20.3,79.7
E00020172,17.4,82.6
E00020173,15.9,84.1
E00020174,18.6,81.4
E00020175,14.8,85.2
E00020176,21.1,78.9
E00020177,19.2,80.8
E00020179,25.9,74.1
E00020180,25,75
E00020181,25.1,74.9
E00020182,31.2,68.8
E00020183,21.4,78.6
E00020184,26.5,73.5
E00020185,21.7,78.3
E00020186,24.4,75.6
E00020188,29,71
E00020190,22.5,77.5
E00020192,22.9,77.1
E00020193,16.6,83.4
E00020194,28.9,71.1
E00020195,21.3,78.7
E00020196,23.3,76.7
E00020197,31.5,68.5
E00020199,14.5,85.5
E00020200,21.2,78.8
E00020201,21.7,78.3
E00020202,17.5,82.5
E00020203,26.5,73.5
E00020204,28.9,71.1
E00020207,28.9,71.1
E00020208,26.5,73.5
E00020209,15.7,84.3
E00020210,19.1,80.9
E00020211,20.2,79.8
E00020213,19.5,80.5
E00020214,24.1,75.9
E00020215,17.8,82.2
E00020216,18.5,81.5
E00020217,17.7,82.3
E00020218,23.9,76.1
E00020219,25.2,74.8
E00020220,51.8,48.2
E00020221,12.7,87.3
E00020234,12.7,87.3
E00020235,23.9,76.1
E00020236,22.9,77.1
E00020238,21.9,78.1
E00020239,11.8,88.2
E00020240,11.7,88.3
E00020241,18.5,81.5
E00020242,16.1,83.9
E00020243,13.1,86.9
E00020244,33.6,66.4
E00020245,36.6,63.4
E00020246,18.9,81.1
E00020247,6.6,93.4
E00020248,21.3,78.7
E00020375,19.9,80.1
E00020376,14.8,85.2
E00020377,21.1,78.9
E00020379,19.3,80.7
E00020380,9.6,90.4
E00020381,15,85
E00020382,21.5,78.5
E00020384,12.9,87.1
E00020385,9.7,90.3
E00020386,17.5,82.5
E00020388,12.3,87.7
E00020389,18,82
E00020390,18.2,81.8
E00020391,22.4,77.6
E00020392,22.7,77.3
E00020393,17.6,82.4
E00020394,29.7,70.3
E00020395,18.1,81.9
E00020397,16.9,83.1
E00020398,30,70
E00020399,26,74
E00020400,32.1,67.9
E00020402,20.3,79.7
E00020403,25.4,74.6
E00020404,32.9,67.1
E00020406,24.5,75.5
E00020407,16.7,83.3
E00020408,17.9,82.1
E00020457,13.1,86.9
E00020458,9.2,90.8
E00020459,23.9,76.1
E00020460,26.2,73.8
E00020461,12.2,87.8
E00020462,15,85
E00020463,20.1,79.9
E00020464,17.8,82.2
E00020465,19.1,80.9
E00020466,19.4,80.6
E00020468,23.9,76.1
E00020469,15.3,84.7
E00020470,13.3,86.7
E00020471,16.1,83.9
E00020472,16,84
E00020473,27.7,72.3
E00020474,32,68
E00020475,13.1,86.9
E00020476,27.1,72.9
E00020478,25.6,74.4
E00020479,28.9,71.1
E00020480,15.3,84.7
E00020481,16,84
E00020482,20.5,79.5
E00020483,19.2,80.8
E00020484,13,87
E00020485,15.1,84.9
E00020487,17.9,82.1
E00020488,10.5,89.5
E00020489,18.3,81.7
E00020490,14.5,85.5
E00020491,12.3,87.7
E00020492,20.3,79.7
E00020493,11.9,88.1
E00020494,13.5,86.5
E00020495,21.2,78.8
E00020496,17.9,82.1
E00020497,17.6,82.4
E00020504,21,79
E00020506,21,79
E00020508,19.1,80.9
E00020509,16.9,83.1
E00020511,16.1,83.9
E00020512,20.8,79.2
E00167505,23.8,76.2
E00167506,17.4,82.6
E00167508,20.3,79.7
E00167510,23.4,76.6
E00167511,21,79
E00167514,18.9,81.1
E00167682,13.1,86.9
E00167684,25.3,74.7
E00167685,18.9,81.1
E00167687,15.5,84.5
E00167752,31.3,68.7
E00167754,18.8,81.2
E00167765,36.1,63.9
E00167975,18.7,81.3
E00167976,16.8,83.2
E00167978,23,77
E00167990,22.5,77.5
E00168009,24.3,75.7
E00168013,30.9,69.1
E00168017,20.5,79.5
E00168018,22.1,77.9
E00168020,16.8,83.2
E00168021,7.6,92.4
E00168024,18.7,81.3
E00173940,14.8,85.2
E00173949,18.8,81.2
E00173950,23.4,76.6
E00173951,17.8,82.2
E00177493,18.1,81.9
E00177513,18.2,81.8
E00177523,26.9,73.1
E00177524,20.3,79.7
E00177527,9.9,90.1
E00177538,26.3,73.7
E00177545,42.4,57.6
E00177551,16.6,83.4
E00177559,11.2,88.8
E00177567,21,79
E00177574,20,80
E00177584,15.4,84.6
E00177586,29,71
E00177590,25,75
E00177595,19,81
E00177598,22,78
E00177603,28.4,71.6
E00177604,11.6,88.4
E00177613,25.5,74.5
E00177614,18.5,81.5
E00177623,24,76
E00177636,38.6,61.4
E00177652,20.9,79.1
E00177664,23.9,76.1
E00182546,18.9,81.1
E00182555,38.2,61.8
E00182579,29.4,70.6
E00182584,25.2,74.8
