areacd,heating_type_3a-001,heating_type_3a-002
E00016675,11.5,88.5
E00016679,3.4,96.6
E00016680,6,94
E00016684,2.8,97.2
E00016687,6.9,93.1
E00016689,2.4,97.6
E00016693,0,100
E00016701,0.7,99.3
E00016706,3.7,96.3
E00016708,0.7,99.3
E00016709,1.3,98.7
E00016714,5.3,94.7
E00016725,5.2,94.8
E00016879,1.2,98.8
E00016881,0,100
E00016884,3.8,96.2
E00016885,0,100
E00016887,1.9,98.1
E00016889,0.9,99.1
E00016890,5,95
E00016893,4.8,95.2
E00016895,3.3,96.7
E00016896,4.5,95.5
E00016898,2.7,97.3
E00016901,1.1,98.9
E00016904,1.9,98.1
E00016908,1.8,98.2
E00016911,2.5,97.5
E00016912,3.4,96.6
E00016915,6.5,93.5
E00016916,2.6,97.4
E00016918,1.2,98.8
E00016920,1.6,98.4
E00016921,0.8,99.2
E00016922,0.9,99.1
E00016923,2.6,97.4
E00016925,2.8,97.2
E00016926,0,100
E00019685,1.3,98.7
E00019686,3.7,96.3
E00019688,0,100
E00019689,1.4,98.6
E00019690,2.9,97.1
E00019691,3.4,96.6
E00019692,2.4,97.6
E00019696,3.6,96.4
E00019697,3.3,96.7
E00019698,2,98
E00019699,1.9,98.1
E00019700,2.9,97.1
E00019701,3.3,96.7
E00019702,1.9,98.1
E00019704,2.1,97.9
E00019705,4.4,95.6
E00019706,2.3,97.7
E00019707,2.7,97.3
E00019709,3.6,96.4
E00019710,4.4,95.6
E00019712,7,93
E00019713,2.5,97.5
E00019714,3.1,96.9
E00019716,0.6,99.4
E00019717,2.8,97.2
E00019719,4.9,95.1
E00019720,7.8,92.2
E00019721,5.3,94.7
E00019730,0,100
E00019888,4.2,95.8
E00019898,4.2,95.8
E00019900,0.7,99.3
E00019901,1.9,98.1
E00019902,1.9,98.1
E00019903,2,98
E00019904,0,100
E00019905,0,100
E00019906,0.9,99.1
E00019907,1.6,98.4
E00019908,0,100
E00019909,2.2,97.8
E00019910,2.3,97.7
E00019911,0.8,99.2
E00019912,0,100
E00019913,0,100
E00019914,2.2,97.8
E00019915,1.2,98.8
E00019916,3,97
E00019920,2.2,97.8
E00020054,4.3,95.7
E00020055,2.6,97.4
E00020056,3,97
E00020062,1.2,98.8
E00020065,0.6,99.4
E00020068,4.6,95.4
E00020069,4.7,95.3
E00020070,4.2,95.8
E00020071,2,98
E00020072,3.3,96.7
E00020073,3.1,96.9
E00020074,3.9,96.1
E00020075,3.7,96.3
E00020076,4,96
E00020077,2.9,97.1
E00020078,3.6,96.4
E00020079,6.2,93.8
E00020080,1.5,98.5
E00020081,4.7,95.3
E00020082,1.5,98.5
E00020083,0,100
E00020084,1.6,98.4
E00020140,2.1,97.9
E00020141,2.1,97.9
E00020142,0,100
E00020144,0.7,99.3
E00020145,1.1,98.9
E00020146,0.8,99.2
E00020147,0.8,99.2
E00020148,1.3,98.7
E00020149,2.3,97.7
E00020150,0.8,99.2
E00020151,1.2,98.8
E00020152,1.4,98.6
E00020153,1.3,98.7
E00020154,5.2,94.8
E00020155,2.7,97.3
E00020156,2.7,97.3
E00020157,2.4,97.6
E00020158,2.1,97.9
E00020161,3.2,96.8
E00020164,2.3,97.7
E00020165,1.3,98.7
