areacd,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00162389,100,0,0
E00162390,99.3,0,0.7
E00162391,98.5,1.5,0
E00162392,100,0,0
E00162393,96.5,3.5,0
E00162394,99.5,0.5,0
E00162395,98.5,1.5,0
E00162403,96.9,1.9,1.2
E00162404,83.8,16.2,0
E00162407,97.2,2.8,0
E00162408,100,0,0
E00162409,98.8,1.2,0
E00162410,96.1,3.9,0
E00162411,98.4,1.6,0
E00162412,80.6,19.4,0
E00162413,95.6,4.4,0
E00162414,98.6,1.4,0
E00162415,83.1,7.8,9
E00162416,96.2,3.8,0
E00162417,67.6,32.4,0
E00162418,98.3,1.7,0
E00162419,96.5,3.5,0
E00162427,96.2,3.8,0
E00162428,92.8,7.2,0
E00162430,95.6,2.9,1.5
E00162431,95.5,4.5,0
E00162432,100,0,0
E00162439,96.3,3.7,0
E00162440,97,3,0
E00162441,92.6,7.4,0
E00162442,96.3,3.7,0
E00162443,98.3,1.7,0
E00162444,41.4,58.6,0
E00162445,79.7,20.3,0
E00162446,61.8,38.2,0
E00162447,89.6,10.4,0
E00162448,93.4,6.6,0
E00162449,99.2,0.8,0
E00162450,96.7,3.3,0
E00162451,95.5,4.5,0
E00162452,95,5,0
E00162453,84,15.2,0.8
E00162454,99.3,0,0.7
E00162455,35.3,64.7,0
E00162456,81.2,17.5,1.3
E00162457,17.2,82.8,0
E00162458,45.2,54.8,0
E00162459,57.5,42.5,0
E00162460,97,2.3,0.8
E00162461,74,25.4,0.6
E00162462,29.2,70.8,0
E00162463,58.7,41.3,0
E00162464,24.2,71.3,4.5
E00162465,43.9,56.1,0
E00162466,88.5,11.5,0
E00162467,8.3,91.7,0
E00162468,73.4,26.6,0
E00162469,83.7,16.3,0
E00162470,98.6,1.4,0
E00162471,94.7,5.3,0
E00162472,94.7,5.3,0
E00162473,100,0,0
E00162474,100,0,0
E00162475,97.7,2.3,0
E00162476,72.1,27.9,0
E00162477,99.2,0.8,0
E00162478,98.2,1.8,0
E00162479,82.1,17.9,0
E00162480,100,0,0
E00162481,97.9,2.1,0
E00162482,99.4,0.6,0
E00162483,97.5,2.5,0
E00162484,97.1,2.9,0
E00162486,98.8,1.3,0
E00162487,92.2,7.8,0
E00162527,71.3,4.1,24.6
E00162529,92.7,7.3,0
E00162530,99,1,0
E00162531,99,0,1
E00162532,81.3,18.8,0
E00162533,94.5,5.5,0
E00162534,78.2,5.9,16
E00162535,91.2,8.8,0
E00162541,100,0,0
E00162542,91.1,6.5,2.3
E00162543,92.9,7.1,0
E00162544,97.8,1.5,0.7
E00162545,74.3,25.7,0
E00162546,98.4,0.8,0.8
E00162547,85.9,13.7,0.4
E00162548,97.5,2.5,0
E00162549,69.9,30.1,0
E00162550,67.9,32.1,0
E00162551,88.9,11.1,0
E00162552,100,0,0
E00162553,95.9,1.7,2.5
E00162554,100,0,0
E00162557,98.5,1.5,0
E00162558,99.2,0.8,0
E00162559,98.6,0.7,0.7
E00162560,97.2,2.8,0
E00162561,97,3,0
E00162562,100,0,0
E00162563,96,4,0
E00162575,80.5,18.8,0.8
E00162578,84.8,15.2,0
E00162579,99.2,0.8,0
E00162580,93.4,6.6,0
E00162582,90.3,0.6,9.1
E00162583,96,0.8,3.2
E00162584,97.5,0,2.5
E00162585,98.3,1.7,0
E00162586,94.3,3.6,2.1
E00162614,95.9,4.1,0
E00162615,97.6,2.4,0
E00162616,100,0,0
E00162617,100,0,0
E00162618,96.5,3.5,0
E00162619,85.3,0.9,13.8
E00162620,98.3,1.7,0
E00162621,78.8,21.2,0
E00162622,98.5,1.5,0
E00162623,100,0,0
E00162624,79.5,1.2,19.3
E00162625,91.3,8.7,0
E00162626,100,0,0
E00162627,98.8,1.2,0
E00162628,98.2,1.8,0
E00162735,98.3,1.7,0
E00163071,98.3,0,1.7
E00163091,98.6,1.4,0
E00163130,98.2,0.9,0.9
E00163133,97.3,1.8,0.9
E00163135,99.2,0.8,0
E00163142,91.4,8.6,0
E00163177,86.6,13.4,0
E00163179,87.1,12.9,0
E00163180,99,1,0
E00163181,97.3,1.8,0.9
E00163183,98.3,1.7,0
E00163184,100,0,0
E00163185,97.9,2.1,0
E00163187,94.8,0.9,4.3
E00163188,97.1,2.2,0.7
E00163190,85.2,14.8,0
