areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00162389,23.7,43,17.5,15.8
E00162390,27.3,41,15.1,16.5
E00162391,20.6,47.6,11.1,20.6
E00162392,23.2,39.5,16.4,20.9
E00162393,37.5,32.1,14.3,16.1
E00162394,20,47.7,14.4,17.9
E00162395,22.5,36.6,21.1,19.7
E00162403,28.4,40.7,11.1,19.8
E00162404,45.3,34.2,12.8,7.7
E00162407,27.9,45.7,14.3,12.1
E00162408,19,54,9.5,17.5
E00162409,18.3,51.8,15.2,14.6
E00162410,21,45.2,20.4,13.4
E00162411,18.9,45.7,16.5,18.9
E00162412,45.9,33,10.1,11
E00162413,27.7,47.3,12.5,12.5
E00162414,28.3,37,16.7,18.1
E00162415,28.3,47,10.8,13.9
E00162416,27.2,43,15.2,14.6
E00162417,32.4,32.4,20.6,14.7
E00162418,26.7,45,5,23.3
E00162419,34,44.7,11.3,9.9
E00162427,21.8,48.7,16.7,12.8
E00162428,24.6,46.4,10.1,18.8
E00162430,14.7,47.1,14.7,23.5
E00162431,20.9,47.8,18.7,12.7
E00162432,20,46.4,17.6,16
E00162439,22.6,38.9,19.5,18.9
E00162440,29.2,38.7,20.2,11.9
E00162441,43.8,33.1,16.5,6.6
E00162442,25.9,33.3,16.7,24.1
E00162443,26.4,43,12.4,18.2
E00162444,53,31.7,8.2,7.1
E00162445,32.9,43.7,10.1,13.3
E00162446,58.8,27.2,8.8,5.1
E00162447,28.4,42.5,7.5,21.6
E00162448,28.5,32.1,15.3,24.1
E00162449,38.6,39.4,9.8,12.1
E00162450,24.2,27.5,20.8,27.5
E00162451,26.5,43.9,12.9,16.7
E00162452,21.3,41.8,14.8,22.1
E00162453,30.2,31.7,18.3,19.8
E00162454,19.9,42.6,14,23.5
E00162455,53,33,6.5,7.4
E00162456,29,43.9,13.5,13.5
E00162457,70.2,19.9,5.6,4.3
E00162458,41.6,36.8,10.4,11.2
E00162459,53.6,39.3,4.5,2.7
E00162460,24.4,42,19.8,13.7
E00162461,45.2,29.8,14.9,10.1
