areacd,in_full_time_education-001,in_full_time_education-002
E00162389,16,84
E00162390,16.5,83.5
E00162391,13.1,86.9
E00162392,16.7,83.3
E00162393,14.7,85.3
E00162394,14.7,85.3
E00162395,17.8,82.2
E00162403,17.7,82.3
E00162404,9.7,90.3
E00162407,12.6,87.4
E00162408,13.4,86.6
E00162409,12.7,87.3
E00162410,10.5,89.5
E00162411,15.6,84.4
E00162412,9.9,90.1
E00162413,11.7,88.3
E00162414,12.4,87.6
E00162415,11.4,88.6
E00162416,13.7,86.3
E00162417,22.8,77.2
E00162418,16.9,83.1
E00162419,10.1,89.9
E00162427,13.3,86.7
E00162428,17,83
E00162430,18.8,81.2
E00162431,13.8,86.2
E00162432,9.7,90.3
E00162439,18.5,81.5
E00162440,13,87
E00162441,9.6,90.4
E00162442,22.3,77.7
E00162443,18.7,81.3
E00162444,11.6,88.4
E00162445,12.3,87.7
E00162446,7.9,92.1
E00162447,15.5,84.5
E00162448,19.6,80.4
E00162449,12.4,87.6
E00162450,25.4,74.6
E00162451,12.3,87.7
E00162452,17.4,82.6
E00162453,19.2,80.8
E00162454,18.6,81.4
E00162455,9.8,90.2
E00162456,16.6,83.4
E00162457,9.8,90.2
E00162458,11.6,88.4
E00162459,5.6,94.4
E00162460,15,85
E00162461,10.1,89.9
E00162462,19,81
E00162463,14.8,85.2
E00162464,5.1,94.9
E00162465,11.3,88.7
E00162466,5.8,94.2
E00162467,10.4,89.6
E00162468,15.1,84.9
E00162469,12.5,87.5
E00162470,22.2,77.8
E00162471,13.4,86.6
E00162472,14.2,85.8
E00162473,17.9,82.1
E00162474,14.6,85.4
E00162475,12.9,87.1
E00162476,11.9,88.1
E00162477,18.1,81.9
E00162478,15.8,84.2
E00162479,15.7,84.3
E00162480,14.7,85.3
E00162481,16.9,83.1
E00162482,18.6,81.4
E00162483,16.2,83.8
E00162484,13.5,86.5
E00162486,14.7,85.3
E00162487,16.5,83.5
E00162527,19.8,80.2
E00162529,16.4,83.6
E00162530,9.8,90.2
E00162531,14.7,85.3
E00162532,12.6,87.4
E00162533,14.8,85.2
E00162534,17.6,82.4
E00162535,15,85
E00162541,10.2,89.8
E00162542,17.7,82.3
E00162543,16,84
E00162544,11.7,88.3
E00162545,11.1,88.9
E00162546,8.2,91.8
E00162547,23.8,76.2
E00162548,14.6,85.4
E00162549,8.1,91.9
E00162550,10.5,89.5
E00162551,12.6,87.4
E00162552,11.5,88.5
E00162553,9.4,90.6
E00162554,16.4,83.6
E00162557,11.5,88.5
E00162558,20.7,79.3
E00162559,11,89
E00162560,17.5,82.5
E00162561,18.4,81.6
E00162562,18.5,81.5
E00162563,9.3,90.7
E00162575,12.7,87.3
E00162578,14.2,85.8
E00162579,12.6,87.4
E00162580,19.7,80.3
E00162582,15.8,84.2
E00162583,16.7,83.3
E00162584,12.2,87.8
E00162585,14.6,85.4
E00162586,9.4,90.6
E00162614,13,87
E00162615,15.3,84.7
E00162616,21.9,78.1
E00162617,21.3,78.7
E00162618,14,86
E00162619,13.6,86.4
E00162620,9.7,90.3
E00162621,11.8,88.2
E00162622,20.4,79.6
E00162623,18.3,81.7
E00162624,10.9,89.1
E00162625,16.8,83.2
E00162626,14.3,85.7
E00162627,10.7,89.3
E00162628,17.4,82.6
E00162735,12.8,87.2
E00163071,16.7,83.3
E00163091,13.1,86.9
E00163130,19.8,80.2
E00163133,13.3,86.7
E00163135,12.5,87.5
E00163142,13,87
E00163177,13.4,86.6
E00163179,13,87
E00163180,15.1,84.9
E00163181,15.5,84.5
E00163183,22.8,77.2
E00163184,17.5,82.5
E00163185,30.2,69.8
E00163187,17.2,82.8
E00163188,15.4,84.6
E00163190,13.1,86.9
E00163191,16,84
E00163192,18.4,81.6
E00163193,11.4,88.6
E00163194,11.9,88.1
E00163195,10.9,89.1
E00163196,20.4,79.6
E00163353,29.2,70.8
E00163354,16.6,83.4
E00163355,19.2,80.8
E00163356,15.7,84.3
E00163357,13.2,86.8
E00163358,13.8,86.2
E00163359,11.8,88.2
E00163363,14.9,85.1
E00163502,6.9,93.1
E00163503,13.2,86.8
E00163504,15,85
E00163597,10.1,89.9
E00163601,12.5,87.5
E00163602,14,86
E00163603,10.9,89.1
E00163642,13.7,86.3
E00166342,9.2,90.8
E00166343,19.3,80.7
E00166348,23.1,76.9
E00166357,13.4,86.6
E00166359,22.8,77.2
E00166360,15.9,84.1
E00166362,18.7,81.3
E00166363,22.4,77.6
E00166364,25.4,74.6
E00166365,25,75
E00166371,17.9,82.1
E00166372,18.4,81.6
E00166373,9.1,90.9
E00166392,62.9,37.1
E00166396,14.3,85.7
E00166419,31,69
E00166420,24.1,75.9
E00166421,24.6,75.4
E00166460,15.2,84.8
E00166463,17.4,82.6
E00184156,13.8,86.2
E00184169,34.4,65.6
E00184174,21.6,78.4
E00184184,15.2,84.8
E00184185,19.8,80.2
E00184186,2.9,97.1
E00184190,19.8,80.2
E00184204,19.7,80.3
E00184211,27.4,72.6
E00184216,28.9,71.1
E00184258,24.1,75.9
E00184261,3,97
E00184269,19.1,80.9
E00184295,12.4,87.6
E00184306,13.3,86.7
E00184319,27.5,72.5
E00184321,17.4,82.6
E00184331,32.4,67.6
E00184333,25.2,74.8
