areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00162389,55.2,27.6,1.7,15.5
E00162390,40.4,29.8,17,12.8
E00162391,45.5,33.3,9.1,12.1
E00162392,47.1,27.9,15.7,9.3
E00162393,43.9,28.1,15.8,12.3
E00162394,53.3,29.2,6.7,10.8
E00162395,35.8,29.9,13.4,20.9
E00162403,27.2,20.9,36.7,15.2
E00162404,23.9,32.5,6.8,36.8
E00162407,52.4,27.3,7,13.3
E00162408,60.6,24.2,10.6,4.5
E00162409,43.3,39.6,5.5,11.6
E00162410,50.6,31.4,0,17.9
E00162411,34.4,35.9,10.9,18.8
E00162412,15.7,17.6,60.2,6.5
E00162413,57.5,27.4,0.9,14.2
E00162414,44.5,29.2,20.4,5.8
E00162415,47.6,24.7,12.7,15.1
E00162416,49.4,28.1,12.5,10
E00162417,21.6,22.5,49,6.9
E00162418,37.3,35.6,15.3,11.9
E00162419,41.7,35.4,8.3,14.6
E00162427,41.3,38.8,11.3,8.8
E00162428,62.7,20.9,3,13.4
E00162430,66.2,13.2,5.9,14.7
E00162431,50.7,31.3,13.4,4.5
E00162432,47.9,31.4,17.4,3.3
E00162439,31.5,35.3,4.9,28.3
E00162440,29.6,34.9,17.8,17.8
E00162441,32.3,24.2,4,39.5
E00162442,34.6,45.1,0.6,19.8
E00162443,52.1,35.5,1.7,10.7
E00162444,15.8,8.2,71,4.9
E00162445,57.7,34,3.2,5.1
E00162446,33.1,16.2,21.3,29.4
E00162447,29.6,23.7,40.7,5.9
E00162448,31.6,24.3,25.7,18.4
E00162449,31.8,30.3,15.9,22
E00162450,16.7,10,69.2,4.2
E00162451,46.2,40.2,3,10.6
E00162452,54.1,19.7,18.9,7.4
E00162453,19.8,23.8,41.3,15.1
E00162454,41.2,34.6,17.6,6.6
E00162455,21.4,12.1,41.9,24.7
E00162456,41.6,20.1,30.5,7.8
E00162457,25.5,9.9,16.1,48.4
E00162458,19.4,12.9,58.9,8.9
E00162459,54,15,8,23
E00162460,56.1,34.1,1.5,8.3
E00162461,62.5,22.6,3,11.9
E00162462,15.4,9.6,68.4,6.6
E00162463,19,21,52.4,7.6
E00162464,43.2,7.3,32.3,17.3
E00162465,18.7,20.3,52,8.9
E00162466,36.9,20.8,27.7,14.6
E00162467,10.6,3.3,71.5,14.6
E00162468,30.3,21.8,18.3,29.6
E00162469,22.8,10.2,53.5,13.4
E00162470,30.4,18.8,44.2,6.5
E00162471,49.6,32.1,13,5.3
E00162472,56.6,29.5,9.3,4.7
E00162473,52.5,17.5,20.8,9.2
E00162474,62.5,30.5,1.6,5.5
E00162475,73.8,20.8,1.5,3.8
E00162476,62.5,21.3,4.4,11.8
E00162477,50,31.5,13.8,4.6
E00162478,38.6,36.8,12.3,12.3
E00162479,41.2,25.7,22.8,10.3
E00162480,24.8,38.6,28.8,7.8
E00162481,56.8,26.3,7.4,9.5
E00162482,59.1,33.3,0.6,6.9
E00162483,41.1,41.1,1.2,16.6
E00162484,42.3,29.2,8,20.4
E00162486,45.1,34.1,3.7,17.1
E00162487,21.2,12.5,60.6,5.8
E00162527,51.6,18.9,4.9,24.6
E00162529,27.8,31.5,30.6,10.2
E00162530,43.8,34.3,1.9,20
E00162531,46.1,31.4,9.8,12.7
E00162532,36.6,33.6,13.7,16
E00162533,23.9,43.1,11,22
E00162534,51.7,22.5,1.7,24.2
E00162535,26.6,16.9,54,2.4
E00162541,68.4,19.7,1.7,10.3
E00162542,41.2,33.8,6.9,18.1
E00162543,19.9,12.1,61.7,6.4
E00162544,51.9,29.6,0.7,17.8
E00162545,48.6,18.3,8,25.1
E00162546,56.7,27.6,1.6,14.2
E00162547,16.7,31.8,39.1,12.4
E00162548,28.1,17.4,43,11.6
E00162549,43.4,19.1,1.5,36
E00162550,17.6,14.7,64.7,2.9
E00162551,53.2,18.3,12.7,15.9
E00162552,62.4,30.5,0,7.1
E00162553,42.9,24.4,15.1,17.6
E00162554,36.5,36.5,13.5,13.5
E00162557,35.1,21.4,3.8,39.7
E00162558,48.8,37.2,4.1,9.9
E00162559,49.3,27.5,4.9,18.3
E00162560,27.3,26.6,42.7,3.5
E00162561,37.6,31.6,23.3,7.5
E00162562,41.2,16,36.6,6.1
E00162563,55.6,32.5,2.4,9.5
E00162575,25,36.7,3.1,35.2
E00162578,38.2,33.3,20.3,8.1
E00162579,62.8,27.3,1.7,8.3
E00162580,51.1,32.6,7.1,9.2
E00162582,49.7,25.7,14.4,10.2
E00162583,57.1,30.2,3.2,9.5
